style,artist,country,city,artist_bio,artist_genre,artist_profile_hint,source,source_url,status,confidence,scene_role,source_note,social_discovery_links,label_links
rawstyle,D-Sturb,International,,D-Sturb appears on the HIVE Festival 2026 lineup (RAGE CAGE) and is cataloged here as rawstyle / hardstyle. Confidence: high.,rawstyle / hardstyle,Use D-Sturb for rawstyle / hardstyle discovery. HIVE 2026 booking(s): D-STURB.,hive_festival_2026_subgenres,https://www.hive-festival.de/,published,high,hive_festival_2026_lineup_artist,curated_known_artist_or_scene_source; stages: RAGE CAGE. MusicBrainz tags/disambiguation matched: hardstyle. Official HIVE Rage Cage stage context.,https://musicbrainz.org/search?query=D-Sturb&type=artist&method=indexed;https://www.beatport.com/search?q=D-Sturb;https://www.discogs.com/search/?q=D-Sturb&type=all;https://soundcloud.com/search?q=D-Sturb;https://www.youtube.com/results?search_query=D-Sturb,https://www.hive-festival.de/;https://musicbrainz.org/artist/91f1468d-ee66-4925-aa13-a7d830b5e6da
hard_trance,DALI,,,DALI appears on the HIVE Festival 2026 lineup (GROOVE BEACH) and is cataloged here as neo-rave / hard trance / eurodance trance. Confidence: medium_low.,neo-rave / hard trance / eurodance trance,Use DALI for neo-rave / hard trance / eurodance trance discovery. HIVE 2026 booking(s): DALI.,hive_festival_2026_subgenres,https://www.hive-festival.de/,needs_review,medium_low,hive_festival_2026_lineup_artist,official_hive_stage_context; stages: GROOVE BEACH. Official HIVE Groove Beach stage context; individual artist check recommended.,https://musicbrainz.org/search?query=DALI&type=artist&method=indexed;https://www.beatport.com/search?q=DALI;https://www.discogs.com/search/?q=DALI&type=all;https://soundcloud.com/search?q=DALI;https://www.youtube.com/results?search_query=DALI,https://www.hive-festival.de/
psytrance,DARK JOCHEN,,,DARK JOCHEN appears on the HIVE Festival 2026 lineup (PSY LAGOON) and is cataloged here as psytrance. Confidence: medium_high.,psytrance,Use DARK JOCHEN for psytrance discovery. HIVE 2026 booking(s): DARK JOCHEN.,hive_festival_2026_subgenres,https://www.hive-festival.de/,published,medium_high,hive_festival_2026_lineup_artist,official_hive_stage_context; stages: PSY LAGOON. Official HIVE Psy Lagoon stage context.,https://musicbrainz.org/search?query=DARK%20JOCHEN&type=artist&method=indexed;https://www.beatport.com/search?q=DARK%20JOCHEN;https://www.discogs.com/search/?q=DARK%20JOCHEN&type=all;https://soundcloud.com/search?q=DARK%20JOCHEN;https://www.youtube.com/results?search_query=DARK%20JOCHEN,https://www.hive-festival.de/
hard_techno,DASSTUDACH,,,DASSTUDACH appears on the HIVE Festival 2026 lineup (TECHNO CASTLE) and is cataloged here as hard techno / industrial techno / schranz. Confidence: medium.,hard techno / industrial techno / schranz,Use DASSTUDACH for hard techno / industrial techno / schranz discovery. HIVE 2026 booking(s): DASSTUDACH B2B KANDER.,hive_festival_2026_subgenres,https://www.hive-festival.de/,published,medium,hive_festival_2026_lineup_artist,official_hive_stage_context; stages: TECHNO CASTLE. Official HIVE Techno Castle stage context.,https://musicbrainz.org/search?query=DASSTUDACH&type=artist&method=indexed;https://www.beatport.com/search?q=DASSTUDACH;https://www.discogs.com/search/?q=DASSTUDACH&type=all;https://soundcloud.com/search?q=DASSTUDACH;https://www.youtube.com/results?search_query=DASSTUDACH,https://www.hive-festival.de/
hard_trance,DAVYBOI,,,DAVYBOI appears on the HIVE Festival 2026 lineup (GROOVE BEACH) and is cataloged here as neo-rave / hard trance / eurodance trance. Confidence: medium_low.,neo-rave / hard trance / eurodance trance,Use DAVYBOI for neo-rave / hard trance / eurodance trance discovery. HIVE 2026 booking(s): DAVYBOI.,hive_festival_2026_subgenres,https://www.hive-festival.de/,needs_review,medium_low,hive_festival_2026_lineup_artist,official_hive_stage_context; stages: GROOVE BEACH. Official HIVE Groove Beach stage context; individual artist check recommended.,https://musicbrainz.org/search?query=DAVYBOI&type=artist&method=indexed;https://www.beatport.com/search?q=DAVYBOI;https://www.discogs.com/search/?q=DAVYBOI&type=all;https://soundcloud.com/search?q=DAVYBOI;https://www.youtube.com/results?search_query=DAVYBOI,https://www.hive-festival.de/
techno,DEATH OF MARS,,,DEATH OF MARS appears on the HIVE Festival 2026 lineup (LIBIDOH LAB) and is cataloged here as queer techno / club rave / hard groove. Confidence: low.,queer techno / club rave / hard groove,Use DEATH OF MARS for queer techno / club rave / hard groove discovery. HIVE 2026 booking(s): DEATH OF MARS.,hive_festival_2026_subgenres,https://www.hive-festival.de/,needs_review,low,hive_festival_2026_lineup_artist,official_hive_stage_context; stages: LIBIDOH LAB. Official HIVE Libidoh Lab stage context only.,https://musicbrainz.org/search?query=DEATH%20OF%20MARS&type=artist&method=indexed;https://www.beatport.com/search?q=DEATH%20OF%20MARS;https://www.discogs.com/search/?q=DEATH%20OF%20MARS&type=all;https://soundcloud.com/search?q=DEATH%20OF%20MARS;https://www.youtube.com/results?search_query=DEATH%20OF%20MARS,https://www.hive-festival.de/
hard_trance,DETOXX,,,DETOXX appears on the HIVE Festival 2026 lineup (BOUNCE TEMPLE) and is cataloged here as bounce / hard trance / eurodance rave. Confidence: medium_low.,bounce / hard trance / eurodance rave,Use DETOXX for bounce / hard trance / eurodance rave discovery. HIVE 2026 booking(s): DVAID b2b DETOXX.,hive_festival_2026_subgenres,https://www.hive-festival.de/,needs_review,medium_low,hive_festival_2026_lineup_artist,official_hive_stage_context; stages: BOUNCE TEMPLE. Official HIVE Bounce Temple stage context; app has no dedicated bounce style.,https://musicbrainz.org/search?query=DETOXX&type=artist&method=indexed;https://www.beatport.com/search?q=DETOXX;https://www.discogs.com/search/?q=DETOXX&type=all;https://soundcloud.com/search?q=DETOXX;https://www.youtube.com/results?search_query=DETOXX,https://www.hive-festival.de/
industrial_techno,DEXPHASE,,,DEXPHASE appears on the HIVE Festival 2026 lineup (SLEEPLESS) and is cataloged here as industrial techno / hard techno. Confidence: high.,industrial techno / hard techno,Use DEXPHASE for industrial techno / hard techno discovery. HIVE 2026 booking(s): DEXPHASE B2B SKRYPTION.,hive_festival_2026_subgenres,https://www.hive-festival.de/,published,high,hive_festival_2026_lineup_artist,"musicbrainz_artist_tags; stages: SLEEPLESS. MusicBrainz tags/disambiguation matched: hard techno, industrial techno. Official HIVE Sleepless stage context.",https://musicbrainz.org/search?query=DEXPHASE&type=artist&method=indexed;https://www.beatport.com/search?q=DEXPHASE;https://www.discogs.com/search/?q=DEXPHASE&type=all;https://soundcloud.com/search?q=DEXPHASE;https://www.youtube.com/results?search_query=DEXPHASE,https://www.hive-festival.de/;https://musicbrainz.org/artist/35695448-f5d9-42a5-91e9-ec2c793a7295
hard_trance,DICE,,,DICE appears on the HIVE Festival 2026 lineup (BOUNCE TEMPLE) and is cataloged here as bounce / hard trance / eurodance rave. Confidence: medium_low.,bounce / hard trance / eurodance rave,Use DICE for bounce / hard trance / eurodance rave discovery. HIVE 2026 booking(s): GIØ B2B DICE.,hive_festival_2026_subgenres,https://www.hive-festival.de/,needs_review,medium_low,hive_festival_2026_lineup_artist,official_hive_stage_context; stages: BOUNCE TEMPLE. Official HIVE Bounce Temple stage context; app has no dedicated bounce style.,https://musicbrainz.org/search?query=DICE&type=artist&method=indexed;https://www.beatport.com/search?q=DICE;https://www.discogs.com/search/?q=DICE&type=all;https://soundcloud.com/search?q=DICE;https://www.youtube.com/results?search_query=DICE,https://www.hive-festival.de/
hardcore,DIE GEBRÜDER BRETT,,,DIE GEBRÜDER BRETT appears on the HIVE Festival 2026 lineup (RAGE CAGE) and is cataloged here as hard dance / hardcore / rawstyle. Confidence: medium.,hard dance / hardcore / rawstyle,Use DIE GEBRÜDER BRETT for hard dance / hardcore / rawstyle discovery. HIVE 2026 booking(s): DIE GEBRÜDER BRETT.,hive_festival_2026_subgenres,https://www.hive-festival.de/,published,medium,hive_festival_2026_lineup_artist,official_hive_stage_context; stages: RAGE CAGE. Official HIVE Rage Cage stage context.,https://musicbrainz.org/search?query=DIE%20GEBR%C3%9CDER%20BRETT&type=artist&method=indexed;https://www.beatport.com/search?q=DIE%20GEBR%C3%9CDER%20BRETT;https://www.discogs.com/search/?q=DIE%20GEBR%C3%9CDER%20BRETT&type=all;https://soundcloud.com/search?q=DIE%20GEBR%C3%9CDER%20BRETT;https://www.youtube.com/results?search_query=DIE%20GEBR%C3%9CDER%20BRETT,https://www.hive-festival.de/
gabber,DIMITRI K,,,DIMITRI K appears on the HIVE Festival 2026 lineup (RAGE CAGE) and is cataloged here as hardcore techno / gabber. Confidence: high.,hardcore techno / gabber,Use DIMITRI K for hardcore techno / gabber discovery. HIVE 2026 booking(s): DIMITRI K.,hive_festival_2026_subgenres,https://www.hive-festival.de/,published,high,hive_festival_2026_lineup_artist,"musicbrainz_artist_tags; stages: RAGE CAGE. MusicBrainz tags/disambiguation matched: hardcore, hardcore techno. Official HIVE Rage Cage stage context.",https://musicbrainz.org/search?query=DIMITRI%20K&type=artist&method=indexed;https://www.beatport.com/search?q=DIMITRI%20K;https://www.discogs.com/search/?q=DIMITRI%20K&type=all;https://soundcloud.com/search?q=DIMITRI%20K;https://www.youtube.com/results?search_query=DIMITRI%20K,https://www.hive-festival.de/;https://musicbrainz.org/artist/9fec46d3-3ec1-4ac1-a9c7-edc5690fa73b
acid_techno,DJ ANGEL,,,DJ ANGEL appears on the HIVE Festival 2026 lineup (PIRATE BAY) and is cataloged here as free tekno / acidcore / psytek / tribe. Confidence: medium_low.,free tekno / acidcore / psytek / tribe,Use DJ ANGEL for free tekno / acidcore / psytek / tribe discovery. HIVE 2026 booking(s): DJ ANGEL.,hive_festival_2026_subgenres,https://www.hive-festival.de/,needs_review,medium_low,hive_festival_2026_lineup_artist,official_hive_stage_context; stages: PIRATE BAY. Official HIVE Pirate Bay stage context; app has no dedicated free-tekno style.,https://musicbrainz.org/search?query=DJ%20ANGEL&type=artist&method=indexed;https://www.beatport.com/search?q=DJ%20ANGEL;https://www.discogs.com/search/?q=DJ%20ANGEL&type=all;https://soundcloud.com/search?q=DJ%20ANGEL;https://www.youtube.com/results?search_query=DJ%20ANGEL,https://www.hive-festival.de/
acid_techno,DJ CRINGEY,,,DJ CRINGEY appears on the HIVE Festival 2026 lineup (GROOVE BEACH) and is cataloged here as acid techno. Confidence: high.,acid techno,Use DJ CRINGEY for acid techno discovery. HIVE 2026 booking(s): DJ CRINGEY B2B KIM SWIM.,hive_festival_2026_subgenres,https://www.hive-festival.de/,published,high,hive_festival_2026_lineup_artist,musicbrainz_artist_tags; stages: GROOVE BEACH. MusicBrainz tags/disambiguation matched: acid techno. Official HIVE Groove Beach stage context; individual artist check recommended.,https://musicbrainz.org/search?query=DJ%20CRINGEY&type=artist&method=indexed;https://www.beatport.com/search?q=DJ%20CRINGEY;https://www.discogs.com/search/?q=DJ%20CRINGEY&type=all;https://soundcloud.com/search?q=DJ%20CRINGEY;https://www.youtube.com/results?search_query=DJ%20CRINGEY,https://www.hive-festival.de/;https://musicbrainz.org/artist/0f1c8dfa-72a1-467a-8193-81422e225f72
hard_trance,DJ DRECKISCH,,,DJ DRECKISCH appears on the HIVE Festival 2026 lineup (GROOVE BEACH; WARM-UP PARTY) and is cataloged here as neo-rave / hard trance / eurodance trance. Confidence: medium_low.,neo-rave / hard trance / eurodance trance,Use DJ DRECKISCH for neo-rave / hard trance / eurodance trance discovery. HIVE 2026 booking(s): DJ DRECKISCH; PARAÇEK F2F DJ DRECKISCH.,hive_festival_2026_subgenres,https://www.hive-festival.de/,needs_review,medium_low,hive_festival_2026_lineup_artist,official_hive_stage_context; stages: GROOVE BEACH; WARM-UP PARTY. Official HIVE Groove Beach stage context; individual artist check recommended.,https://musicbrainz.org/search?query=DJ%20DRECKISCH&type=artist&method=indexed;https://www.beatport.com/search?q=DJ%20DRECKISCH;https://www.discogs.com/search/?q=DJ%20DRECKISCH&type=all;https://soundcloud.com/search?q=DJ%20DRECKISCH;https://www.youtube.com/results?search_query=DJ%20DRECKISCH,https://www.hive-festival.de/
hard_trance,DJ GUESTLIST,,,DJ GUESTLIST appears on the HIVE Festival 2026 lineup (BOUNCE TEMPLE) and is cataloged here as bounce / hard trance / eurodance rave. Confidence: medium_low.,bounce / hard trance / eurodance rave,Use DJ GUESTLIST for bounce / hard trance / eurodance rave discovery. HIVE 2026 booking(s): DJ GUESTLIST B2B CARA ELIZABETH.,hive_festival_2026_subgenres,https://www.hive-festival.de/,needs_review,medium_low,hive_festival_2026_lineup_artist,official_hive_stage_context; stages: BOUNCE TEMPLE. Official HIVE Bounce Temple stage context; app has no dedicated bounce style.,https://musicbrainz.org/search?query=DJ%20GUESTLIST&type=artist&method=indexed;https://www.beatport.com/search?q=DJ%20GUESTLIST;https://www.discogs.com/search/?q=DJ%20GUESTLIST&type=all;https://soundcloud.com/search?q=DJ%20GUESTLIST;https://www.youtube.com/results?search_query=DJ%20GUESTLIST,https://www.hive-festival.de/
hard_trance,DJ Hyperdrive,,,DJ Hyperdrive appears on the HIVE Festival 2026 lineup (GROOVE BEACH) and is cataloged here as hard trance / eurotrance / rave. Confidence: medium_high.,hard trance / eurotrance / rave,Use DJ Hyperdrive for hard trance / eurotrance / rave discovery. HIVE 2026 booking(s): DJ HYPERDRIVE.,hive_festival_2026_subgenres,https://www.hive-festival.de/,published,medium_high,hive_festival_2026_lineup_artist,curated_known_artist_or_scene_source; stages: GROOVE BEACH. Official HIVE Groove Beach stage context; individual artist check recommended.,https://musicbrainz.org/search?query=DJ%20Hyperdrive&type=artist&method=indexed;https://www.beatport.com/search?q=DJ%20Hyperdrive;https://www.discogs.com/search/?q=DJ%20Hyperdrive&type=all;https://soundcloud.com/search?q=DJ%20Hyperdrive;https://www.youtube.com/results?search_query=DJ%20Hyperdrive,https://www.hive-festival.de/
acid_techno,DJ SIDEQUEST,,,DJ SIDEQUEST appears on the HIVE Festival 2026 lineup (PIRATE BAY) and is cataloged here as free tekno / acidcore / psytek / tribe. Confidence: medium_low.,free tekno / acidcore / psytek / tribe,Use DJ SIDEQUEST for free tekno / acidcore / psytek / tribe discovery. HIVE 2026 booking(s): DJ SIDEQUEST.,hive_festival_2026_subgenres,https://www.hive-festival.de/,needs_review,medium_low,hive_festival_2026_lineup_artist,official_hive_stage_context; stages: PIRATE BAY. Official HIVE Pirate Bay stage context; app has no dedicated free-tekno style.,https://musicbrainz.org/search?query=DJ%20SIDEQUEST&type=artist&method=indexed;https://www.beatport.com/search?q=DJ%20SIDEQUEST;https://www.discogs.com/search/?q=DJ%20SIDEQUEST&type=all;https://soundcloud.com/search?q=DJ%20SIDEQUEST;https://www.youtube.com/results?search_query=DJ%20SIDEQUEST,https://www.hive-festival.de/
hard_trance,DJ SONNENBRAND,,,DJ SONNENBRAND appears on the HIVE Festival 2026 lineup (BOUNCE TEMPLE) and is cataloged here as bounce / hard trance / eurodance rave. Confidence: medium_low.,bounce / hard trance / eurodance rave,Use DJ SONNENBRAND for bounce / hard trance / eurodance rave discovery. HIVE 2026 booking(s): DJ SONNENBRAND B2B DJ WASSERFALL.,hive_festival_2026_subgenres,https://www.hive-festival.de/,needs_review,medium_low,hive_festival_2026_lineup_artist,official_hive_stage_context; stages: BOUNCE TEMPLE. Official HIVE Bounce Temple stage context; app has no dedicated bounce style.,https://musicbrainz.org/search?query=DJ%20SONNENBRAND&type=artist&method=indexed;https://www.beatport.com/search?q=DJ%20SONNENBRAND;https://www.discogs.com/search/?q=DJ%20SONNENBRAND&type=all;https://soundcloud.com/search?q=DJ%20SONNENBRAND;https://www.youtube.com/results?search_query=DJ%20SONNENBRAND,https://www.hive-festival.de/
electro,DJ Stingray,International,,DJ Stingray appears on the HIVE Festival 2026 lineup (JUNKYARD) and is cataloged here as Detroit electro / electro / techno. Confidence: high.,Detroit electro / electro / techno,Use DJ Stingray for Detroit electro / electro / techno discovery. HIVE 2026 booking(s): DJ STINGRAY.,hive_festival_2026_subgenres,https://www.hive-festival.de/,published,high,hive_festival_2026_lineup_artist,"curated_known_artist_or_scene_source; stages: JUNKYARD. MusicBrainz tags/disambiguation matched: detroit techno, electro. Official HIVE Junkyard stage context.",https://musicbrainz.org/search?query=DJ%20Stingray&type=artist&method=indexed;https://www.beatport.com/search?q=DJ%20Stingray;https://www.discogs.com/search/?q=DJ%20Stingray&type=all;https://soundcloud.com/search?q=DJ%20Stingray;https://www.youtube.com/results?search_query=DJ%20Stingray,https://www.hive-festival.de/;https://musicbrainz.org/artist/b1f35ebc-7ba3-47de-a26e-1fe26f510f58
hard_techno,DJ TALLBOY,,,DJ TALLBOY appears on the HIVE Festival 2026 lineup (SLEEPLESS) and is cataloged here as hard techno / acid techno / hard trance. Confidence: medium.,hard techno / acid techno / hard trance,Use DJ TALLBOY for hard techno / acid techno / hard trance discovery. HIVE 2026 booking(s): DJ TALLBOY.,hive_festival_2026_subgenres,https://www.hive-festival.de/,published,medium,hive_festival_2026_lineup_artist,official_hive_stage_context; stages: SLEEPLESS. Official HIVE Sleepless stage context.,https://musicbrainz.org/search?query=DJ%20TALLBOY&type=artist&method=indexed;https://www.beatport.com/search?q=DJ%20TALLBOY;https://www.discogs.com/search/?q=DJ%20TALLBOY&type=all;https://soundcloud.com/search?q=DJ%20TALLBOY;https://www.youtube.com/results?search_query=DJ%20TALLBOY,https://www.hive-festival.de/
hard_trance,DJ WASSERFALL,,,DJ WASSERFALL appears on the HIVE Festival 2026 lineup (BOUNCE TEMPLE) and is cataloged here as bounce / hard trance / eurodance rave. Confidence: medium_low.,bounce / hard trance / eurodance rave,Use DJ WASSERFALL for bounce / hard trance / eurodance rave discovery. HIVE 2026 booking(s): DJ SONNENBRAND B2B DJ WASSERFALL.,hive_festival_2026_subgenres,https://www.hive-festival.de/,needs_review,medium_low,hive_festival_2026_lineup_artist,official_hive_stage_context; stages: BOUNCE TEMPLE. Official HIVE Bounce Temple stage context; app has no dedicated bounce style.,https://musicbrainz.org/search?query=DJ%20WASSERFALL&type=artist&method=indexed;https://www.beatport.com/search?q=DJ%20WASSERFALL;https://www.discogs.com/search/?q=DJ%20WASSERFALL&type=all;https://soundcloud.com/search?q=DJ%20WASSERFALL;https://www.youtube.com/results?search_query=DJ%20WASSERFALL,https://www.hive-festival.de/
hard_techno,DOMINIQUE LAMEE,,,DOMINIQUE LAMEE appears on the HIVE Festival 2026 lineup (SLEEPLESS) and is cataloged here as hard techno / acid techno / hard trance. Confidence: medium.,hard techno / acid techno / hard trance,Use DOMINIQUE LAMEE for hard techno / acid techno / hard trance discovery. HIVE 2026 booking(s): DOMINIQUE LAMEE.,hive_festival_2026_subgenres,https://www.hive-festival.de/,published,medium,hive_festival_2026_lineup_artist,official_hive_stage_context; stages: SLEEPLESS. Official HIVE Sleepless stage context.,https://musicbrainz.org/search?query=DOMINIQUE%20LAMEE&type=artist&method=indexed;https://www.beatport.com/search?q=DOMINIQUE%20LAMEE;https://www.discogs.com/search/?q=DOMINIQUE%20LAMEE&type=all;https://soundcloud.com/search?q=DOMINIQUE%20LAMEE;https://www.youtube.com/results?search_query=DOMINIQUE%20LAMEE,https://www.hive-festival.de/
disco_house,DON ANDRES,,,DON ANDRES appears on the HIVE Festival 2026 lineup (DISCO FOREST) and is cataloged here as disco house / house / electro. Confidence: medium_low.,disco house / house / electro,Use DON ANDRES for disco house / house / electro discovery. HIVE 2026 booking(s): DON ANDRES & M.O.E. (LIVE SET).,hive_festival_2026_subgenres,https://www.hive-festival.de/,needs_review,medium_low,hive_festival_2026_lineup_artist,official_hive_stage_context; stages: DISCO FOREST. Official HIVE Disco Forest stage context; individual artist check recommended.,https://musicbrainz.org/search?query=DON%20ANDRES&type=artist&method=indexed;https://www.beatport.com/search?q=DON%20ANDRES;https://www.discogs.com/search/?q=DON%20ANDRES&type=all;https://soundcloud.com/search?q=DON%20ANDRES;https://www.youtube.com/results?search_query=DON%20ANDRES,https://www.hive-festival.de/
hard_trance,DONCHOPPA,,,DONCHOPPA appears on the HIVE Festival 2026 lineup (BOUNCE TEMPLE) and is cataloged here as bounce / hard trance / eurodance rave. Confidence: medium_low.,bounce / hard trance / eurodance rave,Use DONCHOPPA for bounce / hard trance / eurodance rave discovery. HIVE 2026 booking(s): ANUUK & DONCHOPPA (LIVE).,hive_festival_2026_subgenres,https://www.hive-festival.de/,needs_review,medium_low,hive_festival_2026_lineup_artist,official_hive_stage_context; stages: BOUNCE TEMPLE. Official HIVE Bounce Temple stage context; app has no dedicated bounce style.,https://musicbrainz.org/search?query=DONCHOPPA&type=artist&method=indexed;https://www.beatport.com/search?q=DONCHOPPA;https://www.discogs.com/search/?q=DONCHOPPA&type=all;https://soundcloud.com/search?q=DONCHOPPA;https://www.youtube.com/results?search_query=DONCHOPPA,https://www.hive-festival.de/
acid_techno,DORUKSEN,,,DORUKSEN appears on the HIVE Festival 2026 lineup (SLEEPLESS) and is cataloged here as acid techno. Confidence: high.,acid techno,Use DORUKSEN for acid techno discovery. HIVE 2026 booking(s): DORUKSEN.,hive_festival_2026_subgenres,https://www.hive-festival.de/,published,high,hive_festival_2026_lineup_artist,musicbrainz_artist_tags; stages: SLEEPLESS. MusicBrainz tags/disambiguation matched: acid techno. Official HIVE Sleepless stage context.,https://musicbrainz.org/search?query=DORUKSEN&type=artist&method=indexed;https://www.beatport.com/search?q=DORUKSEN;https://www.discogs.com/search/?q=DORUKSEN&type=all;https://soundcloud.com/search?q=DORUKSEN;https://www.youtube.com/results?search_query=DORUKSEN,https://www.hive-festival.de/;https://musicbrainz.org/artist/05724f21-9286-4d67-aa5d-c2269b4997dd
hardcore,Dr. Donk,,,Dr. Donk appears on the HIVE Festival 2026 lineup (RAGE CAGE) and is cataloged here as uptempo hardcore / hard dance. Confidence: medium_high.,uptempo hardcore / hard dance,Use Dr. Donk for uptempo hardcore / hard dance discovery. HIVE 2026 booking(s): DR. DONK.,hive_festival_2026_subgenres,https://www.hive-festival.de/,published,medium_high,hive_festival_2026_lineup_artist,curated_known_artist_or_scene_source; stages: RAGE CAGE. Official HIVE Rage Cage stage context.,https://musicbrainz.org/search?query=Dr.%20Donk&type=artist&method=indexed;https://www.beatport.com/search?q=Dr.%20Donk;https://www.discogs.com/search/?q=Dr.%20Donk&type=all;https://soundcloud.com/search?q=Dr.%20Donk;https://www.youtube.com/results?search_query=Dr.%20Donk,https://www.hive-festival.de/
frenchcore,Dr. Peacock,France,,Dr. Peacock appears on the HIVE Festival 2026 lineup (RAGE CAGE) and is cataloged here as frenchcore / hardcore. Confidence: high.,frenchcore / hardcore,Use Dr. Peacock for frenchcore / hardcore discovery. HIVE 2026 booking(s): DR. PEACOCK.,hive_festival_2026_subgenres,https://www.hive-festival.de/,published,high,hive_festival_2026_lineup_artist,"curated_known_artist_or_scene_source; stages: RAGE CAGE. MusicBrainz tags/disambiguation matched: frenchcore, hardcore, hardcore techno. Official HIVE Rage Cage stage context.",https://musicbrainz.org/search?query=Dr.%20Peacock&type=artist&method=indexed;https://www.beatport.com/search?q=Dr.%20Peacock;https://www.discogs.com/search/?q=Dr.%20Peacock&type=all;https://soundcloud.com/search?q=Dr.%20Peacock;https://www.youtube.com/results?search_query=Dr.%20Peacock,https://www.hive-festival.de/;https://musicbrainz.org/artist/6d138947-ffb5-4da2-874b-9d97577f8b6c
progressive_psy,Drip Drop,International,,Drip Drop appears on the HIVE Festival 2026 lineup (PSY LAGOON) and is cataloged here as progressive psytrance / psytrance. Confidence: medium_high.,progressive psytrance / psytrance,Use Drip Drop for progressive psytrance / psytrance discovery. HIVE 2026 booking(s): DRIP DROP.,hive_festival_2026_subgenres,https://www.hive-festival.de/,published,medium_high,hive_festival_2026_lineup_artist,curated_known_artist_or_scene_source; stages: PSY LAGOON. Official HIVE Psy Lagoon stage context.,https://musicbrainz.org/search?query=Drip%20Drop&type=artist&method=indexed;https://www.beatport.com/search?q=Drip%20Drop;https://www.discogs.com/search/?q=Drip%20Drop&type=all;https://soundcloud.com/search?q=Drip%20Drop;https://www.youtube.com/results?search_query=Drip%20Drop,https://www.hive-festival.de/;https://forestdelic.bandcamp.com/music
rawstyle,Dual Damage,,,Dual Damage appears on the HIVE Festival 2026 lineup (RAGE CAGE) and is cataloged here as rawstyle / hardstyle. Confidence: high.,rawstyle / hardstyle,Use Dual Damage for rawstyle / hardstyle discovery. HIVE 2026 booking(s): DUAL DAMAGE.,hive_festival_2026_subgenres,https://www.hive-festival.de/,published,high,hive_festival_2026_lineup_artist,curated_known_artist_or_scene_source; stages: RAGE CAGE. Official HIVE Rage Cage stage context.,https://musicbrainz.org/search?query=Dual%20Damage&type=artist&method=indexed;https://www.beatport.com/search?q=Dual%20Damage;https://www.discogs.com/search/?q=Dual%20Damage&type=all;https://soundcloud.com/search?q=Dual%20Damage;https://www.youtube.com/results?search_query=Dual%20Damage,https://www.hive-festival.de/
hard_trance,DVAID,,,DVAID appears on the HIVE Festival 2026 lineup (BOUNCE TEMPLE; WARM-UP PARTY) and is cataloged here as bounce / hard trance / eurodance rave. Confidence: medium_low.,bounce / hard trance / eurodance rave,Use DVAID for bounce / hard trance / eurodance rave discovery. HIVE 2026 booking(s): DVAID b2b DETOXX; WILDERÍCH B2B GIØ F2F DVAID B2B HUMAN ERROR.,hive_festival_2026_subgenres,https://www.hive-festival.de/,needs_review,medium_low,hive_festival_2026_lineup_artist,official_hive_stage_context; stages: BOUNCE TEMPLE; WARM-UP PARTY. Official HIVE Bounce Temple stage context; app has no dedicated bounce style.,https://musicbrainz.org/search?query=DVAID&type=artist&method=indexed;https://www.beatport.com/search?q=DVAID;https://www.discogs.com/search/?q=DVAID&type=all;https://soundcloud.com/search?q=DVAID;https://www.youtube.com/results?search_query=DVAID,https://www.hive-festival.de/
hard_techno,DYEN,International,,DYEN appears on the HIVE Festival 2026 lineup (TECHNO CASTLE) and is cataloged here as hard techno / industrial techno. Confidence: high.,hard techno / industrial techno,Use DYEN for hard techno / industrial techno discovery. HIVE 2026 booking(s): DYEN.,hive_festival_2026_subgenres,https://www.hive-festival.de/,published,high,hive_festival_2026_lineup_artist,"curated_known_artist_or_scene_source; stages: TECHNO CASTLE. MusicBrainz tags/disambiguation matched: hard techno, industrial techno. Official HIVE Techno Castle stage context.",https://musicbrainz.org/search?query=DYEN&type=artist&method=indexed;https://www.beatport.com/search?q=DYEN;https://www.discogs.com/search/?q=DYEN&type=all;https://soundcloud.com/search?q=DYEN;https://www.youtube.com/results?search_query=DYEN,https://www.hive-festival.de/;https://musicbrainz.org/artist/3a46e5d7-042d-46c3-82ea-b999fe556426
hard_techno,ECZODIA,,,ECZODIA appears on the HIVE Festival 2026 lineup (SLEEPLESS) and is cataloged here as hard techno / acid techno / hard trance. Confidence: medium.,hard techno / acid techno / hard trance,Use ECZODIA for hard techno / acid techno / hard trance discovery. HIVE 2026 booking(s): ECZODIA.,hive_festival_2026_subgenres,https://www.hive-festival.de/,published,medium,hive_festival_2026_lineup_artist,official_hive_stage_context; stages: SLEEPLESS. Official HIVE Sleepless stage context.,https://musicbrainz.org/search?query=ECZODIA&type=artist&method=indexed;https://www.beatport.com/search?q=ECZODIA;https://www.discogs.com/search/?q=ECZODIA&type=all;https://soundcloud.com/search?q=ECZODIA;https://www.youtube.com/results?search_query=ECZODIA,https://www.hive-festival.de/
