"style","artist","country","artist_bio","artist_genre","artist_profile_hint","scene_role","source_anchor_url","profile_tracks","source_note"
"broken_techno","Yak","United Kingdom","Yak entra na expansao v12 para aprofundar broken techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","broken techno","Use Yak como seed de broken techno; recorte: syncopated techno, UK bass pressure and broken club rhythm.","artist_seed_v12","https://www.discogs.com/search/?q=broken%20techno&type=all","","Curated techno v4 expansion for broken techno; syncopated techno, UK bass pressure and broken club rhythm."
"deep_techno","Abdulla Rashim","International","Abdulla Rashim entra na expansao v12 para aprofundar deep techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","deep techno","Use Abdulla Rashim como seed de deep techno; recorte: deep, atmospheric and mental techno with patient movement.","artist_seed_v12","https://www.discogs.com/search/?q=deep%20techno&type=all","","Curated techno v4 expansion for deep techno; deep, atmospheric and mental techno with patient movement."
"deep_techno","Acronym","International","Acronym entra na expansao v12 para aprofundar deep techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","deep techno","Use Acronym como seed de deep techno; recorte: deep, atmospheric and mental techno with patient movement.","artist_seed_v12","https://www.discogs.com/search/?q=deep%20techno&type=all","","Curated techno v4 expansion for deep techno; deep, atmospheric and mental techno with patient movement."
"deep_techno","Anthony Linell","International","Anthony Linell entra na expansao v12 para aprofundar deep techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","deep techno","Use Anthony Linell como seed de deep techno; recorte: deep, atmospheric and mental techno with patient movement.","artist_seed_v12","https://www.discogs.com/search/?q=deep%20techno&type=all","","Curated techno v4 expansion for deep techno; deep, atmospheric and mental techno with patient movement."
"deep_techno","Architectural","International","Architectural entra na expansao v12 para aprofundar deep techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","deep techno","Use Architectural como seed de deep techno; recorte: deep, atmospheric and mental techno with patient movement.","artist_seed_v12","https://www.discogs.com/search/?q=deep%20techno&type=all","","Curated techno v4 expansion for deep techno; deep, atmospheric and mental techno with patient movement."
"deep_techno","Birds ov Paradise","International","Birds ov Paradise entra na expansao v12 para aprofundar deep techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","deep techno","Use Birds ov Paradise como seed de deep techno; recorte: deep, atmospheric and mental techno with patient movement.","artist_seed_v12","https://www.discogs.com/search/?q=deep%20techno&type=all","","Curated techno v4 expansion for deep techno; deep, atmospheric and mental techno with patient movement."
"deep_techno","Cio D'Or","Germany","Cio D'Or entra no lote techno v4 como referencia de deep techno, usando ""Ur"" para ampliar artistas, contexto e rota de descoberta do subgenero.","Deep Techno / Minimal Techno","Anchor editorial v4 para deep techno; links sao discovery/search e devem ser revisados antes de marcar qualquer perfil social como oficial.","semantica_deep_anchor","https://www.discogs.com/search/?q=Cio%20D'Or%20Ur&type=all","Ur (126)","Curated techno v4 expansion for deep techno; deep, atmospheric and mental techno with patient movement."
"deep_techno","Dorisburg","International","Dorisburg entra na expansao v12 para aprofundar deep techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","deep techno","Use Dorisburg como seed de deep techno; recorte: deep, atmospheric and mental techno with patient movement.","artist_seed_v12","https://www.discogs.com/search/?q=deep%20techno&type=all","","Curated techno v4 expansion for deep techno; deep, atmospheric and mental techno with patient movement."
"deep_techno","Dycide","International","Dycide entra na expansao v12 para aprofundar deep techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","deep techno","Use Dycide como seed de deep techno; recorte: deep, atmospheric and mental techno with patient movement.","artist_seed_v12","https://www.discogs.com/search/?q=deep%20techno&type=all","","Curated techno v4 expansion for deep techno; deep, atmospheric and mental techno with patient movement."
"deep_techno","Edit Select","International","Edit Select entra na expansao v12 para aprofundar deep techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","deep techno","Use Edit Select como seed de deep techno; recorte: deep, atmospheric and mental techno with patient movement.","artist_seed_v12","https://www.discogs.com/search/?q=deep%20techno&type=all","","Curated techno v4 expansion for deep techno; deep, atmospheric and mental techno with patient movement."
"deep_techno","Feral","Sweden","Feral entra no lote techno v4 como referencia de deep techno, usando ""Courtship"" para ampliar artistas, contexto e rota de descoberta do subgenero.","Deep Techno / Organic Techno","Anchor editorial v4 para deep techno; links sao discovery/search e devem ser revisados antes de marcar qualquer perfil social como oficial.","hypnus_organic_depth","https://www.discogs.com/search/?q=Feral%20Courtship&type=all","Courtship (128)","Curated techno v4 expansion for deep techno; deep, atmospheric and mental techno with patient movement."
"deep_techno","Hydrangea","International","Hydrangea entra na expansao v12 para aprofundar deep techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","deep techno","Use Hydrangea como seed de deep techno; recorte: deep, atmospheric and mental techno with patient movement.","artist_seed_v12","https://www.discogs.com/search/?q=deep%20techno&type=all","","Curated techno v4 expansion for deep techno; deep, atmospheric and mental techno with patient movement."
"deep_techno","Iori","International","Iori entra na expansao v12 para aprofundar deep techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","deep techno","Use Iori como seed de deep techno; recorte: deep, atmospheric and mental techno with patient movement.","artist_seed_v12","https://www.discogs.com/search/?q=deep%20techno&type=all","","Curated techno v4 expansion for deep techno; deep, atmospheric and mental techno with patient movement."
"deep_techno","Mike Parker","United States","Mike Parker entra no lote techno v4 como referencia de deep techno, usando ""Reduction"" para ampliar artistas, contexto e rota de descoberta do subgenero.","Deep Techno / Hypnotic Techno","Anchor editorial v4 para deep techno; links sao discovery/search e devem ser revisados antes de marcar qualquer perfil social como oficial.","geophone_hypnotic_bridge","https://www.discogs.com/search/?q=Mike%20Parker%20Reduction&type=all","Reduction (128)","Curated techno v4 expansion for deep techno; deep, atmospheric and mental techno with patient movement."
"deep_techno","Natural/Electronic.System.","Italy","Natural/Electronic.System. entra no lote techno v4 como referencia de deep techno, usando ""Cuore"" para ampliar artistas, contexto e rota de descoberta do subgenero.","Deep Techno / Atmospheric Techno","Anchor editorial v4 para deep techno; links sao discovery/search e devem ser revisados antes de marcar qualquer perfil social como oficial.","italian_deep_system","https://www.discogs.com/search/?q=Natural%2FElectronic.System.%20Cuore&type=all","Cuore (126)","Curated techno v4 expansion for deep techno; deep, atmospheric and mental techno with patient movement."
"deep_techno","Neel","Italy","Neel entra no lote techno v4 como referencia de deep techno, usando ""Satori"" para ampliar artistas, contexto e rota de descoberta do subgenero.","Deep Techno / Hypnotic Techno","Anchor editorial v4 para deep techno; links sao discovery/search e devem ser revisados antes de marcar qualquer perfil social como oficial.","italian_deep_hypnosis","https://www.discogs.com/search/?q=Neel%20Satori&type=all","Satori (128)","Curated techno v4 expansion for deep techno; deep, atmospheric and mental techno with patient movement."
"deep_techno","Ntogn","International","Ntogn entra na expansao v12 para aprofundar deep techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","deep techno","Use Ntogn como seed de deep techno; recorte: deep, atmospheric and mental techno with patient movement.","artist_seed_v12","https://www.discogs.com/search/?q=deep%20techno&type=all","","Curated techno v4 expansion for deep techno; deep, atmospheric and mental techno with patient movement."
"deep_techno","Primal Code","International","Primal Code entra na expansao v12 para aprofundar deep techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","deep techno","Use Primal Code como seed de deep techno; recorte: deep, atmospheric and mental techno with patient movement.","artist_seed_v12","https://www.discogs.com/search/?q=deep%20techno&type=all","","Curated techno v4 expansion for deep techno; deep, atmospheric and mental techno with patient movement."
"deep_techno","Refracted","Germany","Refracted entra no lote techno v4 como referencia de deep techno, usando ""Expedition 1"" para ampliar artistas, contexto e rota de descoberta do subgenero.","Deep Techno / Mental Techno","Anchor editorial v4 para deep techno; links sao discovery/search e devem ser revisados antes de marcar qualquer perfil social como oficial.","deep_polegroup_bridge","https://www.discogs.com/search/?q=Refracted%20Expedition%201&type=all","Expedition 1 (130)","Curated techno v4 expansion for deep techno; deep, atmospheric and mental techno with patient movement."
"deep_techno","Shifted","International","Shifted entra na expansao v12 para aprofundar deep techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","deep techno","Use Shifted como seed de deep techno; recorte: deep, atmospheric and mental techno with patient movement.","artist_seed_v12","https://www.discogs.com/search/?q=deep%20techno&type=all","","Curated techno v4 expansion for deep techno; deep, atmospheric and mental techno with patient movement."
"deep_techno","Svarog","International","Svarog entra na expansao v12 para aprofundar deep techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","deep techno","Use Svarog como seed de deep techno; recorte: deep, atmospheric and mental techno with patient movement.","artist_seed_v12","https://www.discogs.com/search/?q=deep%20techno&type=all","","Curated techno v4 expansion for deep techno; deep, atmospheric and mental techno with patient movement."
"deep_techno","Svreca","International","Svreca entra na expansao v12 para aprofundar deep techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","deep techno","Use Svreca como seed de deep techno; recorte: deep, atmospheric and mental techno with patient movement.","artist_seed_v12","https://www.discogs.com/search/?q=deep%20techno&type=all","","Curated techno v4 expansion for deep techno; deep, atmospheric and mental techno with patient movement."
"deep_techno","Takaaki Itoh","International","Takaaki Itoh entra na expansao v12 para aprofundar deep techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","deep techno","Use Takaaki Itoh como seed de deep techno; recorte: deep, atmospheric and mental techno with patient movement.","artist_seed_v12","https://www.discogs.com/search/?q=deep%20techno&type=all","","Curated techno v4 expansion for deep techno; deep, atmospheric and mental techno with patient movement."
"deep_techno","Varg","International","Varg entra na expansao v12 para aprofundar deep techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","deep techno","Use Varg como seed de deep techno; recorte: deep, atmospheric and mental techno with patient movement.","artist_seed_v12","https://www.discogs.com/search/?q=deep%20techno&type=all","","Curated techno v4 expansion for deep techno; deep, atmospheric and mental techno with patient movement."
"detroit_techno","Blake Baxter","United States","Blake Baxter entra na expansao v12 para aprofundar detroit techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","detroit techno","Use Blake Baxter como seed de detroit techno; recorte: Detroit futurism, machine soul, electro roots and hi-tech funk.","artist_seed_v12","https://www.discogs.com/search/?q=detroit%20techno&type=all","","Curated techno v4 expansion for detroit techno; Detroit futurism, machine soul, electro roots and hi-tech funk."
"detroit_techno","DJ Rolando","United States","DJ Rolando entra no lote techno v4 como referencia de detroit techno, usando ""Knights Of The Jaguar"" para ampliar artistas, contexto e rota de descoberta do subgenero.","Detroit Techno / Hi-Tech Soul","Anchor editorial v4 para detroit techno; links sao discovery/search e devem ser revisados antes de marcar qualquer perfil social como oficial.","ur_melodic_anchor","https://www.discogs.com/search/?q=DJ%20Rolando%20Knights%20Of%20The%20Jaguar&type=all","Knights Of The Jaguar (130)","Curated techno v4 expansion for detroit techno; Detroit futurism, machine soul, electro roots and hi-tech funk."
"detroit_techno","Ectomorph","United States","Ectomorph entra na expansao v12 para aprofundar detroit techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","detroit techno","Use Ectomorph como seed de detroit techno; recorte: Detroit futurism, machine soul, electro roots and hi-tech funk.","artist_seed_v12","https://www.discogs.com/search/?q=detroit%20techno&type=all","","Curated techno v4 expansion for detroit techno; Detroit futurism, machine soul, electro roots and hi-tech funk."
"detroit_techno","Eddie Fowlkes","United States","Eddie Fowlkes entra na expansao v12 para aprofundar detroit techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","detroit techno","Use Eddie Fowlkes como seed de detroit techno; recorte: Detroit futurism, machine soul, electro roots and hi-tech funk.","artist_seed_v12","https://www.discogs.com/search/?q=detroit%20techno&type=all","","Curated techno v4 expansion for detroit techno; Detroit futurism, machine soul, electro roots and hi-tech funk."
"detroit_techno","Kenny Larkin","United States","Kenny Larkin entra no lote techno v4 como referencia de detroit techno, usando ""We Shall Overcome"" para ampliar artistas, contexto e rota de descoberta do subgenero.","Detroit Techno / Classic Techno","Anchor editorial v4 para detroit techno; links sao discovery/search e devem ser revisados antes de marcar qualquer perfil social como oficial.","detroit_plus8_depth","https://www.discogs.com/search/?q=Kenny%20Larkin%20We%20Shall%20Overcome&type=all","We Shall Overcome (128)","Curated techno v4 expansion for detroit techno; Detroit futurism, machine soul, electro roots and hi-tech funk."
"detroit_techno","Los Hermanos","United States","Los Hermanos entra na expansao v12 para aprofundar detroit techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","detroit techno","Use Los Hermanos como seed de detroit techno; recorte: Detroit futurism, machine soul, electro roots and hi-tech funk.","artist_seed_v12","https://www.discogs.com/search/?q=detroit%20techno&type=all","","Curated techno v4 expansion for detroit techno; Detroit futurism, machine soul, electro roots and hi-tech funk."
"detroit_techno","Mike Huckaby","United States","Mike Huckaby entra na expansao v12 para aprofundar detroit techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","detroit techno","Use Mike Huckaby como seed de detroit techno; recorte: Detroit futurism, machine soul, electro roots and hi-tech funk.","artist_seed_v12","https://www.discogs.com/search/?q=detroit%20techno&type=all","","Curated techno v4 expansion for detroit techno; Detroit futurism, machine soul, electro roots and hi-tech funk."
"detroit_techno","Scan 7","United States","Scan 7 entra na expansao v12 para aprofundar detroit techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","detroit techno","Use Scan 7 como seed de detroit techno; recorte: Detroit futurism, machine soul, electro roots and hi-tech funk.","artist_seed_v12","https://www.discogs.com/search/?q=detroit%20techno&type=all","","Curated techno v4 expansion for detroit techno; Detroit futurism, machine soul, electro roots and hi-tech funk."
"detroit_techno","Stacey Pullen","United States","Stacey Pullen entra na expansao v12 para aprofundar detroit techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","detroit techno","Use Stacey Pullen como seed de detroit techno; recorte: Detroit futurism, machine soul, electro roots and hi-tech funk.","artist_seed_v12","https://www.discogs.com/search/?q=detroit%20techno&type=all","","Curated techno v4 expansion for detroit techno; Detroit futurism, machine soul, electro roots and hi-tech funk."
"detroit_techno","Suburban Knight","United States","Suburban Knight entra na expansao v12 para aprofundar detroit techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","detroit techno","Use Suburban Knight como seed de detroit techno; recorte: Detroit futurism, machine soul, electro roots and hi-tech funk.","artist_seed_v12","https://www.discogs.com/search/?q=detroit%20techno&type=all","","Curated techno v4 expansion for detroit techno; Detroit futurism, machine soul, electro roots and hi-tech funk."
"detroit_techno","Terrence Dixon","United States","Terrence Dixon entra na expansao v12 para aprofundar detroit techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","detroit techno","Use Terrence Dixon como seed de detroit techno; recorte: Detroit futurism, machine soul, electro roots and hi-tech funk.","artist_seed_v12","https://www.discogs.com/search/?q=detroit%20techno&type=all","","Curated techno v4 expansion for detroit techno; Detroit futurism, machine soul, electro roots and hi-tech funk."
"dub_techno","Deadbeat","Canada","Deadbeat entra no lote techno v4 como referencia de dub techno, usando ""Roots And Wire"" para ampliar artistas, contexto e rota de descoberta do subgenero.","Dub Techno / Minimal Techno","Anchor editorial v4 para dub techno; links sao discovery/search e devem ser revisados antes de marcar qualquer perfil social como oficial.","canadian_dub_depth","https://www.discogs.com/search/?q=Deadbeat%20Roots%20And%20Wire&type=all","Roots And Wire (125)","Curated techno v4 expansion for dub techno; dub delays, reduced pulse, haze and deep low-end movement."
"dub_techno","Echospace","United States","Echospace entra no lote techno v4 como referencia de dub techno, usando ""Spatialdimension"" para ampliar artistas, contexto e rota de descoberta do subgenero.","Dub Techno / Ambient Techno","Anchor editorial v4 para dub techno; links sao discovery/search e devem ser revisados antes de marcar qualquer perfil social como oficial.","echospace_haze","https://www.discogs.com/search/?q=Echospace%20Spatialdimension&type=all","Spatialdimension (126)","Curated techno v4 expansion for dub techno; dub delays, reduced pulse, haze and deep low-end movement."
"dub_techno","Quantec","Germany","Quantec entra no lote techno v4 como referencia de dub techno, usando ""Ray Of Hope"" para ampliar artistas, contexto e rota de descoberta do subgenero.","Dub Techno / Deep Techno","Anchor editorial v4 para dub techno; links sao discovery/search e devem ser revisados antes de marcar qualquer perfil social como oficial.","echocord_depth","https://www.discogs.com/search/?q=Quantec%20Ray%20Of%20Hope&type=all","Ray Of Hope (126)","Curated techno v4 expansion for dub techno; dub delays, reduced pulse, haze and deep low-end movement."
"dub_techno","Rhythm & Sound","Germany","Rhythm & Sound entra no lote techno v4 como referencia de dub techno, usando ""Mango Drive"" para ampliar artistas, contexto e rota de descoberta do subgenero.","Dub Techno / Dub","Anchor editorial v4 para dub techno; links sao discovery/search e devem ser revisados antes de marcar qualquer perfil social como oficial.","rhythm_sound_anchor","https://www.discogs.com/search/?q=Rhythm%20%26%20Sound%20Mango%20Drive&type=all","Mango Drive (127)","Curated techno v4 expansion for dub techno; dub delays, reduced pulse, haze and deep low-end movement."
"ebm","Fixmer/McCarthy","France","Fixmer/McCarthy entra no lote techno v4 como referencia de EBM, usando ""Freefall"" para ampliar artistas, contexto e rota de descoberta do subgenero.","EBM Techno / Industrial Techno","Anchor editorial v4 para EBM; links sao discovery/search e devem ser revisados antes de marcar qualquer perfil social como oficial.","fixmer_mccarthy_bridge","https://www.discogs.com/search/?q=Fixmer%2FMcCarthy%20Freefall&type=all","Freefall (128)","Curated techno v4 expansion for EBM; body music, electro-industrial rhythm and techno-compatible machine funk."
"ebm","Front Line Assembly","Canada","Front Line Assembly entra no lote techno v4 como referencia de EBM, usando ""Mindphaser"" para ampliar artistas, contexto e rota de descoberta do subgenero.","EBM / Electro-industrial","Anchor editorial v4 para EBM; links sao discovery/search e devem ser revisados antes de marcar qualquer perfil social como oficial.","canadian_ebm_anchor","https://www.discogs.com/search/?q=Front%20Line%20Assembly%20Mindphaser&type=all","Mindphaser (124)","Curated techno v4 expansion for EBM; body music, electro-industrial rhythm and techno-compatible machine funk."
"ebm","Qual","International","Qual entra na expansao v12 para aprofundar EBM no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","EBM","Use Qual como seed de EBM; recorte: body music, electro-industrial rhythm and techno-compatible machine funk.","artist_seed_v12","https://www.discogs.com/search/?q=EBM&type=all","","Curated techno v4 expansion for EBM; body music, electro-industrial rhythm and techno-compatible machine funk."
"ebm","Schwefelgelb","Germany","Schwefelgelb entra no lote techno v4 como referencia de EBM, usando ""Fokus"" para ampliar artistas, contexto e rota de descoberta do subgenero.","EBM Techno / Body Techno","Anchor editorial v4 para EBM; links sao discovery/search e devem ser revisados antes de marcar qualquer perfil social como oficial.","modern_body_techno","https://www.discogs.com/search/?q=Schwefelgelb%20Fokus&type=all","Fokus (128)","Curated techno v4 expansion for EBM; body music, electro-industrial rhythm and techno-compatible machine funk."
"ebm","Sierra","International","Sierra entra na expansao v12 para aprofundar EBM no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","EBM","Use Sierra como seed de EBM; recorte: body music, electro-industrial rhythm and techno-compatible machine funk.","artist_seed_v12","https://www.discogs.com/search/?q=EBM&type=all","","Curated techno v4 expansion for EBM; body music, electro-industrial rhythm and techno-compatible machine funk."
"ebm","Silent Servant","International","Silent Servant entra na expansao v12 para aprofundar EBM no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","EBM","Use Silent Servant como seed de EBM; recorte: body music, electro-industrial rhythm and techno-compatible machine funk.","artist_seed_v12","https://www.discogs.com/search/?q=EBM&type=all","","Curated techno v4 expansion for EBM; body music, electro-industrial rhythm and techno-compatible machine funk."
"ebm","The Klinik","Belgium","The Klinik entra no lote techno v4 como referencia de EBM, usando ""Moving Hands"" para ampliar artistas, contexto e rota de descoberta do subgenero.","EBM / Industrial Body Music","Anchor editorial v4 para EBM; links sao discovery/search e devem ser revisados antes de marcar qualquer perfil social como oficial.","belgian_body_depth","https://www.discogs.com/search/?q=The%20Klinik%20Moving%20Hands&type=all","Moving Hands (120)","Curated techno v4 expansion for EBM; body music, electro-industrial rhythm and techno-compatible machine funk."
"ebm","Youth Code","International","Youth Code entra na expansao v12 para aprofundar EBM no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","EBM","Use Youth Code como seed de EBM; recorte: body music, electro-industrial rhythm and techno-compatible machine funk.","artist_seed_v12","https://www.discogs.com/search/?q=EBM&type=all","","Curated techno v4 expansion for EBM; body music, electro-industrial rhythm and techno-compatible machine funk."
"hardgroove_techno","Alarico","International","Alarico entra na expansao v12 para aprofundar hardgroove techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","hardgroove techno","Use Alarico como seed de hardgroove techno; recorte: fast groove techno with funk, swing and rolling percussion.","artist_seed_v12","https://www.discogs.com/search/?q=hardgroove%20techno&type=all","","Curated techno v4 expansion for hardgroove techno; fast groove techno with funk, swing and rolling percussion."
"hardgroove_techno","Beau Didier","International","Beau Didier entra na expansao v12 para aprofundar hardgroove techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","hardgroove techno","Use Beau Didier como seed de hardgroove techno; recorte: fast groove techno with funk, swing and rolling percussion.","artist_seed_v12","https://www.discogs.com/search/?q=hardgroove%20techno&type=all","","Curated techno v4 expansion for hardgroove techno; fast groove techno with funk, swing and rolling percussion."
"hardgroove_techno","Bryan Zentz","International","Bryan Zentz entra na expansao v12 para aprofundar hardgroove techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","hardgroove techno","Use Bryan Zentz como seed de hardgroove techno; recorte: fast groove techno with funk, swing and rolling percussion.","artist_seed_v12","https://www.discogs.com/search/?q=hardgroove%20techno&type=all","","Curated techno v4 expansion for hardgroove techno; fast groove techno with funk, swing and rolling percussion."
"hardgroove_techno","Cari Lekebusch","International","Cari Lekebusch entra na expansao v12 para aprofundar hardgroove techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","hardgroove techno","Use Cari Lekebusch como seed de hardgroove techno; recorte: fast groove techno with funk, swing and rolling percussion.","artist_seed_v12","https://www.discogs.com/search/?q=hardgroove%20techno&type=all","","Curated techno v4 expansion for hardgroove techno; fast groove techno with funk, swing and rolling percussion."
"hardgroove_techno","Chlar","International","Chlar entra na expansao v12 para aprofundar hardgroove techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","hardgroove techno","Use Chlar como seed de hardgroove techno; recorte: fast groove techno with funk, swing and rolling percussion.","artist_seed_v12","https://www.discogs.com/search/?q=hardgroove%20techno&type=all","","Curated techno v4 expansion for hardgroove techno; fast groove techno with funk, swing and rolling percussion."
"hardgroove_techno","Deetron","International","Deetron entra na expansao v12 para aprofundar hardgroove techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","hardgroove techno","Use Deetron como seed de hardgroove techno; recorte: fast groove techno with funk, swing and rolling percussion.","artist_seed_v12","https://www.discogs.com/search/?q=hardgroove%20techno&type=all","","Curated techno v4 expansion for hardgroove techno; fast groove techno with funk, swing and rolling percussion."
"hardgroove_techno","Dejan Milicevic","International","Dejan Milicevic entra na expansao v12 para aprofundar hardgroove techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","hardgroove techno","Use Dejan Milicevic como seed de hardgroove techno; recorte: fast groove techno with funk, swing and rolling percussion.","artist_seed_v12","https://www.discogs.com/search/?q=hardgroove%20techno&type=all","","Curated techno v4 expansion for hardgroove techno; fast groove techno with funk, swing and rolling percussion."
"hardgroove_techno","DJ Boss","International","DJ Boss entra na expansao v12 para aprofundar hardgroove techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","hardgroove techno","Use DJ Boss como seed de hardgroove techno; recorte: fast groove techno with funk, swing and rolling percussion.","artist_seed_v12","https://www.discogs.com/search/?q=hardgroove%20techno&type=all","","Curated techno v4 expansion for hardgroove techno; fast groove techno with funk, swing and rolling percussion."
"hardgroove_techno","DJ Rush","United States","DJ Rush entra no lote techno v4 como referencia de hardgroove techno, usando ""Motherfucking Bass"" para ampliar artistas, contexto e rota de descoberta do subgenero.","Hardgroove Techno / Chicago Techno","Anchor editorial v4 para hardgroove techno; links sao discovery/search e devem ser revisados antes de marcar qualquer perfil social como oficial.","chicago_hardgroove_anchor","https://www.discogs.com/search/?q=DJ%20Rush%20Motherfucking%20Bass&type=all","Motherfucking Bass (138)","Curated techno v4 expansion for hardgroove techno; fast groove techno with funk, swing and rolling percussion."
"hardgroove_techno","Gaetano Parisio","International","Gaetano Parisio entra na expansao v12 para aprofundar hardgroove techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","hardgroove techno","Use Gaetano Parisio como seed de hardgroove techno; recorte: fast groove techno with funk, swing and rolling percussion.","artist_seed_v12","https://www.discogs.com/search/?q=hardgroove%20techno&type=all","","Curated techno v4 expansion for hardgroove techno; fast groove techno with funk, swing and rolling percussion."
"hardgroove_techno","Glenn Wilson","International","Glenn Wilson entra na expansao v12 para aprofundar hardgroove techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","hardgroove techno","Use Glenn Wilson como seed de hardgroove techno; recorte: fast groove techno with funk, swing and rolling percussion.","artist_seed_v12","https://www.discogs.com/search/?q=hardgroove%20techno&type=all","","Curated techno v4 expansion for hardgroove techno; fast groove techno with funk, swing and rolling percussion."
"hardgroove_techno","Ignition Technician","International","Ignition Technician entra na expansao v12 para aprofundar hardgroove techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","hardgroove techno","Use Ignition Technician como seed de hardgroove techno; recorte: fast groove techno with funk, swing and rolling percussion.","artist_seed_v12","https://www.discogs.com/search/?q=hardgroove%20techno&type=all","","Curated techno v4 expansion for hardgroove techno; fast groove techno with funk, swing and rolling percussion."
"hardgroove_techno","Lars Klein","International","Lars Klein entra na expansao v12 para aprofundar hardgroove techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","hardgroove techno","Use Lars Klein como seed de hardgroove techno; recorte: fast groove techno with funk, swing and rolling percussion.","artist_seed_v12","https://www.discogs.com/search/?q=hardgroove%20techno&type=all","","Curated techno v4 expansion for hardgroove techno; fast groove techno with funk, swing and rolling percussion."
"hardgroove_techno","Mark Williams","United Kingdom","Mark Williams entra no lote techno v4 como referencia de hardgroove techno, usando ""Carnival"" para ampliar artistas, contexto e rota de descoberta do subgenero.","Hardgroove Techno / Tribal Techno","Anchor editorial v4 para hardgroove techno; links sao discovery/search e devem ser revisados antes de marcar qualquer perfil social como oficial.","ingoma_groove_depth","https://www.discogs.com/search/?q=Mark%20Williams%20Carnival&type=all","Carnival (136)","Curated techno v4 expansion for hardgroove techno; fast groove techno with funk, swing and rolling percussion."
"hardgroove_techno","Oliver Ho","International","Oliver Ho entra na expansao v12 para aprofundar hardgroove techno no Sonic Search e reduzir repeticao de artistas em recomendacoes e descoberta dinamica.","hardgroove techno","Use Oliver Ho como seed de hardgroove techno; recorte: fast groove techno with funk, swing and rolling percussion.","artist_seed_v12","https://www.discogs.com/search/?q=hardgroove%20techno&type=all","","Curated techno v4 expansion for hardgroove techno; fast groove techno with funk, swing and rolling percussion."
"hardgroove_techno","Paul Mac","United Kingdom","Paul Mac entra no lote techno v4 como referencia de hardgroove techno, usando ""Cards On The Table"" para ampliar artistas, contexto e rota de descoberta do subgenero.","Hardgroove Techno / UK Techno","Anchor editorial v4 para hardgroove techno; links sao discovery/search e devem ser revisados antes de marcar qualquer perfil social como oficial.","uk_loop_depth","https://www.discogs.com/search/?q=Paul%20Mac%20Cards%20On%20The%20Table&type=all","Cards On The Table (136)","Curated techno v4 expansion for hardgroove techno; fast groove techno with funk, swing and rolling percussion."
