"style","artist","song","label","bpm_exact","preview_url","release_date","duration_sec","country","city","artist_bio","artist_genre","artist_profile_hint","source","source_url","track_url","deezer_track_id","deezer_track_url","cover_art_url","youtube_track_url","source_type","source_tags","energy_band","catalog_role","status","confidence","source_note"
"forest_psy","Ulvae","Such Insects","Psychedelia In Motion","","https://cdnt-preview.dzcdn.net/api/1/1/f/2/1/0/f21b874a14afbe3d5a3b33b68d7d09ce.mp3?hdnea=exp=1782089331~acl=/api/1/1/f/2/1/0/f21b874a14afbe3d5a3b33b68d7d09ce.mp3*~data=user_id=0,application_id=42~hmac=eaeee82c23735dcd47f28419992f6c461e216249a6ab8b6049525f727e9883f4","","441","International","","Ulvae aparece na expansao v7 curada de forest psy com faixa encontrada por artista exato no Deezer e preview tocavel.","forest psy","Faixa Deezer ancorada em artista seed real para forest psy; priorizar quando houver preview oficial.","catalog_playable_depth_v16_20260622","https://www.deezer.com/track/2540258891","https://www.deezer.com/track/2540258891","2540258891","https://www.deezer.com/track/2540258891","https://cdn-images.dzcdn.net/images/cover/1ce0f6ae1d1b4a661667381dfbec630d/1000x1000-000000-80-0-0.jpg","https://www.youtube.com/results?search_query=Ulvae%20Such%20Insects","deezer_existing_artist_playable_depth","forest_psy;forest psy;playable_depth;catalog_playable_depth_v16_20260622","","","published","medium_high","Playable depth v16: Deezer artist top result added only after exact artist-name resolution and preview availability."
"forest_psy","Ulvae","The Lure Of The Animal","Modus Nocturnus","","https://cdnt-preview.dzcdn.net/api/1/1/b/e/2/0/be215d1ccb04e9b14d9619c14e022b32.mp3?hdnea=exp=1782089331~acl=/api/1/1/b/e/2/0/be215d1ccb04e9b14d9619c14e022b32.mp3*~data=user_id=0,application_id=42~hmac=1bbd64caea9bf5568af7b01894cb877f255eefac88c38fd592a9c1b5d7df5ea5","","460","International","","Ulvae aparece na expansao v7 curada de forest psy com faixa encontrada por artista exato no Deezer e preview tocavel.","forest psy","Faixa Deezer ancorada em artista seed real para forest psy; priorizar quando houver preview oficial.","catalog_playable_depth_v16_20260622","https://www.deezer.com/track/1392007272","https://www.deezer.com/track/1392007272","1392007272","https://www.deezer.com/track/1392007272","https://cdn-images.dzcdn.net/images/cover/646da5e5444c854b2430e7627cd7269d/1000x1000-000000-80-0-0.jpg","https://www.youtube.com/results?search_query=Ulvae%20The%20Lure%20Of%20The%20Animal","deezer_existing_artist_playable_depth","forest_psy;forest psy;playable_depth;catalog_playable_depth_v16_20260622","","","published","medium_high","Playable depth v16: Deezer artist top result added only after exact artist-name resolution and preview availability."
"freeform","At Work","Balaio","Something For Your Mind, Something For Your Ass","","https://cdnt-preview.dzcdn.net/api/1/1/0/8/1/0/081e71eda6ea2b119d3981b166277b96.mp3?hdnea=exp=1782089333~acl=/api/1/1/0/8/1/0/081e71eda6ea2b119d3981b166277b96.mp3*~data=user_id=0,application_id=42~hmac=54fa5347056b70ba0219fe9faa41fd41fd935499d5c7654577caa226f51ce56d","","477","Brazil","Sao Paulo","At Work e o projeto de Guilherme Araujo, produtor brasileiro de freeform psytrance/suomisaundi com EP Intrusive Thoughts pela Random Records.","freeform psytrance / suomisaundi / west-psy","Incluir At Work como produtor live/freeform; separar de Mielikki, que apareceu como DJ no lineup.","catalog_playable_depth_v16_20260622","https://www.deezer.com/track/3074409811","https://www.deezer.com/track/3074409811","3074409811","https://www.deezer.com/track/3074409811","https://cdn-images.dzcdn.net/images/cover/5776683f8b001ab686afb98be381071a/1000x1000-000000-80-0-0.jpg","https://www.youtube.com/results?search_query=At%20Work%20Balaio","deezer_existing_artist_playable_depth","freeform;freeform psytrance / suomisaundi / west-psy;playable_depth;catalog_playable_depth_v16_20260622","cosmic_crew_2026_lineup_anchor;producer_with_verified_tracks","cosmic_crew_2026_lineup_anchor;producer_with_verified_tracks","published","medium_high","Playable depth v16: Deezer artist top result added only after exact artist-name resolution and preview availability."
"freeform","At Work","Carrapatosounds","Something For Your Mind, Something For Your Ass","","https://cdnt-preview.dzcdn.net/api/1/1/c/8/1/0/c8146770d81f6266c1a1ec579cca288a.mp3?hdnea=exp=1782089333~acl=/api/1/1/c/8/1/0/c8146770d81f6266c1a1ec579cca288a.mp3*~data=user_id=0,application_id=42~hmac=52ea51c00d1030737b21f997a91a53b64879b8f25aa63c467abefde8500fe32c","","561","Brazil","Sao Paulo","At Work e o projeto de Guilherme Araujo, produtor brasileiro de freeform psytrance/suomisaundi com EP Intrusive Thoughts pela Random Records.","freeform psytrance / suomisaundi / west-psy","Incluir At Work como produtor live/freeform; separar de Mielikki, que apareceu como DJ no lineup.","catalog_playable_depth_v16_20260622","https://www.deezer.com/track/3074409801","https://www.deezer.com/track/3074409801","3074409801","https://www.deezer.com/track/3074409801","https://cdn-images.dzcdn.net/images/cover/5776683f8b001ab686afb98be381071a/1000x1000-000000-80-0-0.jpg","https://www.youtube.com/results?search_query=At%20Work%20Carrapatosounds","deezer_existing_artist_playable_depth","freeform;freeform psytrance / suomisaundi / west-psy;playable_depth;catalog_playable_depth_v16_20260622","cosmic_crew_2026_lineup_anchor;producer_with_verified_tracks","cosmic_crew_2026_lineup_anchor;producer_with_verified_tracks","published","medium_high","Playable depth v16: Deezer artist top result added only after exact artist-name resolution and preview availability."
"freeform","At Work","Did I Lock The Door","Intrusive Thoughts","","https://cdnt-preview.dzcdn.net/api/1/1/a/8/a/0/a8a6b1904f4607e542bd9bf47ef3fcbe.mp3?hdnea=exp=1782089333~acl=/api/1/1/a/8/a/0/a8a6b1904f4607e542bd9bf47ef3fcbe.mp3*~data=user_id=0,application_id=42~hmac=2ddee5942da4fc629eca1c16805055e06cf3e973e6d463120a90a6f8c828917b","","331","Brazil","Sao Paulo","At Work e o projeto de Guilherme Araujo, produtor brasileiro de freeform psytrance/suomisaundi com EP Intrusive Thoughts pela Random Records.","freeform psytrance / suomisaundi / west-psy","Incluir At Work como produtor live/freeform; separar de Mielikki, que apareceu como DJ no lineup.","catalog_playable_depth_v16_20260622","https://www.deezer.com/track/3454068741","https://www.deezer.com/track/3454068741","3454068741","https://www.deezer.com/track/3454068741","https://cdn-images.dzcdn.net/images/cover/cff1df96e600da43e64ed994fb4ddf3b/1000x1000-000000-80-0-0.jpg","https://www.youtube.com/results?search_query=At%20Work%20Did%20I%20Lock%20The%20Door","deezer_existing_artist_playable_depth","freeform;freeform psytrance / suomisaundi / west-psy;playable_depth;catalog_playable_depth_v16_20260622","cosmic_crew_2026_lineup_anchor;producer_with_verified_tracks","cosmic_crew_2026_lineup_anchor;producer_with_verified_tracks","published","medium_high","Playable depth v16: Deezer artist top result added only after exact artist-name resolution and preview availability."
"freeform","At Work","Los Quirky Cabronz","Radiate","","https://cdnt-preview.dzcdn.net/api/1/1/e/5/2/0/e52ad0bd64be270ac3c4cbb6da4c2b97.mp3?hdnea=exp=1782089333~acl=/api/1/1/e/5/2/0/e52ad0bd64be270ac3c4cbb6da4c2b97.mp3*~data=user_id=0,application_id=42~hmac=cdd352f18d5702e5f885c4f8f57c35365afe0867ffaab6e4e26010fe6280ae43","","392","Brazil","Sao Paulo","At Work e o projeto de Guilherme Araujo, produtor brasileiro de freeform psytrance/suomisaundi com EP Intrusive Thoughts pela Random Records.","freeform psytrance / suomisaundi / west-psy","Incluir At Work como produtor live/freeform; separar de Mielikki, que apareceu como DJ no lineup.","catalog_playable_depth_v16_20260622","https://www.deezer.com/track/3664223092","https://www.deezer.com/track/3664223092","3664223092","https://www.deezer.com/track/3664223092","https://cdn-images.dzcdn.net/images/cover/c854cca7f8f7f025e0ec2406d76045eb/1000x1000-000000-80-0-0.jpg","https://www.youtube.com/results?search_query=At%20Work%20Los%20Quirky%20Cabronz","deezer_existing_artist_playable_depth","freeform;freeform psytrance / suomisaundi / west-psy;playable_depth;catalog_playable_depth_v16_20260622","cosmic_crew_2026_lineup_anchor;producer_with_verified_tracks","cosmic_crew_2026_lineup_anchor;producer_with_verified_tracks","published","medium_high","Playable depth v16: Deezer artist top result added only after exact artist-name resolution and preview availability."
"freeform","At Work","Malaculejo","Something For Your Mind, Something For Your Ass","","https://cdnt-preview.dzcdn.net/api/1/1/4/1/d/0/41d93c2242ce359bf5b77505bdb7cfa6.mp3?hdnea=exp=1782089333~acl=/api/1/1/4/1/d/0/41d93c2242ce359bf5b77505bdb7cfa6.mp3*~data=user_id=0,application_id=42~hmac=4aa743854805e8ec04b113bcc9b20de01031f7a348829f5723a80c46a0764131","","594","Brazil","Sao Paulo","At Work e o projeto de Guilherme Araujo, produtor brasileiro de freeform psytrance/suomisaundi com EP Intrusive Thoughts pela Random Records.","freeform psytrance / suomisaundi / west-psy","Incluir At Work como produtor live/freeform; separar de Mielikki, que apareceu como DJ no lineup.","catalog_playable_depth_v16_20260622","https://www.deezer.com/track/3074409821","https://www.deezer.com/track/3074409821","3074409821","https://www.deezer.com/track/3074409821","https://cdn-images.dzcdn.net/images/cover/5776683f8b001ab686afb98be381071a/1000x1000-000000-80-0-0.jpg","https://www.youtube.com/results?search_query=At%20Work%20Malaculejo","deezer_existing_artist_playable_depth","freeform;freeform psytrance / suomisaundi / west-psy;playable_depth;catalog_playable_depth_v16_20260622","cosmic_crew_2026_lineup_anchor;producer_with_verified_tracks","cosmic_crew_2026_lineup_anchor;producer_with_verified_tracks","published","medium_high","Playable depth v16: Deezer artist top result added only after exact artist-name resolution and preview availability."
"freeform","At Work","Melou","Something For Your Mind, Something For Your Ass","","https://cdnt-preview.dzcdn.net/api/1/1/d/3/4/0/d341e51be213d7cbf25f6cebf3a19b20.mp3?hdnea=exp=1782089333~acl=/api/1/1/d/3/4/0/d341e51be213d7cbf25f6cebf3a19b20.mp3*~data=user_id=0,application_id=42~hmac=22352a0c6718f45982bf286c712536d02a554a55562c3577230ec19daee9a30f","","417","Brazil","Sao Paulo","At Work e o projeto de Guilherme Araujo, produtor brasileiro de freeform psytrance/suomisaundi com EP Intrusive Thoughts pela Random Records.","freeform psytrance / suomisaundi / west-psy","Incluir At Work como produtor live/freeform; separar de Mielikki, que apareceu como DJ no lineup.","catalog_playable_depth_v16_20260622","https://www.deezer.com/track/3074409871","https://www.deezer.com/track/3074409871","3074409871","https://www.deezer.com/track/3074409871","https://cdn-images.dzcdn.net/images/cover/5776683f8b001ab686afb98be381071a/1000x1000-000000-80-0-0.jpg","https://www.youtube.com/results?search_query=At%20Work%20Melou","deezer_existing_artist_playable_depth","freeform;freeform psytrance / suomisaundi / west-psy;playable_depth;catalog_playable_depth_v16_20260622","cosmic_crew_2026_lineup_anchor;producer_with_verified_tracks","cosmic_crew_2026_lineup_anchor;producer_with_verified_tracks","published","medium_high","Playable depth v16: Deezer artist top result added only after exact artist-name resolution and preview availability."
"freeform","At Work","Orgasmo Em Pratigi","Something For Your Mind, Something For Your Ass","","https://cdnt-preview.dzcdn.net/api/1/1/4/4/3/0/443027fcf067b75800f6ab0b7dda71e2.mp3?hdnea=exp=1782089333~acl=/api/1/1/4/4/3/0/443027fcf067b75800f6ab0b7dda71e2.mp3*~data=user_id=0,application_id=42~hmac=23ceadcef2e16da143dad05d94228a91c17224b8651b18ace6938d17254db910","","529","Brazil","Sao Paulo","At Work e o projeto de Guilherme Araujo, produtor brasileiro de freeform psytrance/suomisaundi com EP Intrusive Thoughts pela Random Records.","freeform psytrance / suomisaundi / west-psy","Incluir At Work como produtor live/freeform; separar de Mielikki, que apareceu como DJ no lineup.","catalog_playable_depth_v16_20260622","https://www.deezer.com/track/3074409841","https://www.deezer.com/track/3074409841","3074409841","https://www.deezer.com/track/3074409841","https://cdn-images.dzcdn.net/images/cover/5776683f8b001ab686afb98be381071a/1000x1000-000000-80-0-0.jpg","https://www.youtube.com/results?search_query=At%20Work%20Orgasmo%20Em%20Pratigi","deezer_existing_artist_playable_depth","freeform;freeform psytrance / suomisaundi / west-psy;playable_depth;catalog_playable_depth_v16_20260622","cosmic_crew_2026_lineup_anchor;producer_with_verified_tracks","cosmic_crew_2026_lineup_anchor;producer_with_verified_tracks","published","medium_high","Playable depth v16: Deezer artist top result added only after exact artist-name resolution and preview availability."
"freeform","Igor Swamp","Attack From Far East","Akrabadabra","","https://cdnt-preview.dzcdn.net/api/1/1/5/8/4/0/58407d5fda3b388dd6542cc4854f9d4b.mp3?hdnea=exp=1782089334~acl=/api/1/1/5/8/4/0/58407d5fda3b388dd6542cc4854f9d4b.mp3*~data=user_id=0,application_id=42~hmac=713c12e42ffdd8f182385e856b432261a91547168de06436567d5fdb497ffd79","","525","Finland","Hamburg","Igor Swamp e o projeto de Toni Sorsa, associado ao laboratorio Positive Dark e a discos suomisaundi pela Hippie Killer Productions/NULLZONE.","freeform psytrance / suomisaundi","Usar Igor Swamp em freeform/suomisaundi psicodelico, nao como darkpsy puro.","catalog_playable_depth_v16_20260622","https://www.deezer.com/track/561127822","https://www.deezer.com/track/561127822","561127822","https://www.deezer.com/track/561127822","https://cdn-images.dzcdn.net/images/cover/2ed8d131329ddb8e2878ed7246fc678a/1000x1000-000000-80-0-0.jpg","https://www.youtube.com/results?search_query=Igor%20Swamp%20Attack%20From%20Far%20East","deezer_existing_artist_playable_depth","freeform;freeform psytrance / suomisaundi;playable_depth;catalog_playable_depth_v16_20260622","cosmic_crew_2026_lineup_anchor;producer_with_verified_tracks","cosmic_crew_2026_lineup_anchor;producer_with_verified_tracks","published","medium_high","Playable depth v16: Deezer artist top result added only after exact artist-name resolution and preview availability."
"freeform","Igor Swamp","Classic Rumble","Suomispace Ba Mid Bar","","https://cdnt-preview.dzcdn.net/api/1/1/8/a/e/0/8aed84bc2e76151328babfc21d8d1de5.mp3?hdnea=exp=1782089334~acl=/api/1/1/8/a/e/0/8aed84bc2e76151328babfc21d8d1de5.mp3*~data=user_id=0,application_id=42~hmac=054132b4cae524372c6c93439cbedbf114d51802fc7bb466580e6db2e929ad77","","272","Finland","Hamburg","Igor Swamp e o projeto de Toni Sorsa, associado ao laboratorio Positive Dark e a discos suomisaundi pela Hippie Killer Productions/NULLZONE.","freeform psytrance / suomisaundi","Usar Igor Swamp em freeform/suomisaundi psicodelico, nao como darkpsy puro.","catalog_playable_depth_v16_20260622","https://www.deezer.com/track/3243878701","https://www.deezer.com/track/3243878701","3243878701","https://www.deezer.com/track/3243878701","https://cdn-images.dzcdn.net/images/cover/66b1b7529f6352f953356e18ef1a0cc4/1000x1000-000000-80-0-0.jpg","https://www.youtube.com/results?search_query=Igor%20Swamp%20Classic%20Rumble","deezer_existing_artist_playable_depth","freeform;freeform psytrance / suomisaundi;playable_depth;catalog_playable_depth_v16_20260622","cosmic_crew_2026_lineup_anchor;producer_with_verified_tracks","cosmic_crew_2026_lineup_anchor;producer_with_verified_tracks","published","medium_high","Playable depth v16: Deezer artist top result added only after exact artist-name resolution and preview availability."
"freeform","Igor Swamp","High Why Who","Akrabadabra","","https://cdnt-preview.dzcdn.net/api/1/1/5/0/6/0/50613452b92133d58b9c3d422deb6991.mp3?hdnea=exp=1782089334~acl=/api/1/1/5/0/6/0/50613452b92133d58b9c3d422deb6991.mp3*~data=user_id=0,application_id=42~hmac=e60f8f66d9d179d8c9f2e3576709b377b5dd7430fc26185f84bd537b2c17cee2","","428","Finland","Hamburg","Igor Swamp e o projeto de Toni Sorsa, associado ao laboratorio Positive Dark e a discos suomisaundi pela Hippie Killer Productions/NULLZONE.","freeform psytrance / suomisaundi","Usar Igor Swamp em freeform/suomisaundi psicodelico, nao como darkpsy puro.","catalog_playable_depth_v16_20260622","https://www.deezer.com/track/561127772","https://www.deezer.com/track/561127772","561127772","https://www.deezer.com/track/561127772","https://cdn-images.dzcdn.net/images/cover/2ed8d131329ddb8e2878ed7246fc678a/1000x1000-000000-80-0-0.jpg","https://www.youtube.com/results?search_query=Igor%20Swamp%20High%20Why%20Who","deezer_existing_artist_playable_depth","freeform;freeform psytrance / suomisaundi;playable_depth;catalog_playable_depth_v16_20260622","cosmic_crew_2026_lineup_anchor;producer_with_verified_tracks","cosmic_crew_2026_lineup_anchor;producer_with_verified_tracks","published","medium_high","Playable depth v16: Deezer artist top result added only after exact artist-name resolution and preview availability."
"freeform","Igor Swamp","Often Soften","Hypha Hypha","","https://cdnt-preview.dzcdn.net/api/1/1/2/7/e/0/27e82e1607f4b7cb9339e1bcb921dbf9.mp3?hdnea=exp=1782089334~acl=/api/1/1/2/7/e/0/27e82e1607f4b7cb9339e1bcb921dbf9.mp3*~data=user_id=0,application_id=42~hmac=bc90b493def382185210eb5b595d481cc67ad63d77b43a030fbebfb530c835d8","","497","Finland","Hamburg","Igor Swamp e o projeto de Toni Sorsa, associado ao laboratorio Positive Dark e a discos suomisaundi pela Hippie Killer Productions/NULLZONE.","freeform psytrance / suomisaundi","Usar Igor Swamp em freeform/suomisaundi psicodelico, nao como darkpsy puro.","catalog_playable_depth_v16_20260622","https://www.deezer.com/track/417707682","https://www.deezer.com/track/417707682","417707682","https://www.deezer.com/track/417707682","https://cdn-images.dzcdn.net/images/cover/9e99e0afa7ff2c353b5ac23bcd7bbde2/1000x1000-000000-80-0-0.jpg","https://www.youtube.com/results?search_query=Igor%20Swamp%20Often%20Soften","deezer_existing_artist_playable_depth","freeform;freeform psytrance / suomisaundi;playable_depth;catalog_playable_depth_v16_20260622","cosmic_crew_2026_lineup_anchor;producer_with_verified_tracks","cosmic_crew_2026_lineup_anchor;producer_with_verified_tracks","published","medium_high","Playable depth v16: Deezer artist top result added only after exact artist-name resolution and preview availability."
"freeform","Igor Swamp","Positive Dark Machine","Hafen Hertz","","https://cdnt-preview.dzcdn.net/api/1/1/4/e/a/0/4ea84488b09af95c062f5e089ac908b7.mp3?hdnea=exp=1782089334~acl=/api/1/1/4/e/a/0/4ea84488b09af95c062f5e089ac908b7.mp3*~data=user_id=0,application_id=42~hmac=91688c4163e52ad2341026fdeed87dae917cbb605e64f81eccc047af5cc28bd6","","376","Finland","Hamburg","Igor Swamp e o projeto de Toni Sorsa, associado ao laboratorio Positive Dark e a discos suomisaundi pela Hippie Killer Productions/NULLZONE.","freeform psytrance / suomisaundi","Usar Igor Swamp em freeform/suomisaundi psicodelico, nao como darkpsy puro.","catalog_playable_depth_v16_20260622","https://www.deezer.com/track/1031623202","https://www.deezer.com/track/1031623202","1031623202","https://www.deezer.com/track/1031623202","https://cdn-images.dzcdn.net/images/cover/b34da6d7f518750a60d2bc2a69131533/1000x1000-000000-80-0-0.jpg","https://www.youtube.com/results?search_query=Igor%20Swamp%20Positive%20Dark%20Machine","deezer_existing_artist_playable_depth","freeform;freeform psytrance / suomisaundi;playable_depth;catalog_playable_depth_v16_20260622","cosmic_crew_2026_lineup_anchor;producer_with_verified_tracks","cosmic_crew_2026_lineup_anchor;producer_with_verified_tracks","published","medium_high","Playable depth v16: Deezer artist top result added only after exact artist-name resolution and preview availability."
"freeform","Igor Swamp","Something Else","Akrabadabra","","https://cdnt-preview.dzcdn.net/api/1/1/d/e/8/0/de86707975e2b64c7c02e687a4d68cb1.mp3?hdnea=exp=1782089334~acl=/api/1/1/d/e/8/0/de86707975e2b64c7c02e687a4d68cb1.mp3*~data=user_id=0,application_id=42~hmac=81dac0fa4f84c37dc5ee5ca613bd2e8589faddf3fd15a82b84bc57af6b9916e5","","559","Finland","Hamburg","Igor Swamp e o projeto de Toni Sorsa, associado ao laboratorio Positive Dark e a discos suomisaundi pela Hippie Killer Productions/NULLZONE.","freeform psytrance / suomisaundi","Usar Igor Swamp em freeform/suomisaundi psicodelico, nao como darkpsy puro.","catalog_playable_depth_v16_20260622","https://www.deezer.com/track/561127742","https://www.deezer.com/track/561127742","561127742","https://www.deezer.com/track/561127742","https://cdn-images.dzcdn.net/images/cover/2ed8d131329ddb8e2878ed7246fc678a/1000x1000-000000-80-0-0.jpg","https://www.youtube.com/results?search_query=Igor%20Swamp%20Something%20Else","deezer_existing_artist_playable_depth","freeform;freeform psytrance / suomisaundi;playable_depth;catalog_playable_depth_v16_20260622","cosmic_crew_2026_lineup_anchor;producer_with_verified_tracks","cosmic_crew_2026_lineup_anchor;producer_with_verified_tracks","published","medium_high","Playable depth v16: Deezer artist top result added only after exact artist-name resolution and preview availability."
"freeform","Igor Swamp","Suosoutua","Akrabadabra","","https://cdnt-preview.dzcdn.net/api/1/1/8/6/a/0/86a765236e8889375cae37a7f2c42dd2.mp3?hdnea=exp=1782089334~acl=/api/1/1/8/6/a/0/86a765236e8889375cae37a7f2c42dd2.mp3*~data=user_id=0,application_id=42~hmac=798916e625999252b7fac86faa1103e009fb531d7162f00b3f045aa9b2239a94","","468","Finland","Hamburg","Igor Swamp e o projeto de Toni Sorsa, associado ao laboratorio Positive Dark e a discos suomisaundi pela Hippie Killer Productions/NULLZONE.","freeform psytrance / suomisaundi","Usar Igor Swamp em freeform/suomisaundi psicodelico, nao como darkpsy puro.","catalog_playable_depth_v16_20260622","https://www.deezer.com/track/561127722","https://www.deezer.com/track/561127722","561127722","https://www.deezer.com/track/561127722","https://cdn-images.dzcdn.net/images/cover/2ed8d131329ddb8e2878ed7246fc678a/1000x1000-000000-80-0-0.jpg","https://www.youtube.com/results?search_query=Igor%20Swamp%20Suosoutua","deezer_existing_artist_playable_depth","freeform;freeform psytrance / suomisaundi;playable_depth;catalog_playable_depth_v16_20260622","cosmic_crew_2026_lineup_anchor;producer_with_verified_tracks","cosmic_crew_2026_lineup_anchor;producer_with_verified_tracks","published","medium_high","Playable depth v16: Deezer artist top result added only after exact artist-name resolution and preview availability."
"freeform","Kiwa","Disco Infection","Phat Cat / Disco Infection","","https://cdnt-preview.dzcdn.net/api/1/1/6/8/9/0/689fb2a7699d7b4a7abd1e0892f85f5e.mp3?hdnea=exp=1782089335~acl=/api/1/1/6/8/9/0/689fb2a7699d7b4a7abd1e0892f85f5e.mp3*~data=user_id=0,application_id=42~hmac=a895b48cf40220a3e7386aa4d6ac402e3782b8fdfba2626e954e94b3c16c6fd0","","439","Finland","","Kiwa reforca freeform psytrance / suomisaundi com faixa tocavel encontrada no Deezer e contexto editorial de Suomisaundi artist lineage and freeform psytrance research.","freeform psytrance / suomisaundi","Preview oficial Deezer + curadoria freeform psytrance / suomisaundi; BPM exato nao inferido, usar a faixa de BPM do subgenero no app.","catalog_playable_depth_v16_20260622","https://www.deezer.com/track/62199655","https://www.deezer.com/track/62199655","62199655","https://www.deezer.com/track/62199655","https://cdn-images.dzcdn.net/images/cover/000f16beff3d29c83974e89c92a7613c/1000x1000-000000-80-0-0.jpg","https://www.youtube.com/results?search_query=Kiwa%20Disco%20Infection","deezer_existing_artist_playable_depth","freeform;freeform psytrance / suomisaundi;playable_depth;catalog_playable_depth_v16_20260622","","","published","medium_high","Playable depth v16: Deezer artist top result added only after exact artist-name resolution and preview availability."
"freeform","Kiwa","Novo Ciclo","Novo Ciclo / Pretty (STUDIO#3)","","https://cdnt-preview.dzcdn.net/api/1/1/b/8/c/0/b8c4d7656558abba668eaddbe86bd114.mp3?hdnea=exp=1782089335~acl=/api/1/1/b/8/c/0/b8c4d7656558abba668eaddbe86bd114.mp3*~data=user_id=0,application_id=42~hmac=d040a9fd206fa91d33801a6bc8f66bc337b135d17835e6cffeb95e3eff5d7200","","128","Finland","","Kiwa reforca freeform psytrance / suomisaundi com faixa tocavel encontrada no Deezer e contexto editorial de Suomisaundi artist lineage and freeform psytrance research.","freeform psytrance / suomisaundi","Preview oficial Deezer + curadoria freeform psytrance / suomisaundi; BPM exato nao inferido, usar a faixa de BPM do subgenero no app.","catalog_playable_depth_v16_20260622","https://www.deezer.com/track/3676388732","https://www.deezer.com/track/3676388732","3676388732","https://www.deezer.com/track/3676388732","https://cdn-images.dzcdn.net/images/cover/88f1cf8a72fbe7530872d3e4d5289540/1000x1000-000000-80-0-0.jpg","https://www.youtube.com/results?search_query=Kiwa%20Novo%20Ciclo","deezer_existing_artist_playable_depth","freeform;freeform psytrance / suomisaundi;playable_depth;catalog_playable_depth_v16_20260622","","","published","medium_high","Playable depth v16: Deezer artist top result added only after exact artist-name resolution and preview availability."
"freeform","Kiwa","PASSO IGUAL VULTO","PASSO IGUAL VULTO","","https://cdnt-preview.dzcdn.net/api/1/1/d/0/9/0/d091139b34b64b7d96dfdd10208d35be.mp3?hdnea=exp=1782089335~acl=/api/1/1/d/0/9/0/d091139b34b64b7d96dfdd10208d35be.mp3*~data=user_id=0,application_id=42~hmac=2781be8188c88cebe952e3f1d1948448df0cd9f31f9debf628ab02411143dda9","","128","Finland","","Kiwa reforca freeform psytrance / suomisaundi com faixa tocavel encontrada no Deezer e contexto editorial de Suomisaundi artist lineage and freeform psytrance research.","freeform psytrance / suomisaundi","Preview oficial Deezer + curadoria freeform psytrance / suomisaundi; BPM exato nao inferido, usar a faixa de BPM do subgenero no app.","catalog_playable_depth_v16_20260622","https://www.deezer.com/track/3995461851","https://www.deezer.com/track/3995461851","3995461851","https://www.deezer.com/track/3995461851","https://cdn-images.dzcdn.net/images/cover/9dbe9f0f76901e698b2b43e53149ec29/1000x1000-000000-80-0-0.jpg","https://www.youtube.com/results?search_query=Kiwa%20PASSO%20IGUAL%20VULTO","deezer_existing_artist_playable_depth","freeform;freeform psytrance / suomisaundi;playable_depth;catalog_playable_depth_v16_20260622","","","published","medium_high","Playable depth v16: Deezer artist top result added only after exact artist-name resolution and preview availability."
"freeform","Kiwa","Pretty","Novo Ciclo / Pretty (STUDIO#3)","","https://cdnt-preview.dzcdn.net/api/1/1/4/a/4/0/4a4ba1aa0fb39f0e3f1e796ee7cbbbec.mp3?hdnea=exp=1782089335~acl=/api/1/1/4/a/4/0/4a4ba1aa0fb39f0e3f1e796ee7cbbbec.mp3*~data=user_id=0,application_id=42~hmac=59cc9e6049439b8493b49aa3d1fbe27879f178e52123b2b52368a78b9e1a474e","","145","Finland","","Kiwa reforca freeform psytrance / suomisaundi com faixa tocavel encontrada no Deezer e contexto editorial de Suomisaundi artist lineage and freeform psytrance research.","freeform psytrance / suomisaundi","Preview oficial Deezer + curadoria freeform psytrance / suomisaundi; BPM exato nao inferido, usar a faixa de BPM do subgenero no app.","catalog_playable_depth_v16_20260622","https://www.deezer.com/track/3676388742","https://www.deezer.com/track/3676388742","3676388742","https://www.deezer.com/track/3676388742","https://cdn-images.dzcdn.net/images/cover/88f1cf8a72fbe7530872d3e4d5289540/1000x1000-000000-80-0-0.jpg","https://www.youtube.com/results?search_query=Kiwa%20Pretty","deezer_existing_artist_playable_depth","freeform;freeform psytrance / suomisaundi;playable_depth;catalog_playable_depth_v16_20260622","","","published","medium_high","Playable depth v16: Deezer artist top result added only after exact artist-name resolution and preview availability."
"frenchcore","Adrenokrome","Jump Up (Manifest Destiny 2025 Remix)","Remix EP","","https://cdnt-preview.dzcdn.net/api/1/1/d/3/8/0/d38681c956154b3515636dc050ca8424.mp3?hdnea=exp=1782089336~acl=/api/1/1/d/3/8/0/d38681c956154b3515636dc050ca8424.mp3*~data=user_id=0,application_id=42~hmac=cb5258007c19c498da706386cff4131aa177d10f110cfb9a1b0fe3c9b9e32269","","172","International","","Adrenokrome reforca frenchcore na expansao v8 com faixa validada por artista no Deezer e preview tocavel.","frenchcore","Top track Deezer com preview oficial; melhora busca tocavel e diversidade em frenchcore.","catalog_playable_depth_v16_20260622","https://www.deezer.com/track/3585561111","https://www.deezer.com/track/3585561111","3585561111","https://www.deezer.com/track/3585561111","https://cdn-images.dzcdn.net/images/cover/726ce019843ffcd42c2e8e363681175d/1000x1000-000000-80-0-0.jpg","https://www.youtube.com/results?search_query=Adrenokrome%20Jump%20Up%20(Manifest%20Destiny%202025%20Remix)","deezer_existing_artist_playable_depth","frenchcore;frenchcore;playable_depth;catalog_playable_depth_v16_20260622","","","published","medium_high","Playable depth v16: Deezer artist top result added only after exact artist-name resolution and preview availability."
