"style","artist","country","city","artist_bio","artist_genre","artist_profile_hint","scene_role","source_anchor","source_anchor_url","primary_social_url","social_discovery_links","label_links","cover_art_url","profile_tracks","status","confidence","source_note"
"psycore","EPINOIA","International","Montreal","EPINOIA tem 1 faixa(s) novas no pacote V5, com fonte em Voodoo Hoodoo Records. BPM verificado entre 175 e 175. Anchors: RITE OF PASSAGE [2026].","psycore / hi-tech psytrance / darkpsy","Recomende EPINOIA para ouvintes de psycore, hi-tech, darkpsy, forest pesado e energia extrema. Melhor uso: bpm_verified_psycore_artist.","bpm_verified_psycore_artist","RITE OF PASSAGE [2026]","https://voodoo-hoodoo.bandcamp.com/album/rite-of-passage-2026","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=EPINOIA;https://soundcloud.com/search?q=EPINOIA;https://www.youtube.com/results?search_query=EPINOIA%20psycore;https://www.google.com/search?q=EPINOIA%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","https://f4.bcbits.com/img/a1191618092_10.jpg","Mysteria (175)","published","high","V5 artist profile generated from 1 imported track(s): Mysteria (175)."
"psycore","Evilporks","International","Montreal","Evilporks tem 1 faixa(s) novas no pacote V5, com fonte em Voodoo Hoodoo Records. BPM verificado entre 200 e 200. Anchors: CURSED FREQUENCIES (Volume 2) [2026].","psycore / hi-tech psytrance / darkpsy","Recomende Evilporks para ouvintes de psycore, hi-tech, darkpsy, forest pesado e energia extrema. Melhor uso: bpm_verified_psycore_artist.","bpm_verified_psycore_artist","CURSED FREQUENCIES (Volume 2) [2026]","https://voodoo-hoodoo.bandcamp.com/album/cursed-frequencies-volume-2-2026","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=Evilporks;https://soundcloud.com/search?q=Evilporks;https://www.youtube.com/results?search_query=Evilporks%20psycore;https://www.google.com/search?q=Evilporks%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","https://f4.bcbits.com/img/a3596713261_10.jpg","Comunistas (200)","published","high","V5 artist profile generated from 1 imported track(s): Comunistas (200)."
"psycore","Fibulatt & Raw Garlic","Brazil","Sao Paulo","Fibulatt & Raw Garlic tem 1 faixa(s) novas no pacote V5, com fonte em Naturaiz Records. BPM ainda nao explicito, mas fonte etiquetada como psycore/hitech. Anchors: Naturaiz Records Vol. 2 [FREE DOWNLOAD].","psycore / hi-tech psytrance / darkpsy","Recomende Fibulatt & Raw Garlic para ouvintes de psycore, hi-tech, darkpsy, forest pesado e energia extrema. Melhor uso: brazilian_psycore_scene_depth.","brazilian_psycore_scene_depth","Naturaiz Records Vol. 2 [FREE DOWNLOAD]","https://naturaizrecords.bandcamp.com/album/naturaiz-records-vol-2-free-download","https://www.instagram.com/naturaizcrew/","https://bandcamp.com/search?q=Fibulatt%20%26%20Raw%20Garlic;https://soundcloud.com/search?q=Fibulatt%20%26%20Raw%20Garlic;https://www.youtube.com/results?search_query=Fibulatt%20%26%20Raw%20Garlic%20psycore;https://www.google.com/search?q=Fibulatt%20%26%20Raw%20Garlic%20official%20instagram%20soundcloud%20bandcamp","https://naturaizrecords.bandcamp.com;https://www.instagram.com/naturaizcrew/;https://soundcloud.com/naturaiz;https://www.instagram.com/naturaizrecords/","https://f4.bcbits.com/img/a2223256648_10.jpg","Irisdecente","published","high","V5 artist profile generated from 1 imported track(s): Irisdecente."
"psycore","Glattech","International","","Glattech tem 1 faixa(s) novas no pacote V5, com fonte em Black Out Records. BPM verificado entre 194 e 194. Anchors: VA Flight of The Hummingbird.","psycore / hi-tech psytrance / darkpsy","Recomende Glattech para ouvintes de psycore, hi-tech, darkpsy, forest pesado e energia extrema. Melhor uso: hitech_psycore_bridge.","hitech_psycore_bridge","VA Flight of The Hummingbird","https://blackoutrec.bandcamp.com/album/va-flight-of-the-hummingbird","https://www.facebook.com/blackoutofficial/","https://bandcamp.com/search?q=Glattech;https://soundcloud.com/search?q=Glattech;https://www.youtube.com/results?search_query=Glattech%20psycore;https://www.google.com/search?q=Glattech%20official%20instagram%20soundcloud%20bandcamp","https://blackoutrec.bandcamp.com;https://www.facebook.com/blackoutofficial/;https://www.instagram.com/blackout.records/;https://soundcloud.com/black-out-records;https://open.spotify.com/user/blackoutrecords/playlist/53TiC8EwxYlcP1aslMFRuT;https://www.beatport.com/label/black-out-records/54476","https://f4.bcbits.com/img/a1172130011_10.jpg","Looping Universe (194)","published","medium_high","V5 artist profile generated from 1 imported track(s): Looping Universe (194)."
"psycore","GRIMBLE GROMBLE","International","Montreal","GRIMBLE GROMBLE esta na fila editorial psycore por aparecer em THE ART OF THE BLACK SPELLS - compiled by Neormm, fonte Bandcamp etiquetada com Electronic, darkpsy, experimental-psytrance, forest-psytrance, hitech-psytrance.","psycore / hi-tech psytrance / darkpsy","Verificar proximas faixas, BPM e links oficiais de GRIMBLE GROMBLE; candidato para aprofundar psycore/darkpsy/hitech.","archive_profile_queue","THE ART OF THE BLACK SPELLS - compiled by Neormm","https://voodoo-hoodoo.bandcamp.com/album/the-art-of-the-black-spells-compiled-by-neormm","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=GRIMBLE%20GROMBLE;https://soundcloud.com/search?q=GRIMBLE%20GROMBLE;https://www.youtube.com/results?search_query=GRIMBLE%20GROMBLE%20psycore;https://www.google.com/search?q=GRIMBLE%20GROMBLE%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","https://f4.bcbits.com/img/a3588926032_10.jpg","We've Met Before","needs_review","medium_high","Bandcamp JSON-LD exposes an archived psycore-tagged compilation; kept as artist research queue because BPM is not explicit."
"psycore","GROOVALITY","International","Montreal","GROOVALITY esta na fila editorial psycore por aparecer em THE ART OF THE BLACK SPELLS - compiled by Neormm, fonte Bandcamp etiquetada com Electronic, darkpsy, experimental-psytrance, forest-psytrance, hitech-psytrance.","psycore / hi-tech psytrance / darkpsy","Verificar proximas faixas, BPM e links oficiais de GROOVALITY; candidato para aprofundar psycore/darkpsy/hitech.","archive_profile_queue","THE ART OF THE BLACK SPELLS - compiled by Neormm","https://voodoo-hoodoo.bandcamp.com/album/the-art-of-the-black-spells-compiled-by-neormm","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=GROOVALITY;https://soundcloud.com/search?q=GROOVALITY;https://www.youtube.com/results?search_query=GROOVALITY%20psycore;https://www.google.com/search?q=GROOVALITY%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","https://f4.bcbits.com/img/a3588926032_10.jpg","Underworld","needs_review","medium_high","Bandcamp JSON-LD exposes an archived psycore-tagged compilation; kept as artist research queue because BPM is not explicit."
"psycore","Holymania -","International","Montreal","Holymania - tem 1 faixa(s) novas no pacote V5, com fonte em Voodoo Hoodoo Records. BPM verificado entre 165 e 165. Anchors: CURSED FREQUENCIES (Volume 2) [2026].","psycore / hi-tech psytrance / darkpsy","Recomende Holymania - para ouvintes de psycore, hi-tech, darkpsy, forest pesado e energia extrema. Melhor uso: bpm_verified_psycore_artist.","bpm_verified_psycore_artist","CURSED FREQUENCIES (Volume 2) [2026]","https://voodoo-hoodoo.bandcamp.com/album/cursed-frequencies-volume-2-2026","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=Holymania%20-;https://soundcloud.com/search?q=Holymania%20-;https://www.youtube.com/results?search_query=Holymania%20-%20psycore;https://www.google.com/search?q=Holymania%20-%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","https://f4.bcbits.com/img/a3596713261_10.jpg","Echo Ridge (165)","published","high","V5 artist profile generated from 1 imported track(s): Echo Ridge (165)."
"psycore","Hon'ne & Simbal Karma","International","Montreal","Hon'ne & Simbal Karma tem 1 faixa(s) novas no pacote V5, com fonte em Voodoo Hoodoo Records. BPM verificado entre 180 e 180. Anchors: CURSED FREQUENCIES (Volume 2) [2026].","psycore / hi-tech psytrance / darkpsy","Recomende Hon'ne & Simbal Karma para ouvintes de psycore, hi-tech, darkpsy, forest pesado e energia extrema. Melhor uso: bpm_verified_psycore_artist.","bpm_verified_psycore_artist","CURSED FREQUENCIES (Volume 2) [2026]","https://voodoo-hoodoo.bandcamp.com/album/cursed-frequencies-volume-2-2026","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=Hon'ne%20%26%20Simbal%20Karma;https://soundcloud.com/search?q=Hon'ne%20%26%20Simbal%20Karma;https://www.youtube.com/results?search_query=Hon'ne%20%26%20Simbal%20Karma%20psycore;https://www.google.com/search?q=Hon'ne%20%26%20Simbal%20Karma%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","https://f4.bcbits.com/img/a3596713261_10.jpg","Frequency Licking Good (180)","published","high","V5 artist profile generated from 1 imported track(s): Frequency Licking Good (180)."
"psycore","Horcrux","International","","Horcrux tem 1 faixa(s) novas no pacote V5, com fonte em Black Out Records. BPM verificado entre 200 e 200. Anchors: VA Flight of The Hummingbird.","psycore / hi-tech psytrance / darkpsy","Recomende Horcrux para ouvintes de psycore, hi-tech, darkpsy, forest pesado e energia extrema. Melhor uso: hitech_psycore_bridge.","hitech_psycore_bridge","VA Flight of The Hummingbird","https://blackoutrec.bandcamp.com/album/va-flight-of-the-hummingbird","https://www.facebook.com/blackoutofficial/","https://bandcamp.com/search?q=Horcrux;https://soundcloud.com/search?q=Horcrux;https://www.youtube.com/results?search_query=Horcrux%20psycore;https://www.google.com/search?q=Horcrux%20official%20instagram%20soundcloud%20bandcamp","https://blackoutrec.bandcamp.com;https://www.facebook.com/blackoutofficial/;https://www.instagram.com/blackout.records/;https://soundcloud.com/black-out-records;https://open.spotify.com/user/blackoutrecords/playlist/53TiC8EwxYlcP1aslMFRuT;https://www.beatport.com/label/black-out-records/54476","https://f4.bcbits.com/img/a1172130011_10.jpg","Neutralize (200)","published","medium_high","V5 artist profile generated from 1 imported track(s): Neutralize (200)."
"psycore","Hypnokrono","Brazil","Sao Paulo","Hypnokrono tem 1 faixa(s) novas no pacote V5, com fonte em Naturaiz Records. BPM ainda nao explicito, mas fonte etiquetada como psycore/hitech. Anchors: Naturaiz Records Vol. 2 [FREE DOWNLOAD].","psycore / hi-tech psytrance / darkpsy","Recomende Hypnokrono para ouvintes de psycore, hi-tech, darkpsy, forest pesado e energia extrema. Melhor uso: brazilian_psycore_scene_depth.","brazilian_psycore_scene_depth","Naturaiz Records Vol. 2 [FREE DOWNLOAD]","https://naturaizrecords.bandcamp.com/album/naturaiz-records-vol-2-free-download","https://www.instagram.com/naturaizcrew/","https://bandcamp.com/search?q=Hypnokrono;https://soundcloud.com/search?q=Hypnokrono;https://www.youtube.com/results?search_query=Hypnokrono%20psycore;https://www.google.com/search?q=Hypnokrono%20official%20instagram%20soundcloud%20bandcamp","https://naturaizrecords.bandcamp.com;https://www.instagram.com/naturaizcrew/;https://soundcloud.com/naturaiz;https://www.instagram.com/naturaizrecords/","https://f4.bcbits.com/img/a2223256648_10.jpg","Blade","published","high","V5 artist profile generated from 1 imported track(s): Blade."
"psycore","Inner Coma","International","","Inner Coma tem 1 faixa(s) novas no pacote V5, com fonte em Black Out Records. BPM verificado entre 195 e 195. Anchors: VA Flight of The Hummingbird.","psycore / hi-tech psytrance / darkpsy","Recomende Inner Coma para ouvintes de psycore, hi-tech, darkpsy, forest pesado e energia extrema. Melhor uso: hitech_psycore_bridge.","hitech_psycore_bridge","VA Flight of The Hummingbird","https://blackoutrec.bandcamp.com/album/va-flight-of-the-hummingbird","https://www.facebook.com/blackoutofficial/","https://bandcamp.com/search?q=Inner%20Coma;https://soundcloud.com/search?q=Inner%20Coma;https://www.youtube.com/results?search_query=Inner%20Coma%20psycore;https://www.google.com/search?q=Inner%20Coma%20official%20instagram%20soundcloud%20bandcamp","https://blackoutrec.bandcamp.com;https://www.facebook.com/blackoutofficial/;https://www.instagram.com/blackout.records/;https://soundcloud.com/black-out-records;https://open.spotify.com/user/blackoutrecords/playlist/53TiC8EwxYlcP1aslMFRuT;https://www.beatport.com/label/black-out-records/54476","https://f4.bcbits.com/img/a1172130011_10.jpg","We Are Gods (DAiiVa Rmx) (195)","published","medium_high","V5 artist profile generated from 1 imported track(s): We Are Gods (DAiiVa Rmx) (195)."
"psycore","inWuWei","International","Montreal","inWuWei esta na fila editorial psycore por aparecer em MYSTERIUM CONIUNCTIONS - compiled by Oxomo, fonte Bandcamp etiquetada com Electronic, Experimental Darkpsy, Psycore, darkcore, darkpsy.","psycore / hi-tech psytrance / darkpsy","Verificar proximas faixas, BPM e links oficiais de inWuWei; candidato para aprofundar psycore/darkpsy/hitech.","archive_profile_queue","MYSTERIUM CONIUNCTIONS - compiled by Oxomo","https://voodoo-hoodoo.bandcamp.com/album/mysterium-coniunctions-compiled-by-oxomo","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=inWuWei;https://soundcloud.com/search?q=inWuWei;https://www.youtube.com/results?search_query=inWuWei%20psycore;https://www.google.com/search?q=inWuWei%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","https://f4.bcbits.com/img/a2943017382_10.jpg","Silently for Me;Jolene","needs_review","medium_high","Bandcamp JSON-LD exposes an archived psycore-tagged compilation; kept as artist research queue because BPM is not explicit."
"psycore","Ixotul & Flowrest","International","","Ixotul & Flowrest tem 1 faixa(s) novas no pacote V5, com fonte em Black Out Records. BPM verificado entre 195 e 195. Anchors: VA Flight of The Hummingbird.","psycore / hi-tech psytrance / darkpsy","Recomende Ixotul & Flowrest para ouvintes de psycore, hi-tech, darkpsy, forest pesado e energia extrema. Melhor uso: hitech_psycore_bridge.","hitech_psycore_bridge","VA Flight of The Hummingbird","https://blackoutrec.bandcamp.com/album/va-flight-of-the-hummingbird","https://www.facebook.com/blackoutofficial/","https://bandcamp.com/search?q=Ixotul%20%26%20Flowrest;https://soundcloud.com/search?q=Ixotul%20%26%20Flowrest;https://www.youtube.com/results?search_query=Ixotul%20%26%20Flowrest%20psycore;https://www.google.com/search?q=Ixotul%20%26%20Flowrest%20official%20instagram%20soundcloud%20bandcamp","https://blackoutrec.bandcamp.com;https://www.facebook.com/blackoutofficial/;https://www.instagram.com/blackout.records/;https://soundcloud.com/black-out-records;https://open.spotify.com/user/blackoutrecords/playlist/53TiC8EwxYlcP1aslMFRuT;https://www.beatport.com/label/black-out-records/54476","https://f4.bcbits.com/img/a1172130011_10.jpg","Something About Night (195)","published","medium_high","V5 artist profile generated from 1 imported track(s): Something About Night (195)."
"psycore","Jonny Crash","International","","Jonny Crash tem 1 faixa(s) novas no pacote V5, com fonte em Black Out Records. BPM verificado entre 195 e 195. Anchors: VA Flight of The Hummingbird.","psycore / hi-tech psytrance / darkpsy","Recomende Jonny Crash para ouvintes de psycore, hi-tech, darkpsy, forest pesado e energia extrema. Melhor uso: hitech_psycore_bridge.","hitech_psycore_bridge","VA Flight of The Hummingbird","https://blackoutrec.bandcamp.com/album/va-flight-of-the-hummingbird","https://www.facebook.com/blackoutofficial/","https://bandcamp.com/search?q=Jonny%20Crash;https://soundcloud.com/search?q=Jonny%20Crash;https://www.youtube.com/results?search_query=Jonny%20Crash%20psycore;https://www.google.com/search?q=Jonny%20Crash%20official%20instagram%20soundcloud%20bandcamp","https://blackoutrec.bandcamp.com;https://www.facebook.com/blackoutofficial/;https://www.instagram.com/blackout.records/;https://soundcloud.com/black-out-records;https://open.spotify.com/user/blackoutrecords/playlist/53TiC8EwxYlcP1aslMFRuT;https://www.beatport.com/label/black-out-records/54476","https://f4.bcbits.com/img/a1172130011_10.jpg","Flight of the Hummingbird (195)","published","medium_high","V5 artist profile generated from 1 imported track(s): Flight of the Hummingbird (195)."
"psycore","Karaja","Brazil","Sao Paulo","Karaja tem 1 faixa(s) novas no pacote V5, com fonte em Naturaiz Records. BPM ainda nao explicito, mas fonte etiquetada como psycore/hitech. Anchors: Naturaiz Records Vol. 2 [FREE DOWNLOAD].","psycore / hi-tech psytrance / darkpsy","Recomende Karaja para ouvintes de psycore, hi-tech, darkpsy, forest pesado e energia extrema. Melhor uso: brazilian_psycore_scene_depth.","brazilian_psycore_scene_depth","Naturaiz Records Vol. 2 [FREE DOWNLOAD]","https://naturaizrecords.bandcamp.com/album/naturaiz-records-vol-2-free-download","https://www.instagram.com/naturaizcrew/","https://bandcamp.com/search?q=Karaja;https://soundcloud.com/search?q=Karaja;https://www.youtube.com/results?search_query=Karaja%20psycore;https://www.google.com/search?q=Karaja%20official%20instagram%20soundcloud%20bandcamp","https://naturaizrecords.bandcamp.com;https://www.instagram.com/naturaizcrew/;https://soundcloud.com/naturaiz;https://www.instagram.com/naturaizrecords/","https://f4.bcbits.com/img/a2223256648_10.jpg","Mindshift","published","high","V5 artist profile generated from 1 imported track(s): Mindshift."
"psycore","KASATKA","International","Montreal","KASATKA tem 1 faixa(s) novas no pacote V5, com fonte em Voodoo Hoodoo Records. BPM verificado entre 196 e 196. Anchors: RITE OF PASSAGE [2026].","psycore / hi-tech psytrance / darkpsy","Recomende KASATKA para ouvintes de psycore, hi-tech, darkpsy, forest pesado e energia extrema. Melhor uso: bpm_verified_psycore_artist.","bpm_verified_psycore_artist","RITE OF PASSAGE [2026]","https://voodoo-hoodoo.bandcamp.com/album/rite-of-passage-2026","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=KASATKA;https://soundcloud.com/search?q=KASATKA;https://www.youtube.com/results?search_query=KASATKA%20psycore;https://www.google.com/search?q=KASATKA%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","https://f4.bcbits.com/img/a1191618092_10.jpg","Coded Signals (196)","published","high","V5 artist profile generated from 1 imported track(s): Coded Signals (196)."
"psycore","KHONSHU","International","Montreal","KHONSHU esta na fila editorial psycore por aparecer em MYSTERIUM CONIUNCTIONS - compiled by Oxomo, fonte Bandcamp etiquetada com Electronic, Experimental Darkpsy, Psycore, darkcore, darkpsy.","psycore / hi-tech psytrance / darkpsy","Verificar proximas faixas, BPM e links oficiais de KHONSHU; candidato para aprofundar psycore/darkpsy/hitech.","archive_profile_queue","MYSTERIUM CONIUNCTIONS - compiled by Oxomo","https://voodoo-hoodoo.bandcamp.com/album/mysterium-coniunctions-compiled-by-oxomo","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=KHONSHU;https://soundcloud.com/search?q=KHONSHU;https://www.youtube.com/results?search_query=KHONSHU%20psycore;https://www.google.com/search?q=KHONSHU%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","https://f4.bcbits.com/img/a2943017382_10.jpg","Consonance;Dissonance","needs_review","medium_high","Bandcamp JSON-LD exposes an archived psycore-tagged compilation; kept as artist research queue because BPM is not explicit."
"psycore","Kickoma","International","Montreal","Kickoma tem 1 faixa(s) novas no pacote V5, com fonte em Voodoo Hoodoo Records. BPM verificado entre 166 e 166. Anchors: CURSED FREQUENCIES (Volume 2) [2026].","psycore / hi-tech psytrance / darkpsy","Recomende Kickoma para ouvintes de psycore, hi-tech, darkpsy, forest pesado e energia extrema. Melhor uso: bpm_verified_psycore_artist.","bpm_verified_psycore_artist","CURSED FREQUENCIES (Volume 2) [2026]","https://voodoo-hoodoo.bandcamp.com/album/cursed-frequencies-volume-2-2026","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=Kickoma;https://soundcloud.com/search?q=Kickoma;https://www.youtube.com/results?search_query=Kickoma%20psycore;https://www.google.com/search?q=Kickoma%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","https://f4.bcbits.com/img/a3596713261_10.jpg","Carbon (166)","published","high","V5 artist profile generated from 1 imported track(s): Carbon (166)."
"psycore","KOZMOFREAK","International","Montreal","KOZMOFREAK esta na fila editorial psycore por aparecer em THE ART OF THE BLACK SPELLS - compiled by Neormm, fonte Bandcamp etiquetada com Electronic, darkpsy, experimental-psytrance, forest-psytrance, hitech-psytrance.","psycore / hi-tech psytrance / darkpsy","Verificar proximas faixas, BPM e links oficiais de KOZMOFREAK; candidato para aprofundar psycore/darkpsy/hitech.","archive_profile_queue","THE ART OF THE BLACK SPELLS - compiled by Neormm","https://voodoo-hoodoo.bandcamp.com/album/the-art-of-the-black-spells-compiled-by-neormm","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=KOZMOFREAK;https://soundcloud.com/search?q=KOZMOFREAK;https://www.youtube.com/results?search_query=KOZMOFREAK%20psycore;https://www.google.com/search?q=KOZMOFREAK%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","https://f4.bcbits.com/img/a3588926032_10.jpg","Sirius a Dimensoes Ocultas","needs_review","medium_high","Bandcamp JSON-LD exposes an archived psycore-tagged compilation; kept as artist research queue because BPM is not explicit."
"psycore","KREADIVART","International","Montreal","KREADIVART tem 1 faixa(s) novas no pacote V5, com fonte em Voodoo Hoodoo Records. BPM verificado entre 160 e 160. Anchors: RITE OF PASSAGE [2026].","psycore / hi-tech psytrance / darkpsy","Recomende KREADIVART para ouvintes de psycore, hi-tech, darkpsy, forest pesado e energia extrema. Melhor uso: bpm_verified_psycore_artist.","bpm_verified_psycore_artist","RITE OF PASSAGE [2026]","https://voodoo-hoodoo.bandcamp.com/album/rite-of-passage-2026","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=KREADIVART;https://soundcloud.com/search?q=KREADIVART;https://www.youtube.com/results?search_query=KREADIVART%20psycore;https://www.google.com/search?q=KREADIVART%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","https://f4.bcbits.com/img/a1191618092_10.jpg","Portal Infinito (160)","published","high","V5 artist profile generated from 1 imported track(s): Portal Infinito (160)."
"psycore","Kuiper","International","Montreal","Kuiper tem 1 faixa(s) novas no pacote V5, com fonte em Voodoo Hoodoo Records. BPM verificado entre 173 e 173. Anchors: CURSED FREQUENCIES (Volume 2) [2026].","psycore / hi-tech psytrance / darkpsy","Recomende Kuiper para ouvintes de psycore, hi-tech, darkpsy, forest pesado e energia extrema. Melhor uso: bpm_verified_psycore_artist.","bpm_verified_psycore_artist","CURSED FREQUENCIES (Volume 2) [2026]","https://voodoo-hoodoo.bandcamp.com/album/cursed-frequencies-volume-2-2026","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=Kuiper;https://soundcloud.com/search?q=Kuiper;https://www.youtube.com/results?search_query=Kuiper%20psycore;https://www.google.com/search?q=Kuiper%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","https://f4.bcbits.com/img/a3596713261_10.jpg","Hanny's Voorwerp (173)","published","high","V5 artist profile generated from 1 imported track(s): Hanny's Voorwerp (173)."
"psycore","LEONCORE","International","Montreal","LEONCORE esta na fila editorial psycore por aparecer em THE ART OF THE BLACK SPELLS - compiled by Neormm, fonte Bandcamp etiquetada com Electronic, darkpsy, experimental-psytrance, forest-psytrance, hitech-psytrance.","psycore / hi-tech psytrance / darkpsy","Verificar proximas faixas, BPM e links oficiais de LEONCORE; candidato para aprofundar psycore/darkpsy/hitech.","archive_profile_queue","THE ART OF THE BLACK SPELLS - compiled by Neormm","https://voodoo-hoodoo.bandcamp.com/album/the-art-of-the-black-spells-compiled-by-neormm","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=LEONCORE;https://soundcloud.com/search?q=LEONCORE;https://www.youtube.com/results?search_query=LEONCORE%20psycore;https://www.google.com/search?q=LEONCORE%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","https://f4.bcbits.com/img/a3588926032_10.jpg","Fuuk","needs_review","medium_high","Bandcamp JSON-LD exposes an archived psycore-tagged compilation; kept as artist research queue because BPM is not explicit."
"psycore","Lesky & Daydara","International","Montreal","Lesky & Daydara tem 1 faixa(s) novas no pacote V5, com fonte em Voodoo Hoodoo Records. BPM verificado entre 170 e 170. Anchors: CURSED FREQUENCIES (Volume 2) [2026].","psycore / hi-tech psytrance / darkpsy","Recomende Lesky & Daydara para ouvintes de psycore, hi-tech, darkpsy, forest pesado e energia extrema. Melhor uso: bpm_verified_psycore_artist.","bpm_verified_psycore_artist","CURSED FREQUENCIES (Volume 2) [2026]","https://voodoo-hoodoo.bandcamp.com/album/cursed-frequencies-volume-2-2026","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=Lesky%20%26%20Daydara;https://soundcloud.com/search?q=Lesky%20%26%20Daydara;https://www.youtube.com/results?search_query=Lesky%20%26%20Daydara%20psycore;https://www.google.com/search?q=Lesky%20%26%20Daydara%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","https://f4.bcbits.com/img/a3596713261_10.jpg","Shady Panther (170)","published","high","V5 artist profile generated from 1 imported track(s): Shady Panther (170)."
"psycore","Logic Ufo & Quantum Partickles & Astrologic","International","","Logic Ufo & Quantum Partickles & Astrologic tem 1 faixa(s) novas no pacote V5, com fonte em Black Out Records. BPM verificado entre 200 e 200. Anchors: VA Flight of The Hummingbird.","psycore / hi-tech psytrance / darkpsy","Recomende Logic Ufo & Quantum Partickles & Astrologic para ouvintes de psycore, hi-tech, darkpsy, forest pesado e energia extrema. Melhor uso: hitech_psycore_bridge.","hitech_psycore_bridge","VA Flight of The Hummingbird","https://blackoutrec.bandcamp.com/album/va-flight-of-the-hummingbird","https://www.facebook.com/blackoutofficial/","https://bandcamp.com/search?q=Logic%20Ufo%20%26%20Quantum%20Partickles%20%26%20Astrologic;https://soundcloud.com/search?q=Logic%20Ufo%20%26%20Quantum%20Partickles%20%26%20Astrologic;https://www.youtube.com/results?search_query=Logic%20Ufo%20%26%20Quantum%20Partickles%20%26%20Astrologic%20psycore;https://www.google.com/search?q=Logic%20Ufo%20%26%20Quantum%20Partickles%20%26%20Astrologic%20official%20instagram%20soundcloud%20bandcamp","https://blackoutrec.bandcamp.com;https://www.facebook.com/blackoutofficial/;https://www.instagram.com/blackout.records/;https://soundcloud.com/black-out-records;https://open.spotify.com/user/blackoutrecords/playlist/53TiC8EwxYlcP1aslMFRuT;https://www.beatport.com/label/black-out-records/54476","https://f4.bcbits.com/img/a1172130011_10.jpg","Sealed Majestic (200)","published","medium_high","V5 artist profile generated from 1 imported track(s): Sealed Majestic (200)."
"psycore","Magic Shaman","International","Montreal","Magic Shaman tem 1 faixa(s) novas no pacote V5, com fonte em Voodoo Hoodoo Records. BPM verificado entre 165 e 165. Anchors: CURSED FREQUENCIES (Volume 2) [2026].","psycore / hi-tech psytrance / darkpsy","Recomende Magic Shaman para ouvintes de psycore, hi-tech, darkpsy, forest pesado e energia extrema. Melhor uso: bpm_verified_psycore_artist.","bpm_verified_psycore_artist","CURSED FREQUENCIES (Volume 2) [2026]","https://voodoo-hoodoo.bandcamp.com/album/cursed-frequencies-volume-2-2026","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=Magic%20Shaman;https://soundcloud.com/search?q=Magic%20Shaman;https://www.youtube.com/results?search_query=Magic%20Shaman%20psycore;https://www.google.com/search?q=Magic%20Shaman%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","https://f4.bcbits.com/img/a3596713261_10.jpg","Last Night Music Saved Me (165)","published","high","V5 artist profile generated from 1 imported track(s): Last Night Music Saved Me (165)."
