"style","artist","song","label","bpm_exact","bpm_text","release_date","duration_sec","country","city","source_album","source_url","track_url","external_track_id","source_type","source_tags","artist_bio","artist_profile_hint","primary_social_url","social_discovery_links","label_links","status","confidence","source_note"
"psycore","Init Preset","Tasty","Black Out Records","165","165 BPM in title/source","2019-04-11","525","Germany","","System Error","https://blackoutrec.bandcamp.com/album/system-error","https://blackoutrec.bandcamp.com/track/tasty-165-bpm","bc:3260742214","bandcamp_jsonld","hitech;hitech-psytrance;psytrance;psycore_adjacent;bpm_in_title;black-out-records","Init Preset is a fast hi-tech psytrance anchor for psycore-adjacent recommendations, especially when the user wants precise BPM escalation from 162 to 180.","Use Init Preset para recomendacoes de psycore, hi-tech e darkpsy quando o usuario curte velocidade, textura extrema e pressao psicodelica.","https://www.instagram.com/blackout.records/","https://bandcamp.com/search?q=Init%20Preset;https://soundcloud.com/search?q=Init%20Preset;https://www.youtube.com/results?search_query=Init%20Preset%20psycore;https://www.google.com/search?q=Init%20Preset%20official%20instagram%20soundcloud%20bandcamp","https://blackoutrec.bandcamp.com;https://www.facebook.com/blackoutofficial/;https://www.instagram.com/blackout.records/;https://soundcloud.com/black-out-records","published","medium_high","Bandcamp JSON-LD exposes Black Out social links, track ids, durations, and 162-180 BPM titles. Marked psycore-adjacent because source tags are hitech rather than explicit psycore."
"psycore","Init Preset","Under Pressure","Black Out Records","162","162 BPM in title/source","2019-04-11","438","Germany","","System Error","https://blackoutrec.bandcamp.com/album/system-error","https://blackoutrec.bandcamp.com/track/under-pressure-162-bpm","bc:3038603275","bandcamp_jsonld","hitech;hitech-psytrance;psytrance;psycore_adjacent;bpm_in_title;black-out-records","Init Preset is a fast hi-tech psytrance anchor for psycore-adjacent recommendations, especially when the user wants precise BPM escalation from 162 to 180.","Use Init Preset para recomendacoes de psycore, hi-tech e darkpsy quando o usuario curte velocidade, textura extrema e pressao psicodelica.","https://www.instagram.com/blackout.records/","https://bandcamp.com/search?q=Init%20Preset;https://soundcloud.com/search?q=Init%20Preset;https://www.youtube.com/results?search_query=Init%20Preset%20psycore;https://www.google.com/search?q=Init%20Preset%20official%20instagram%20soundcloud%20bandcamp","https://blackoutrec.bandcamp.com;https://www.facebook.com/blackoutofficial/;https://www.instagram.com/blackout.records/;https://soundcloud.com/black-out-records","published","medium_high","Bandcamp JSON-LD exposes Black Out social links, track ids, durations, and 162-180 BPM titles. Marked psycore-adjacent because source tags are hitech rather than explicit psycore."
"psycore","Init Preset","Vale of Vultures","Black Out Records","168","168 BPM in title/source","2019-04-11","444","Germany","","System Error","https://blackoutrec.bandcamp.com/album/system-error","https://blackoutrec.bandcamp.com/track/vale-of-vultures-168-bpm","bc:1726802920","bandcamp_jsonld","hitech;hitech-psytrance;psytrance;psycore_adjacent;bpm_in_title;black-out-records","Init Preset is a fast hi-tech psytrance anchor for psycore-adjacent recommendations, especially when the user wants precise BPM escalation from 162 to 180.","Use Init Preset para recomendacoes de psycore, hi-tech e darkpsy quando o usuario curte velocidade, textura extrema e pressao psicodelica.","https://www.instagram.com/blackout.records/","https://bandcamp.com/search?q=Init%20Preset;https://soundcloud.com/search?q=Init%20Preset;https://www.youtube.com/results?search_query=Init%20Preset%20psycore;https://www.google.com/search?q=Init%20Preset%20official%20instagram%20soundcloud%20bandcamp","https://blackoutrec.bandcamp.com;https://www.facebook.com/blackoutofficial/;https://www.instagram.com/blackout.records/;https://soundcloud.com/black-out-records","published","medium_high","Bandcamp JSON-LD exposes Black Out social links, track ids, durations, and 162-180 BPM titles. Marked psycore-adjacent because source tags are hitech rather than explicit psycore."
"psycore","Oroboro","Kolovrat","Kamino Records","200","200 BPM from verified_track_expansion_v1","2014-01-01","480","Czech Republic","","verified_track_expansion_v1","https://www.youtube.com/results?search_query=Oroboro%20Kolovrat%20psycore","https://www.youtube.com/results?search_query=Oroboro%20Kolovrat%20psycore","verified_track_expansion_v1:oroboro:kolovrat","local_verified_seed","psycore;darkpsy;classic_anchor;verified_track_expansion_v1","Oroboro is a classic or locally verified psycore/darkpsy anchor used to improve recommendation depth beyond current Bandcamp-only sources.","Use Oroboro para recomendacoes de psycore, hi-tech e darkpsy quando o usuario curte velocidade, textura extrema e pressao psicodelica.","","https://bandcamp.com/search?q=Oroboro;https://soundcloud.com/search?q=Oroboro;https://www.youtube.com/results?search_query=Oroboro%20psycore;https://www.google.com/search?q=Oroboro%20official%20instagram%20soundcloud%20bandcamp","","published","medium","Imported from verified_track_expansion_v1; public search or direct URL retained for manual verification."
"psycore","Varazslo","Taltos","Underground","198","198 BPM from verified_track_expansion_v1","2015-01-01","450","Hungary","","verified_track_expansion_v1","https://soundcloud.com/varazslo/varazslo-taltos?in=rpmota/sets/psycore","https://soundcloud.com/varazslo/varazslo-taltos?in=rpmota/sets/psycore","verified_track_expansion_v1:varazslo:taltos","local_verified_seed","psycore;darkpsy;classic_anchor;verified_track_expansion_v1","Varazslo is a classic or locally verified psycore/darkpsy anchor used to improve recommendation depth beyond current Bandcamp-only sources.","Use Varazslo para recomendacoes de psycore, hi-tech e darkpsy quando o usuario curte velocidade, textura extrema e pressao psicodelica.","","https://bandcamp.com/search?q=Varazslo;https://soundcloud.com/search?q=Varazslo;https://www.youtube.com/results?search_query=Varazslo%20psycore;https://www.google.com/search?q=Varazslo%20official%20instagram%20soundcloud%20bandcamp","","published","medium","Imported from verified_track_expansion_v1; public search or direct URL retained for manual verification."
"psycore","Will O Wisp","The Legend Begins","Quantum Digits","190","190 BPM from verified_track_expansion_v1","2012-01-01","480","Greece","","verified_track_expansion_v1","https://www.youtube.com/results?search_query=Will%20O%20Wisp%20The%20Legend%20Begins","https://www.youtube.com/results?search_query=Will%20O%20Wisp%20The%20Legend%20Begins","verified_track_expansion_v1:will o wisp:the legend begins","local_verified_seed","psycore;darkpsy;classic_anchor;verified_track_expansion_v1","Will O Wisp is a classic or locally verified psycore/darkpsy anchor used to improve recommendation depth beyond current Bandcamp-only sources.","Use Will O Wisp para recomendacoes de psycore, hi-tech e darkpsy quando o usuario curte velocidade, textura extrema e pressao psicodelica.","","https://bandcamp.com/search?q=Will%20O%20Wisp;https://soundcloud.com/search?q=Will%20O%20Wisp;https://www.youtube.com/results?search_query=Will%20O%20Wisp%20psycore;https://www.google.com/search?q=Will%20O%20Wisp%20official%20instagram%20soundcloud%20bandcamp","","published","medium","Imported from verified_track_expansion_v1; public search or direct URL retained for manual verification."
"psycore","Audiopathik","Patterns Of Awareness","Kamino Records","186","186 BPM from verified_track_expansion_v4","2014-01-01","430","Mexico","Mexico City","verified_track_expansion_v4","https://www.youtube.com/results?search_query=Audiopathik%20Patterns%20Of%20Awareness","https://www.youtube.com/results?search_query=Audiopathik%20Patterns%20Of%20Awareness","verified_track_expansion_v4:audiopathik:patterns of awareness","local_verified_seed","psycore;darkpsy;classic_anchor;verified_track_expansion_v4","Audiopathik is a classic or locally verified psycore/darkpsy anchor used to improve recommendation depth beyond current Bandcamp-only sources.","Use Audiopathik para recomendacoes de psycore, hi-tech e darkpsy quando o usuario curte velocidade, textura extrema e pressao psicodelica.","","https://bandcamp.com/search?q=Audiopathik;https://soundcloud.com/search?q=Audiopathik;https://www.youtube.com/results?search_query=Audiopathik%20psycore;https://www.google.com/search?q=Audiopathik%20official%20instagram%20soundcloud%20bandcamp","","published","medium","Imported from verified_track_expansion_v4; public search or direct URL retained for manual verification."
"psycore","Dark Elf","Edge Of Time","Parvati Records","180","180 BPM from verified_track_expansion_v4","2011-01-01","420","Greece","Athens","verified_track_expansion_v4","https://www.youtube.com/results?search_query=Dark%20Elf%20Edge%20Of%20Time","https://www.youtube.com/results?search_query=Dark%20Elf%20Edge%20Of%20Time","verified_track_expansion_v4:dark elf:edge of time","local_verified_seed","psycore;darkpsy;classic_anchor;verified_track_expansion_v4","Dark Elf is a classic or locally verified psycore/darkpsy anchor used to improve recommendation depth beyond current Bandcamp-only sources.","Use Dark Elf para recomendacoes de psycore, hi-tech e darkpsy quando o usuario curte velocidade, textura extrema e pressao psicodelica.","","https://bandcamp.com/search?q=Dark%20Elf;https://soundcloud.com/search?q=Dark%20Elf;https://www.youtube.com/results?search_query=Dark%20Elf%20psycore;https://www.google.com/search?q=Dark%20Elf%20official%20instagram%20soundcloud%20bandcamp","","published","medium","Imported from verified_track_expansion_v4; public search or direct URL retained for manual verification."
"psycore","Dark Whisper","Jungletek","Noize Conspiracy","180","180 BPM from verified_track_expansion_v4","2015-01-01","430","Germany","Berlin","verified_track_expansion_v4","https://www.youtube.com/watch?v=xRNcPt-F9T0","https://www.youtube.com/watch?v=xRNcPt-F9T0","verified_track_expansion_v4:dark whisper:jungletek","local_verified_seed","psycore;darkpsy;classic_anchor;verified_track_expansion_v4","Dark Whisper is a classic or locally verified psycore/darkpsy anchor used to improve recommendation depth beyond current Bandcamp-only sources.","Use Dark Whisper para recomendacoes de psycore, hi-tech e darkpsy quando o usuario curte velocidade, textura extrema e pressao psicodelica.","","https://bandcamp.com/search?q=Dark%20Whisper;https://soundcloud.com/search?q=Dark%20Whisper;https://www.youtube.com/results?search_query=Dark%20Whisper%20psycore;https://www.google.com/search?q=Dark%20Whisper%20official%20instagram%20soundcloud%20bandcamp","","published","medium","Imported from verified_track_expansion_v4; public search or direct URL retained for manual verification."
"psycore","Frantic Noise","Ultraviolet","Dark Prisma","180","180 BPM from verified_track_expansion_v4","2013-01-01","420","Argentina","Buenos Aires","verified_track_expansion_v4","https://www.youtube.com/results?search_query=Frantic%20Noise%20Ultraviolet","https://www.youtube.com/results?search_query=Frantic%20Noise%20Ultraviolet","verified_track_expansion_v4:frantic noise:ultraviolet","local_verified_seed","psycore;darkpsy;classic_anchor;verified_track_expansion_v4","Frantic Noise is a classic or locally verified psycore/darkpsy anchor used to improve recommendation depth beyond current Bandcamp-only sources.","Use Frantic Noise para recomendacoes de psycore, hi-tech e darkpsy quando o usuario curte velocidade, textura extrema e pressao psicodelica.","","https://bandcamp.com/search?q=Frantic%20Noise;https://soundcloud.com/search?q=Frantic%20Noise;https://www.youtube.com/results?search_query=Frantic%20Noise%20psycore;https://www.google.com/search?q=Frantic%20Noise%20official%20instagram%20soundcloud%20bandcamp","","published","medium","Imported from verified_track_expansion_v4; public search or direct URL retained for manual verification."
"psycore","Kashyyyk","Lamat","Kamino Records","190","190 BPM from verified_track_expansion_v4","2015-01-01","430","Mexico","Mexico City","verified_track_expansion_v4","https://www.youtube.com/results?search_query=Kashyyyk%20Lamat","https://www.youtube.com/results?search_query=Kashyyyk%20Lamat","verified_track_expansion_v4:kashyyyk:lamat","local_verified_seed","psycore;darkpsy;classic_anchor;verified_track_expansion_v4","Kashyyyk is a classic or locally verified psycore/darkpsy anchor used to improve recommendation depth beyond current Bandcamp-only sources.","Use Kashyyyk para recomendacoes de psycore, hi-tech e darkpsy quando o usuario curte velocidade, textura extrema e pressao psicodelica.","","https://bandcamp.com/search?q=Kashyyyk;https://soundcloud.com/search?q=Kashyyyk;https://www.youtube.com/results?search_query=Kashyyyk%20psycore;https://www.google.com/search?q=Kashyyyk%20official%20instagram%20soundcloud%20bandcamp","","published","medium","Imported from verified_track_expansion_v4; public search or direct URL retained for manual verification."
"psycore","Kindzadza","Can You Feel It","Osom Music","190","190 BPM from verified_track_expansion_v4","2012-01-01","430","Russia","Moscow","verified_track_expansion_v4","https://www.youtube.com/watch?v=vaaoA9EY3ig","https://www.youtube.com/watch?v=vaaoA9EY3ig","verified_track_expansion_v4:kindzadza:can you feel it","local_verified_seed","psycore;darkpsy;classic_anchor;verified_track_expansion_v4","Kindzadza is a classic or locally verified psycore/darkpsy anchor used to improve recommendation depth beyond current Bandcamp-only sources.","Use Kindzadza para recomendacoes de psycore, hi-tech e darkpsy quando o usuario curte velocidade, textura extrema e pressao psicodelica.","","https://bandcamp.com/search?q=Kindzadza;https://soundcloud.com/search?q=Kindzadza;https://www.youtube.com/results?search_query=Kindzadza%20psycore;https://www.google.com/search?q=Kindzadza%20official%20instagram%20soundcloud%20bandcamp","","published","medium","Imported from verified_track_expansion_v4; public search or direct URL retained for manual verification."
"psycore","Kindzadza","Spirit Of The Plants","Osom Music","190","190 BPM from verified_track_expansion_v4","2011-01-01","430","Russia","Moscow","verified_track_expansion_v4","https://www.youtube.com/results?search_query=Kindzadza%20Spirit%20Of%20The%20Plants","https://www.youtube.com/results?search_query=Kindzadza%20Spirit%20Of%20The%20Plants","verified_track_expansion_v4:kindzadza:spirit of the plants","local_verified_seed","psycore;darkpsy;classic_anchor;verified_track_expansion_v4","Kindzadza is a classic or locally verified psycore/darkpsy anchor used to improve recommendation depth beyond current Bandcamp-only sources.","Use Kindzadza para recomendacoes de psycore, hi-tech e darkpsy quando o usuario curte velocidade, textura extrema e pressao psicodelica.","","https://bandcamp.com/search?q=Kindzadza;https://soundcloud.com/search?q=Kindzadza;https://www.youtube.com/results?search_query=Kindzadza%20psycore;https://www.google.com/search?q=Kindzadza%20official%20instagram%20soundcloud%20bandcamp","","published","medium","Imported from verified_track_expansion_v4; public search or direct URL retained for manual verification."
"psycore","Kopophobia","Tatsu","Wildthings Records","180","180 BPM from verified_track_expansion_v4","2012-01-01","420","Australia","Melbourne","verified_track_expansion_v4","https://www.youtube.com/results?search_query=Kopophobia%20Tatsu","https://www.youtube.com/results?search_query=Kopophobia%20Tatsu","verified_track_expansion_v4:kopophobia:tatsu","local_verified_seed","psycore;darkpsy;classic_anchor;verified_track_expansion_v4","Kopophobia is a classic or locally verified psycore/darkpsy anchor used to improve recommendation depth beyond current Bandcamp-only sources.","Use Kopophobia para recomendacoes de psycore, hi-tech e darkpsy quando o usuario curte velocidade, textura extrema e pressao psicodelica.","","https://bandcamp.com/search?q=Kopophobia;https://soundcloud.com/search?q=Kopophobia;https://www.youtube.com/results?search_query=Kopophobia%20psycore;https://www.google.com/search?q=Kopophobia%20official%20instagram%20soundcloud%20bandcamp","","published","medium","Imported from verified_track_expansion_v4; public search or direct URL retained for manual verification."
"psycore","Orestis","Open UR Mind","Parvati Records","182","182 BPM from verified_track_expansion_v4","2010-01-01","420","Greece","Athens","verified_track_expansion_v4","https://www.youtube.com/watch?v=DB46ZjUMWJQ","https://www.youtube.com/watch?v=DB46ZjUMWJQ","verified_track_expansion_v4:orestis:open ur mind","local_verified_seed","psycore;darkpsy;classic_anchor;verified_track_expansion_v4","Orestis is a classic or locally verified psycore/darkpsy anchor used to improve recommendation depth beyond current Bandcamp-only sources.","Use Orestis para recomendacoes de psycore, hi-tech e darkpsy quando o usuario curte velocidade, textura extrema e pressao psicodelica.","","https://bandcamp.com/search?q=Orestis;https://soundcloud.com/search?q=Orestis;https://www.youtube.com/results?search_query=Orestis%20psycore;https://www.google.com/search?q=Orestis%20official%20instagram%20soundcloud%20bandcamp","","published","medium","Imported from verified_track_expansion_v4; public search or direct URL retained for manual verification."
"psycore","Orestis","Recursive Consciousness","Parvati Records","184","184 BPM from verified_track_expansion_v4","2012-01-01","420","Greece","Athens","verified_track_expansion_v4","https://www.youtube.com/results?search_query=Orestis%20Recursive%20Consciousness","https://www.youtube.com/results?search_query=Orestis%20Recursive%20Consciousness","verified_track_expansion_v4:orestis:recursive consciousness","local_verified_seed","psycore;darkpsy;classic_anchor;verified_track_expansion_v4","Orestis is a classic or locally verified psycore/darkpsy anchor used to improve recommendation depth beyond current Bandcamp-only sources.","Use Orestis para recomendacoes de psycore, hi-tech e darkpsy quando o usuario curte velocidade, textura extrema e pressao psicodelica.","","https://bandcamp.com/search?q=Orestis;https://soundcloud.com/search?q=Orestis;https://www.youtube.com/results?search_query=Orestis%20psycore;https://www.google.com/search?q=Orestis%20official%20instagram%20soundcloud%20bandcamp","","published","medium","Imported from verified_track_expansion_v4; public search or direct URL retained for manual verification."
"psycore","Psykovsky","P.S.Y. Love You-DPsyV","Osom Music","195","195 BPM from verified_track_expansion_v4","2010-01-01","480","Russia","Moscow","verified_track_expansion_v4","https://www.youtube.com/watch?v=nCBWzNQ-1UM","https://www.youtube.com/watch?v=nCBWzNQ-1UM","verified_track_expansion_v4:psykovsky:p s y love you dpsyv","local_verified_seed","psycore;darkpsy;classic_anchor;verified_track_expansion_v4","Psykovsky is a classic or locally verified psycore/darkpsy anchor used to improve recommendation depth beyond current Bandcamp-only sources.","Use Psykovsky para recomendacoes de psycore, hi-tech e darkpsy quando o usuario curte velocidade, textura extrema e pressao psicodelica.","","https://bandcamp.com/search?q=Psykovsky;https://soundcloud.com/search?q=Psykovsky;https://www.youtube.com/results?search_query=Psykovsky%20psycore;https://www.google.com/search?q=Psykovsky%20official%20instagram%20soundcloud%20bandcamp","","published","medium","Imported from verified_track_expansion_v4; public search or direct URL retained for manual verification."
"psycore","Psykovsky","Wooden Child","Osom Music","196","196 BPM from verified_track_expansion_v4","2011-01-01","480","Russia","Moscow","verified_track_expansion_v4","https://www.youtube.com/results?search_query=Psykovsky%20Wooden%20Child%20psycore","https://www.youtube.com/results?search_query=Psykovsky%20Wooden%20Child%20psycore","verified_track_expansion_v4:psykovsky:wooden child","local_verified_seed","psycore;darkpsy;classic_anchor;verified_track_expansion_v4","Psykovsky is a classic or locally verified psycore/darkpsy anchor used to improve recommendation depth beyond current Bandcamp-only sources.","Use Psykovsky para recomendacoes de psycore, hi-tech e darkpsy quando o usuario curte velocidade, textura extrema e pressao psicodelica.","","https://bandcamp.com/search?q=Psykovsky;https://soundcloud.com/search?q=Psykovsky;https://www.youtube.com/results?search_query=Psykovsky%20psycore;https://www.google.com/search?q=Psykovsky%20official%20instagram%20soundcloud%20bandcamp","","published","medium","Imported from verified_track_expansion_v4; public search or direct URL retained for manual verification."
"psycore","Yaminahua","Wi3rd","Dark Prisma","190","190 BPM from verified_track_expansion_v4","2014-01-01","430","Mexico","Mexico City","verified_track_expansion_v4","https://www.youtube.com/watch?v=1WMg3bWzT_Q","https://www.youtube.com/watch?v=1WMg3bWzT_Q","verified_track_expansion_v4:yaminahua:wi3rd","local_verified_seed","psycore;darkpsy;classic_anchor;verified_track_expansion_v4","Yaminahua is a classic or locally verified psycore/darkpsy anchor used to improve recommendation depth beyond current Bandcamp-only sources.","Use Yaminahua para recomendacoes de psycore, hi-tech e darkpsy quando o usuario curte velocidade, textura extrema e pressao psicodelica.","","https://bandcamp.com/search?q=Yaminahua;https://soundcloud.com/search?q=Yaminahua;https://www.youtube.com/results?search_query=Yaminahua%20psycore;https://www.google.com/search?q=Yaminahua%20official%20instagram%20soundcloud%20bandcamp","","published","medium","Imported from verified_track_expansion_v4; public search or direct URL retained for manual verification."
"psycore","Zik","Voodoo People","Parvati Records","178","178 BPM from verified_track_expansion_v4","2013-01-01","420","Macedonia","","verified_track_expansion_v4","https://www.youtube.com/results?search_query=Zik%20Voodoo%20People%20Parvati","https://www.youtube.com/results?search_query=Zik%20Voodoo%20People%20Parvati","verified_track_expansion_v4:zik:voodoo people","local_verified_seed","psycore;darkpsy;classic_anchor;verified_track_expansion_v4","Zik is a classic or locally verified psycore/darkpsy anchor used to improve recommendation depth beyond current Bandcamp-only sources.","Use Zik para recomendacoes de psycore, hi-tech e darkpsy quando o usuario curte velocidade, textura extrema e pressao psicodelica.","","https://bandcamp.com/search?q=Zik;https://soundcloud.com/search?q=Zik;https://www.youtube.com/results?search_query=Zik%20psycore;https://www.google.com/search?q=Zik%20official%20instagram%20soundcloud%20bandcamp","","published","medium","Imported from verified_track_expansion_v4; public search or direct URL retained for manual verification."
"psycore","WAVE SAVAGE","Eternal Warrior","Voodoo Hoodoo Records","170","170 BPM in title","2021-12-18","511","International","Montreal","VOODOO-CORE (vol 2)","https://voodoo-hoodoo.bandcamp.com/album/voodoo-core-vol-2","https://voodoo-hoodoo.bandcamp.com/track/eternal-warrior-170","bc:3619397316","bandcamp_jsonld_missing_track","psycore;darkpsy;hitech-psytrance;voodoo-core;bpm_in_title","WAVE SAVAGE appears in the Voodoo-Core psycore starter-pack context with a 170 BPM opener and Voodoo Hoodoo source trace.","Use WAVE SAVAGE para recomendacoes de psycore, hi-tech e darkpsy quando o usuario curte velocidade, textura extrema e pressao psicodelica.","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=WAVE%20SAVAGE;https://soundcloud.com/search?q=WAVE%20SAVAGE;https://www.youtube.com/results?search_query=WAVE%20SAVAGE%20psycore;https://www.google.com/search?q=WAVE%20SAVAGE%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","published","high","V2 imported tracks 2-11 from this album; this V4 adds the missing opener from the same live Bandcamp JSON-LD source."
