"style","artist","song","label","bpm_exact","country","artist_genre","catalog_role","source_url","track_url","spotify_url","youtube_url","beatport_url","artist_bio","artist_profile_hint","source_note"
"ebm","Schwefelgelb","Fokus","aufnahme + wiedergabe","128","Germany","EBM Techno / Body Techno","modern_body_techno","https://www.discogs.com/search/?q=Schwefelgelb%20Fokus&type=all","https://www.youtube.com/results?search_query=Schwefelgelb%20Fokus","https://open.spotify.com/search/Schwefelgelb%20Fokus","https://www.youtube.com/results?search_query=Schwefelgelb%20Fokus","https://www.beatport.com/search?q=Schwefelgelb%20Fokus","Schwefelgelb entra no lote techno v4 como referencia de EBM, usando ""Fokus"" para ampliar artistas, contexto e rota de descoberta do subgenero.","Anchor editorial v4 para EBM; links sao discovery/search e devem ser revisados antes de marcar qualquer perfil social como oficial.","Curated techno v4 expansion for EBM; body music, electro-industrial rhythm and techno-compatible machine funk."
"ebm","The Klinik","Moving Hands","Antler-Subway","120","Belgium","EBM / Industrial Body Music","belgian_body_depth","https://www.discogs.com/search/?q=The%20Klinik%20Moving%20Hands&type=all","https://www.youtube.com/results?search_query=The%20Klinik%20Moving%20Hands","https://open.spotify.com/search/The%20Klinik%20Moving%20Hands","https://www.youtube.com/results?search_query=The%20Klinik%20Moving%20Hands","https://www.beatport.com/search?q=The%20Klinik%20Moving%20Hands","The Klinik entra no lote techno v4 como referencia de EBM, usando ""Moving Hands"" para ampliar artistas, contexto e rota de descoberta do subgenero.","Anchor editorial v4 para EBM; links sao discovery/search e devem ser revisados antes de marcar qualquer perfil social como oficial.","Curated techno v4 expansion for EBM; body music, electro-industrial rhythm and techno-compatible machine funk."
"hardgroove_techno","DJ Rush","Motherfucking Bass","Kne'Deep","138","United States","Hardgroove Techno / Chicago Techno","chicago_hardgroove_anchor","https://www.discogs.com/search/?q=DJ%20Rush%20Motherfucking%20Bass&type=all","https://www.youtube.com/results?search_query=DJ%20Rush%20Motherfucking%20Bass","https://open.spotify.com/search/DJ%20Rush%20Motherfucking%20Bass","https://www.youtube.com/results?search_query=DJ%20Rush%20Motherfucking%20Bass","https://www.beatport.com/search?q=DJ%20Rush%20Motherfucking%20Bass","DJ Rush entra no lote techno v4 como referencia de hardgroove techno, usando ""Motherfucking Bass"" para ampliar artistas, contexto e rota de descoberta do subgenero.","Anchor editorial v4 para hardgroove techno; links sao discovery/search e devem ser revisados antes de marcar qualquer perfil social como oficial.","Curated techno v4 expansion for hardgroove techno; fast groove techno with funk, swing and rolling percussion."
"hardgroove_techno","Mark Williams","Carnival","Ingoma","136","United Kingdom","Hardgroove Techno / Tribal Techno","ingoma_groove_depth","https://www.discogs.com/search/?q=Mark%20Williams%20Carnival&type=all","https://www.youtube.com/results?search_query=Mark%20Williams%20Carnival","https://open.spotify.com/search/Mark%20Williams%20Carnival","https://www.youtube.com/results?search_query=Mark%20Williams%20Carnival","https://www.beatport.com/search?q=Mark%20Williams%20Carnival","Mark Williams entra no lote techno v4 como referencia de hardgroove techno, usando ""Carnival"" para ampliar artistas, contexto e rota de descoberta do subgenero.","Anchor editorial v4 para hardgroove techno; links sao discovery/search e devem ser revisados antes de marcar qualquer perfil social como oficial.","Curated techno v4 expansion for hardgroove techno; fast groove techno with funk, swing and rolling percussion."
"hardgroove_techno","Paul Mac","Cards On The Table","C-Side","136","United Kingdom","Hardgroove Techno / UK Techno","uk_loop_depth","https://www.discogs.com/search/?q=Paul%20Mac%20Cards%20On%20The%20Table&type=all","https://www.youtube.com/results?search_query=Paul%20Mac%20Cards%20On%20The%20Table","https://open.spotify.com/search/Paul%20Mac%20Cards%20On%20The%20Table","https://www.youtube.com/results?search_query=Paul%20Mac%20Cards%20On%20The%20Table","https://www.beatport.com/search?q=Paul%20Mac%20Cards%20On%20The%20Table","Paul Mac entra no lote techno v4 como referencia de hardgroove techno, usando ""Cards On The Table"" para ampliar artistas, contexto e rota de descoberta do subgenero.","Anchor editorial v4 para hardgroove techno; links sao discovery/search e devem ser revisados antes de marcar qualquer perfil social como oficial.","Curated techno v4 expansion for hardgroove techno; fast groove techno with funk, swing and rolling percussion."
"hardgroove_techno","Robert Armani","Circus Bells","Djax-Up-Beats","136","United States","Hardgroove Techno / Rave Techno","classic_loop_pressure","https://www.discogs.com/search/?q=Robert%20Armani%20Circus%20Bells&type=all","https://www.youtube.com/results?search_query=Robert%20Armani%20Circus%20Bells","https://open.spotify.com/search/Robert%20Armani%20Circus%20Bells","https://www.youtube.com/results?search_query=Robert%20Armani%20Circus%20Bells","https://www.beatport.com/search?q=Robert%20Armani%20Circus%20Bells","Robert Armani entra no lote techno v4 como referencia de hardgroove techno, usando ""Circus Bells"" para ampliar artistas, contexto e rota de descoberta do subgenero.","Anchor editorial v4 para hardgroove techno; links sao discovery/search e devem ser revisados antes de marcar qualquer perfil social como oficial.","Curated techno v4 expansion for hardgroove techno; fast groove techno with funk, swing and rolling percussion."
"hypnotic_techno","Acronym","16 Cygni","Northern Electronics","128","Sweden","Hypnotic Techno / Deep Techno","northern_electronics_anchor","https://www.discogs.com/search/?q=Acronym%2016%20Cygni&type=all","https://www.youtube.com/results?search_query=Acronym%2016%20Cygni","https://open.spotify.com/search/Acronym%2016%20Cygni","https://www.youtube.com/results?search_query=Acronym%2016%20Cygni","https://www.beatport.com/search?q=Acronym%2016%20Cygni","Acronym entra no lote techno v4 como referencia de hypnotic techno, usando ""16 Cygni"" para ampliar artistas, contexto e rota de descoberta do subgenero.","Anchor editorial v4 para hypnotic techno; links sao discovery/search e devem ser revisados antes de marcar qualquer perfil social como oficial.","Curated techno v4 expansion for hypnotic techno; circular, mental and textural techno for long-form progression."
"hypnotic_techno","Mike Parker","Lustrations","Geophone","128","United States","Hypnotic Techno / Deep Techno","geophone_hypnosis","https://www.discogs.com/search/?q=Mike%20Parker%20Lustrations&type=all","https://www.youtube.com/results?search_query=Mike%20Parker%20Lustrations","https://open.spotify.com/search/Mike%20Parker%20Lustrations","https://www.youtube.com/results?search_query=Mike%20Parker%20Lustrations","https://www.beatport.com/search?q=Mike%20Parker%20Lustrations","Mike Parker entra no lote techno v4 como referencia de hypnotic techno, usando ""Lustrations"" para ampliar artistas, contexto e rota de descoberta do subgenero.","Anchor editorial v4 para hypnotic techno; links sao discovery/search e devem ser revisados antes de marcar qualquer perfil social como oficial.","Curated techno v4 expansion for hypnotic techno; circular, mental and textural techno for long-form progression."
"hypnotic_techno","Peter Van Hoesen","Attribute One","Time To Express","128","Belgium","Hypnotic Techno / Techno","time_to_express_anchor","https://www.discogs.com/search/?q=Peter%20Van%20Hoesen%20Attribute%20One&type=all","https://www.youtube.com/results?search_query=Peter%20Van%20Hoesen%20Attribute%20One","https://open.spotify.com/search/Peter%20Van%20Hoesen%20Attribute%20One","https://www.youtube.com/results?search_query=Peter%20Van%20Hoesen%20Attribute%20One","https://www.beatport.com/search?q=Peter%20Van%20Hoesen%20Attribute%20One","Peter Van Hoesen entra no lote techno v4 como referencia de hypnotic techno, usando ""Attribute One"" para ampliar artistas, contexto e rota de descoberta do subgenero.","Anchor editorial v4 para hypnotic techno; links sao discovery/search e devem ser revisados antes de marcar qualquer perfil social como oficial.","Curated techno v4 expansion for hypnotic techno; circular, mental and textural techno for long-form progression."
"hypnotic_techno","Shifted","Control","Mote-Evolver","130","United Kingdom","Hypnotic Techno / Raw Techno","shifted_hypnotic_pressure","https://www.discogs.com/search/?q=Shifted%20Control&type=all","https://www.youtube.com/results?search_query=Shifted%20Control","https://open.spotify.com/search/Shifted%20Control","https://www.youtube.com/results?search_query=Shifted%20Control","https://www.beatport.com/search?q=Shifted%20Control","Shifted entra no lote techno v4 como referencia de hypnotic techno, usando ""Control"" para ampliar artistas, contexto e rota de descoberta do subgenero.","Anchor editorial v4 para hypnotic techno; links sao discovery/search e devem ser revisados antes de marcar qualquer perfil social como oficial.","Curated techno v4 expansion for hypnotic techno; circular, mental and textural techno for long-form progression."
"hypnotic_techno","Svreca","Mountain Splitter","Semantica","130","Spain","Hypnotic Techno / Spanish Techno","semantica_hypnotic_depth","https://www.discogs.com/search/?q=Svreca%20Mountain%20Splitter&type=all","https://www.youtube.com/results?search_query=Svreca%20Mountain%20Splitter","https://open.spotify.com/search/Svreca%20Mountain%20Splitter","https://www.youtube.com/results?search_query=Svreca%20Mountain%20Splitter","https://www.beatport.com/search?q=Svreca%20Mountain%20Splitter","Svreca entra no lote techno v4 como referencia de hypnotic techno, usando ""Mountain Splitter"" para ampliar artistas, contexto e rota de descoberta do subgenero.","Anchor editorial v4 para hypnotic techno; links sao discovery/search e devem ser revisados antes de marcar qualquer perfil social como oficial.","Curated techno v4 expansion for hypnotic techno; circular, mental and textural techno for long-form progression."
"industrial_techno","Ansome","Tin","Perc Trax","134","United Kingdom","Industrial Techno / Raw Techno","perc_trax_industrial_tool","https://www.discogs.com/search/?q=Ansome%20Tin&type=all","https://www.youtube.com/results?search_query=Ansome%20Tin","https://open.spotify.com/search/Ansome%20Tin","https://www.youtube.com/results?search_query=Ansome%20Tin","https://www.beatport.com/search?q=Ansome%20Tin","Ansome entra no lote techno v4 como referencia de industrial techno, usando ""Tin"" para ampliar artistas, contexto e rota de descoberta do subgenero.","Anchor editorial v4 para industrial techno; links sao discovery/search e devem ser revisados antes de marcar qualquer perfil social como oficial.","Curated techno v4 expansion for industrial techno; metallic pressure, noise-informed techno and severe club function."
"industrial_techno","British Murder Boys","Don't Give Way To Fear","Counterbalance","132","United Kingdom","Industrial Techno / Birmingham Techno","bmb_anchor","https://www.discogs.com/search/?q=British%20Murder%20Boys%20Don't%20Give%20Way%20To%20Fear&type=all","https://www.youtube.com/results?search_query=British%20Murder%20Boys%20Don't%20Give%20Way%20To%20Fear","https://open.spotify.com/search/British%20Murder%20Boys%20Don't%20Give%20Way%20To%20Fear","https://www.youtube.com/results?search_query=British%20Murder%20Boys%20Don't%20Give%20Way%20To%20Fear","https://www.beatport.com/search?q=British%20Murder%20Boys%20Don't%20Give%20Way%20To%20Fear","British Murder Boys entra no lote techno v4 como referencia de industrial techno, usando ""Don't Give Way To Fear"" para ampliar artistas, contexto e rota de descoberta do subgenero.","Anchor editorial v4 para industrial techno; links sao discovery/search e devem ser revisados antes de marcar qualquer perfil social como oficial.","Curated techno v4 expansion for industrial techno; metallic pressure, noise-informed techno and severe club function."
"industrial_techno","Orphx","Cut Through","Sonic Groove","130","Canada","Industrial Techno / EBM Techno","orphx_machine_anchor","https://www.discogs.com/search/?q=Orphx%20Cut%20Through&type=all","https://www.youtube.com/results?search_query=Orphx%20Cut%20Through","https://open.spotify.com/search/Orphx%20Cut%20Through","https://www.youtube.com/results?search_query=Orphx%20Cut%20Through","https://www.beatport.com/search?q=Orphx%20Cut%20Through","Orphx entra no lote techno v4 como referencia de industrial techno, usando ""Cut Through"" para ampliar artistas, contexto e rota de descoberta do subgenero.","Anchor editorial v4 para industrial techno; links sao discovery/search e devem ser revisados antes de marcar qualquer perfil social como oficial.","Curated techno v4 expansion for industrial techno; metallic pressure, noise-informed techno and severe club function."
"industrial_techno","SNTS","Ancestral Reflection","SNTS","130","Germany","Industrial Techno / Dark Techno","masked_industrial_depth","https://www.discogs.com/search/?q=SNTS%20Ancestral%20Reflection&type=all","https://www.youtube.com/results?search_query=SNTS%20Ancestral%20Reflection","https://open.spotify.com/search/SNTS%20Ancestral%20Reflection","https://www.youtube.com/results?search_query=SNTS%20Ancestral%20Reflection","https://www.beatport.com/search?q=SNTS%20Ancestral%20Reflection","SNTS entra no lote techno v4 como referencia de industrial techno, usando ""Ancestral Reflection"" para ampliar artistas, contexto e rota de descoberta do subgenero.","Anchor editorial v4 para industrial techno; links sao discovery/search e devem ser revisados antes de marcar qualquer perfil social como oficial.","Curated techno v4 expansion for industrial techno; metallic pressure, noise-informed techno and severe club function."
"peak_time_techno","Adam Beyer & Bart Skils","Your Mind","Drumcode","132","Sweden","Peak-time Techno / Drumcode Techno","drumcode_crossover_anchor","https://www.discogs.com/search/?q=Adam%20Beyer%20%26%20Bart%20Skils%20Your%20Mind&type=all","https://www.youtube.com/results?search_query=Adam%20Beyer%20%26%20Bart%20Skils%20Your%20Mind","https://open.spotify.com/search/Adam%20Beyer%20%26%20Bart%20Skils%20Your%20Mind","https://www.youtube.com/results?search_query=Adam%20Beyer%20%26%20Bart%20Skils%20Your%20Mind","https://www.beatport.com/search?q=Adam%20Beyer%20%26%20Bart%20Skils%20Your%20Mind","Adam Beyer & Bart Skils entra no lote techno v4 como referencia de peak-time techno, usando ""Your Mind"" para ampliar artistas, contexto e rota de descoberta do subgenero.","Anchor editorial v4 para peak-time techno; links sao discovery/search e devem ser revisados antes de marcar qualquer perfil social como oficial.","Curated techno v4 expansion for peak-time techno; direct, high-impact techno for large-room peak moments."
"peak_time_techno","HI-LO","Kronos","Drumcode","132","Netherlands","Peak-time Techno / Big-room Techno","hilo_peak_anchor","https://www.discogs.com/search/?q=HI-LO%20Kronos&type=all","https://www.youtube.com/results?search_query=HI-LO%20Kronos","https://open.spotify.com/search/HI-LO%20Kronos","https://www.youtube.com/results?search_query=HI-LO%20Kronos","https://www.beatport.com/search?q=HI-LO%20Kronos","HI-LO entra no lote techno v4 como referencia de peak-time techno, usando ""Kronos"" para ampliar artistas, contexto e rota de descoberta do subgenero.","Anchor editorial v4 para peak-time techno; links sao discovery/search e devem ser revisados antes de marcar qualquer perfil social como oficial.","Curated techno v4 expansion for peak-time techno; direct, high-impact techno for large-room peak moments."
"peak_time_techno","Layton Giordani","Live Again","Drumcode","132","United States","Peak-time Techno / Drumcode Techno","drumcode_new_school","https://www.discogs.com/search/?q=Layton%20Giordani%20Live%20Again&type=all","https://www.youtube.com/results?search_query=Layton%20Giordani%20Live%20Again","https://open.spotify.com/search/Layton%20Giordani%20Live%20Again","https://www.youtube.com/results?search_query=Layton%20Giordani%20Live%20Again","https://www.beatport.com/search?q=Layton%20Giordani%20Live%20Again","Layton Giordani entra no lote techno v4 como referencia de peak-time techno, usando ""Live Again"" para ampliar artistas, contexto e rota de descoberta do subgenero.","Anchor editorial v4 para peak-time techno; links sao discovery/search e devem ser revisados antes de marcar qualquer perfil social como oficial.","Curated techno v4 expansion for peak-time techno; direct, high-impact techno for large-room peak moments."
"peak_time_techno","Space 92","Phobos","Filth on Acid","132","France","Peak-time Techno / Acid Techno","modern_peak_acid","https://www.discogs.com/search/?q=Space%2092%20Phobos&type=all","https://www.youtube.com/results?search_query=Space%2092%20Phobos","https://open.spotify.com/search/Space%2092%20Phobos","https://www.youtube.com/results?search_query=Space%2092%20Phobos","https://www.beatport.com/search?q=Space%2092%20Phobos","Space 92 entra no lote techno v4 como referencia de peak-time techno, usando ""Phobos"" para ampliar artistas, contexto e rota de descoberta do subgenero.","Anchor editorial v4 para peak-time techno; links sao discovery/search e devem ser revisados antes de marcar qualquer perfil social como oficial.","Curated techno v4 expansion for peak-time techno; direct, high-impact techno for large-room peak moments."
"raw_techno","AnD","Cosmic Microwave Background","Electric Deluxe","133","United Kingdom","Raw Techno / Industrial Techno","raw_industrial_tool","https://www.discogs.com/search/?q=AnD%20Cosmic%20Microwave%20Background&type=all","https://www.youtube.com/results?search_query=AnD%20Cosmic%20Microwave%20Background","https://open.spotify.com/search/AnD%20Cosmic%20Microwave%20Background","https://www.youtube.com/results?search_query=AnD%20Cosmic%20Microwave%20Background","https://www.beatport.com/search?q=AnD%20Cosmic%20Microwave%20Background","AnD entra no lote techno v4 como referencia de raw techno, usando ""Cosmic Microwave Background"" para ampliar artistas, contexto e rota de descoberta do subgenero.","Anchor editorial v4 para raw techno; links sao discovery/search e devem ser revisados antes de marcar qualquer perfil social como oficial.","Curated techno v4 expansion for raw techno; raw drums, pressure, distortion and warehouse-forward sound."
"raw_techno","Karenn","Pace Yourself","Works The Long Nights","132","United Kingdom","Raw Techno / Live Techno","live_raw_pressure","https://www.discogs.com/search/?q=Karenn%20Pace%20Yourself&type=all","https://www.youtube.com/results?search_query=Karenn%20Pace%20Yourself","https://open.spotify.com/search/Karenn%20Pace%20Yourself","https://www.youtube.com/results?search_query=Karenn%20Pace%20Yourself","https://www.beatport.com/search?q=Karenn%20Pace%20Yourself","Karenn entra no lote techno v4 como referencia de raw techno, usando ""Pace Yourself"" para ampliar artistas, contexto e rota de descoberta do subgenero.","Anchor editorial v4 para raw techno; links sao discovery/search e devem ser revisados antes de marcar qualquer perfil social como oficial.","Curated techno v4 expansion for raw techno; raw drums, pressure, distortion and warehouse-forward sound."
"raw_techno","Truss","Beacon","R&S Records","132","United Kingdom","Raw Techno / UK Techno","uk_raw_depth","https://www.discogs.com/search/?q=Truss%20Beacon&type=all","https://www.youtube.com/results?search_query=Truss%20Beacon","https://open.spotify.com/search/Truss%20Beacon","https://www.youtube.com/results?search_query=Truss%20Beacon","https://www.beatport.com/search?q=Truss%20Beacon","Truss entra no lote techno v4 como referencia de raw techno, usando ""Beacon"" para ampliar artistas, contexto e rota de descoberta do subgenero.","Anchor editorial v4 para raw techno; links sao discovery/search e devem ser revisados antes de marcar qualquer perfil social como oficial.","Curated techno v4 expansion for raw techno; raw drums, pressure, distortion and warehouse-forward sound."
"raw_techno","UVB","Mixtion","Mord","132","France","Raw Techno / Warehouse Techno","mord_raw_anchor","https://www.discogs.com/search/?q=UVB%20Mixtion&type=all","https://www.youtube.com/results?search_query=UVB%20Mixtion","https://open.spotify.com/search/UVB%20Mixtion","https://www.youtube.com/results?search_query=UVB%20Mixtion","https://www.beatport.com/search?q=UVB%20Mixtion","UVB entra no lote techno v4 como referencia de raw techno, usando ""Mixtion"" para ampliar artistas, contexto e rota de descoberta do subgenero.","Anchor editorial v4 para raw techno; links sao discovery/search e devem ser revisados antes de marcar qualquer perfil social como oficial.","Curated techno v4 expansion for raw techno; raw drums, pressure, distortion and warehouse-forward sound."
"schranz","Chris Liebing","Stigmata 10","CLR","145","Germany","Schranz / Hard Techno","schranz_origin_bridge","https://www.discogs.com/search/?q=Chris%20Liebing%20Stigmata%2010&type=all","https://www.youtube.com/results?search_query=Chris%20Liebing%20Stigmata%2010","https://open.spotify.com/search/Chris%20Liebing%20Stigmata%2010","https://www.youtube.com/results?search_query=Chris%20Liebing%20Stigmata%2010","https://www.beatport.com/search?q=Chris%20Liebing%20Stigmata%2010","Chris Liebing entra no lote techno v4 como referencia de schranz, usando ""Stigmata 10"" para ampliar artistas, contexto e rota de descoberta do subgenero.","Anchor editorial v4 para schranz; links sao discovery/search e devem ser revisados antes de marcar qualquer perfil social como oficial.","Curated techno v4 expansion for schranz; fast, dense, hard techno with relentless percussion."
"schranz","Frank Kvitta","Fatality","Insane Life","150","Germany","Schranz / Hard Techno","hard_schranz_tool","https://www.discogs.com/search/?q=Frank%20Kvitta%20Fatality&type=all","https://www.youtube.com/results?search_query=Frank%20Kvitta%20Fatality","https://open.spotify.com/search/Frank%20Kvitta%20Fatality","https://www.youtube.com/results?search_query=Frank%20Kvitta%20Fatality","https://www.beatport.com/search?q=Frank%20Kvitta%20Fatality","Frank Kvitta entra no lote techno v4 como referencia de schranz, usando ""Fatality"" para ampliar artistas, contexto e rota de descoberta do subgenero.","Anchor editorial v4 para schranz; links sao discovery/search e devem ser revisados antes de marcar qualquer perfil social como oficial.","Curated techno v4 expansion for schranz; fast, dense, hard techno with relentless percussion."
"schranz","Pet Duo","Techno Is Not For Children","Cause Records","150","Brazil","Schranz / Hard Techno","brazil_germany_schranz","https://www.discogs.com/search/?q=Pet%20Duo%20Techno%20Is%20Not%20For%20Children&type=all","https://www.youtube.com/results?search_query=Pet%20Duo%20Techno%20Is%20Not%20For%20Children","https://open.spotify.com/search/Pet%20Duo%20Techno%20Is%20Not%20For%20Children","https://www.youtube.com/results?search_query=Pet%20Duo%20Techno%20Is%20Not%20For%20Children","https://www.beatport.com/search?q=Pet%20Duo%20Techno%20Is%20Not%20For%20Children","Pet Duo entra no lote techno v4 como referencia de schranz, usando ""Techno Is Not For Children"" para ampliar artistas, contexto e rota de descoberta do subgenero.","Anchor editorial v4 para schranz; links sao discovery/search e devem ser revisados antes de marcar qualquer perfil social como oficial.","Curated techno v4 expansion for schranz; fast, dense, hard techno with relentless percussion."
"schranz","Sven Wittekind","Sunstorm","Inflicted","150","Germany","Schranz / Hard Techno","german_schranz_depth","https://www.discogs.com/search/?q=Sven%20Wittekind%20Sunstorm&type=all","https://www.youtube.com/results?search_query=Sven%20Wittekind%20Sunstorm","https://open.spotify.com/search/Sven%20Wittekind%20Sunstorm","https://www.youtube.com/results?search_query=Sven%20Wittekind%20Sunstorm","https://www.beatport.com/search?q=Sven%20Wittekind%20Sunstorm","Sven Wittekind entra no lote techno v4 como referencia de schranz, usando ""Sunstorm"" para ampliar artistas, contexto e rota de descoberta do subgenero.","Anchor editorial v4 para schranz; links sao discovery/search e devem ser revisados antes de marcar qualquer perfil social como oficial.","Curated techno v4 expansion for schranz; fast, dense, hard techno with relentless percussion."
"tech_house","Beltran","Smack Yo'","Solid Grooves Raw","128","Brazil","Tech House / Brazilian Tech House","brazilian_tech_house_depth","https://www.discogs.com/search/?q=Beltran%20Smack%20Yo'&type=all","https://www.youtube.com/results?search_query=Beltran%20Smack%20Yo'","https://open.spotify.com/search/Beltran%20Smack%20Yo'","https://www.youtube.com/results?search_query=Beltran%20Smack%20Yo'","https://www.beatport.com/search?q=Beltran%20Smack%20Yo'","Beltran entra no lote techno v4 como referencia de tech house, usando ""Smack Yo'"" para ampliar artistas, contexto e rota de descoberta do subgenero.","Anchor editorial v4 para tech house; links sao discovery/search e devem ser revisados antes de marcar qualquer perfil social como oficial.","Curated techno v4 expansion for tech house; house swing with dry techno percussion, bassline hooks and club utility."
"tech_house","Bontan","The First Time","Circus Recordings","126","United Kingdom","Tech House / Club House","modern_uk_tech_house","https://www.discogs.com/search/?q=Bontan%20The%20First%20Time&type=all","https://www.youtube.com/results?search_query=Bontan%20The%20First%20Time","https://open.spotify.com/search/Bontan%20The%20First%20Time","https://www.youtube.com/results?search_query=Bontan%20The%20First%20Time","https://www.beatport.com/search?q=Bontan%20The%20First%20Time","Bontan entra no lote techno v4 como referencia de tech house, usando ""The First Time"" para ampliar artistas, contexto e rota de descoberta do subgenero.","Anchor editorial v4 para tech house; links sao discovery/search e devem ser revisados antes de marcar qualquer perfil social como oficial.","Curated techno v4 expansion for tech house; house swing with dry techno percussion, bassline hooks and club utility."
"tech_house","Max Chapman","La Fiesta","Hot Creations","126","United Kingdom","Tech House / Latin Tech House","hot_creations_groove","https://www.discogs.com/search/?q=Max%20Chapman%20La%20Fiesta&type=all","https://www.youtube.com/results?search_query=Max%20Chapman%20La%20Fiesta","https://open.spotify.com/search/Max%20Chapman%20La%20Fiesta","https://www.youtube.com/results?search_query=Max%20Chapman%20La%20Fiesta","https://www.beatport.com/search?q=Max%20Chapman%20La%20Fiesta","Max Chapman entra no lote techno v4 como referencia de tech house, usando ""La Fiesta"" para ampliar artistas, contexto e rota de descoberta do subgenero.","Anchor editorial v4 para tech house; links sao discovery/search e devem ser revisados antes de marcar qualquer perfil social como oficial.","Curated techno v4 expansion for tech house; house swing with dry techno percussion, bassline hooks and club utility."
"tech_house","Nic Fanciulli","Movin' On","Saved Records","126","United Kingdom","Tech House / Club House","saved_records_anchor","https://www.discogs.com/search/?q=Nic%20Fanciulli%20Movin'%20On&type=all","https://www.youtube.com/results?search_query=Nic%20Fanciulli%20Movin'%20On","https://open.spotify.com/search/Nic%20Fanciulli%20Movin'%20On","https://www.youtube.com/results?search_query=Nic%20Fanciulli%20Movin'%20On","https://www.beatport.com/search?q=Nic%20Fanciulli%20Movin'%20On","Nic Fanciulli entra no lote techno v4 como referencia de tech house, usando ""Movin' On"" para ampliar artistas, contexto e rota de descoberta do subgenero.","Anchor editorial v4 para tech house; links sao discovery/search e devem ser revisados antes de marcar qualquer perfil social como oficial.","Curated techno v4 expansion for tech house; house swing with dry techno percussion, bassline hooks and club utility."
"tech_house","Richy Ahmed","The Drums","Hot Creations","126","United Kingdom","Tech House / Club House","uk_ibiza_bridge","https://www.discogs.com/search/?q=Richy%20Ahmed%20The%20Drums&type=all","https://www.youtube.com/results?search_query=Richy%20Ahmed%20The%20Drums","https://open.spotify.com/search/Richy%20Ahmed%20The%20Drums","https://www.youtube.com/results?search_query=Richy%20Ahmed%20The%20Drums","https://www.beatport.com/search?q=Richy%20Ahmed%20The%20Drums","Richy Ahmed entra no lote techno v4 como referencia de tech house, usando ""The Drums"" para ampliar artistas, contexto e rota de descoberta do subgenero.","Anchor editorial v4 para tech house; links sao discovery/search e devem ser revisados antes de marcar qualquer perfil social como oficial.","Curated techno v4 expansion for tech house; house swing with dry techno percussion, bassline hooks and club utility."
"tech_house","Sosa UK","DFCW","Cuttin' Headz","128","United Kingdom","Tech House / Minimal Tech House","new_school_uk_groove","https://www.discogs.com/search/?q=Sosa%20UK%20DFCW&type=all","https://www.youtube.com/results?search_query=Sosa%20UK%20DFCW","https://open.spotify.com/search/Sosa%20UK%20DFCW","https://www.youtube.com/results?search_query=Sosa%20UK%20DFCW","https://www.beatport.com/search?q=Sosa%20UK%20DFCW","Sosa UK entra no lote techno v4 como referencia de tech house, usando ""DFCW"" para ampliar artistas, contexto e rota de descoberta do subgenero.","Anchor editorial v4 para tech house; links sao discovery/search e devem ser revisados antes de marcar qualquer perfil social como oficial.","Curated techno v4 expansion for tech house; house swing with dry techno percussion, bassline hooks and club utility."
"tech_house","Steve Lawler","House Record","Hot Creations","124","United Kingdom","Tech House / House","viva_hot_creations_bridge","https://www.discogs.com/search/?q=Steve%20Lawler%20House%20Record&type=all","https://www.youtube.com/results?search_query=Steve%20Lawler%20House%20Record","https://open.spotify.com/search/Steve%20Lawler%20House%20Record","https://www.youtube.com/results?search_query=Steve%20Lawler%20House%20Record","https://www.beatport.com/search?q=Steve%20Lawler%20House%20Record","Steve Lawler entra no lote techno v4 como referencia de tech house, usando ""House Record"" para ampliar artistas, contexto e rota de descoberta do subgenero.","Anchor editorial v4 para tech house; links sao discovery/search e devem ser revisados antes de marcar qualquer perfil social como oficial.","Curated techno v4 expansion for tech house; house swing with dry techno percussion, bassline hooks and club utility."
"tech_house","wAFF","Jo Johnson","Hot Creations","126","United Kingdom","Tech House / Minimal Tech House","rolling_hot_creations","https://www.discogs.com/search/?q=wAFF%20Jo%20Johnson&type=all","https://www.youtube.com/results?search_query=wAFF%20Jo%20Johnson","https://open.spotify.com/search/wAFF%20Jo%20Johnson","https://www.youtube.com/results?search_query=wAFF%20Jo%20Johnson","https://www.beatport.com/search?q=wAFF%20Jo%20Johnson","wAFF entra no lote techno v4 como referencia de tech house, usando ""Jo Johnson"" para ampliar artistas, contexto e rota de descoberta do subgenero.","Anchor editorial v4 para tech house; links sao discovery/search e devem ser revisados antes de marcar qualquer perfil social como oficial.","Curated techno v4 expansion for tech house; house swing with dry techno percussion, bassline hooks and club utility."
"techno","Function","Disaffected","Sandwell District","130","United States","Techno / Minimal Techno","sandwell_district_anchor","https://www.discogs.com/search/?q=Function%20Disaffected&type=all","https://www.youtube.com/results?search_query=Function%20Disaffected","https://open.spotify.com/search/Function%20Disaffected","https://www.youtube.com/results?search_query=Function%20Disaffected","https://www.beatport.com/search?q=Function%20Disaffected","Function entra no lote techno v4 como referencia de techno, usando ""Disaffected"" para ampliar artistas, contexto e rota de descoberta do subgenero.","Anchor editorial v4 para techno; links sao discovery/search e devem ser revisados antes de marcar qualquer perfil social como oficial.","Curated techno v4 expansion for techno; functional club techno, machine pressure and label-led underground context."
