style,artist,country,city,artist_bio,artist_genre,artist_profile_hint,source
"house","Derrick Carter","International","","Derrick Carter entra como seed adicional de expansao para house, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","house","Expansao v4: artista para descoberta dinamica em house; BPM guia 124.","artist_expansion_v4"
"house","DJ Sneak","International","","DJ Sneak entra como seed adicional de expansao para house, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","house","Expansao v4: artista para descoberta dinamica em house; BPM guia 124.","artist_expansion_v4"
"deep_house","Atjazz","International","","Atjazz entra como seed adicional de expansao para deep house, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","deep house","Expansao v4: artista para descoberta dinamica em deep house; BPM guia 120.","artist_expansion_v4"
"deep_house","Pepe Bradock","International","","Pepe Bradock entra como seed adicional de expansao para deep house, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","deep house","Expansao v4: artista para descoberta dinamica em deep house; BPM guia 120.","artist_expansion_v4"
"deep_house","St Germain","International","","St Germain entra como seed adicional de expansao para deep house, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","deep house","Expansao v4: artista para descoberta dinamica em deep house; BPM guia 120.","artist_expansion_v4"
"deep_house","Omar S","International","","Omar S entra como seed adicional de expansao para deep house, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","deep house","Expansao v4: artista para descoberta dinamica em deep house; BPM guia 120.","artist_expansion_v4"
"deep_house","Theo Parrish","International","","Theo Parrish entra como seed adicional de expansao para deep house, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","deep house","Expansao v4: artista para descoberta dinamica em deep house; BPM guia 120.","artist_expansion_v4"
"tech_house","Green Velvet","International","","Green Velvet entra como seed adicional de expansao para tech house, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","tech house","Expansao v4: artista para descoberta dinamica em tech house; BPM guia 126.","artist_expansion_v4"
"tech_house","Claude VonStroke","International","","Claude VonStroke entra como seed adicional de expansao para tech house, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","tech house","Expansao v4: artista para descoberta dinamica em tech house; BPM guia 126.","artist_expansion_v4"
"tech_house","Fisher","International","","Fisher entra como seed adicional de expansao para tech house, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","tech house","Expansao v4: artista para descoberta dinamica em tech house; BPM guia 126.","artist_expansion_v4"
"tech_house","Solardo","International","","Solardo entra como seed adicional de expansao para tech house, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","tech house","Expansao v4: artista para descoberta dinamica em tech house; BPM guia 126.","artist_expansion_v4"
"tech_house","Latmun","International","","Latmun entra como seed adicional de expansao para tech house, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","tech house","Expansao v4: artista para descoberta dinamica em tech house; BPM guia 126.","artist_expansion_v4"
"progressive_house","D-Nox","International","","D-Nox entra como seed adicional de expansao para progressive house, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","progressive house","Expansao v4: artista para descoberta dinamica em progressive house; BPM guia 126.","artist_expansion_v4"
"progressive_house","Cid Inc","International","","Cid Inc entra como seed adicional de expansao para progressive house, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","progressive house","Expansao v4: artista para descoberta dinamica em progressive house; BPM guia 126.","artist_expansion_v4"
"progressive_house","Henry Saiz","International","","Henry Saiz entra como seed adicional de expansao para progressive house, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","progressive house","Expansao v4: artista para descoberta dinamica em progressive house; BPM guia 126.","artist_expansion_v4"
"progressive_house","Dmitry Molosh","International","","Dmitry Molosh entra como seed adicional de expansao para progressive house, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","progressive house","Expansao v4: artista para descoberta dinamica em progressive house; BPM guia 126.","artist_expansion_v4"
"progressive_house","Stan Kolev","International","","Stan Kolev entra como seed adicional de expansao para progressive house, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","progressive house","Expansao v4: artista para descoberta dinamica em progressive house; BPM guia 126.","artist_expansion_v4"
"afro_house","Kususa","International","","Kususa entra como seed adicional de expansao para afro house, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","afro house","Expansao v4: artista para descoberta dinamica em afro house; BPM guia 122.","artist_expansion_v4"
"afro_house","Lemon and Herb","International","","Lemon and Herb entra como seed adicional de expansao para afro house, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","afro house","Expansao v4: artista para descoberta dinamica em afro house; BPM guia 122.","artist_expansion_v4"
"afro_house","Boddhi Satva","International","","Boddhi Satva entra como seed adicional de expansao para afro house, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","afro house","Expansao v4: artista para descoberta dinamica em afro house; BPM guia 122.","artist_expansion_v4"
"afro_house","Pablo Fierro","International","","Pablo Fierro entra como seed adicional de expansao para afro house, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","afro house","Expansao v4: artista para descoberta dinamica em afro house; BPM guia 122.","artist_expansion_v4"
"afro_house","Hyenah","International","","Hyenah entra como seed adicional de expansao para afro house, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","afro house","Expansao v4: artista para descoberta dinamica em afro house; BPM guia 122.","artist_expansion_v4"
"organic_house","Rampue","International","","Rampue entra como seed adicional de expansao para organic house, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","organic house","Expansao v4: artista para descoberta dinamica em organic house; BPM guia 118.","artist_expansion_v4"
"organic_house","Monolink","International","","Monolink entra como seed adicional de expansao para organic house, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","organic house","Expansao v4: artista para descoberta dinamica em organic house; BPM guia 118.","artist_expansion_v4"
"organic_house","Jan Blomqvist","International","","Jan Blomqvist entra como seed adicional de expansao para organic house, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","organic house","Expansao v4: artista para descoberta dinamica em organic house; BPM guia 118.","artist_expansion_v4"
"organic_house","YokoO","International","","YokoO entra como seed adicional de expansao para organic house, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","organic house","Expansao v4: artista para descoberta dinamica em organic house; BPM guia 118.","artist_expansion_v4"
"organic_house","Lee Burridge","International","","Lee Burridge entra como seed adicional de expansao para organic house, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","organic house","Expansao v4: artista para descoberta dinamica em organic house; BPM guia 118.","artist_expansion_v4"
"bass_house","Jauz","International","","Jauz entra como seed adicional de expansao para bass house, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","bass house","Expansao v4: artista para descoberta dinamica em bass house; BPM guia 128.","artist_expansion_v4"
"bass_house","Habstrakt","International","","Habstrakt entra como seed adicional de expansao para bass house, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","bass house","Expansao v4: artista para descoberta dinamica em bass house; BPM guia 128.","artist_expansion_v4"
"bass_house","Dr. Fresch","International","","Dr. Fresch entra como seed adicional de expansao para bass house, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","bass house","Expansao v4: artista para descoberta dinamica em bass house; BPM guia 128.","artist_expansion_v4"
"bass_house","BIJOU","International","","BIJOU entra como seed adicional de expansao para bass house, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","bass house","Expansao v4: artista para descoberta dinamica em bass house; BPM guia 128.","artist_expansion_v4"
"bass_house","Wax Motif","International","","Wax Motif entra como seed adicional de expansao para bass house, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","bass house","Expansao v4: artista para descoberta dinamica em bass house; BPM guia 128.","artist_expansion_v4"
"electro_house","Knife Party","International","","Knife Party entra como seed adicional de expansao para electro house, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","electro house","Expansao v4: artista para descoberta dinamica em electro house; BPM guia 128.","artist_expansion_v4"
"electro_house","Justice","International","","Justice entra como seed adicional de expansao para electro house, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","electro house","Expansao v4: artista para descoberta dinamica em electro house; BPM guia 128.","artist_expansion_v4"
"electro_house","Boys Noize","International","","Boys Noize entra como seed adicional de expansao para electro house, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","electro house","Expansao v4: artista para descoberta dinamica em electro house; BPM guia 128.","artist_expansion_v4"
"electro_house","Digitalism","International","","Digitalism entra como seed adicional de expansao para electro house, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","electro house","Expansao v4: artista para descoberta dinamica em electro house; BPM guia 128.","artist_expansion_v4"
"electro_house","The Bloody Beetroots","International","","The Bloody Beetroots entra como seed adicional de expansao para electro house, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","electro house","Expansao v4: artista para descoberta dinamica em electro house; BPM guia 128.","artist_expansion_v4"
"drum_and_bass","Metrik","International","","Metrik entra como seed adicional de expansao para drum and bass, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","drum and bass","Expansao v4: artista para descoberta dinamica em drum and bass; BPM guia 174.","artist_expansion_v4"
"drum_and_bass","S.P.Y","International","","S.P.Y entra como seed adicional de expansao para drum and bass, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","drum and bass","Expansao v4: artista para descoberta dinamica em drum and bass; BPM guia 174.","artist_expansion_v4"
"drum_and_bass","Loadstar","International","","Loadstar entra como seed adicional de expansao para drum and bass, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","drum and bass","Expansao v4: artista para descoberta dinamica em drum and bass; BPM guia 174.","artist_expansion_v4"
"drum_and_bass","Wilkinson","International","","Wilkinson entra como seed adicional de expansao para drum and bass, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","drum and bass","Expansao v4: artista para descoberta dinamica em drum and bass; BPM guia 174.","artist_expansion_v4"
"drum_and_bass","Netsky","International","","Netsky entra como seed adicional de expansao para drum and bass, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","drum and bass","Expansao v4: artista para descoberta dinamica em drum and bass; BPM guia 174.","artist_expansion_v4"
"liquid_dnb","Logistics","International","","Logistics entra como seed adicional de expansao para liquid dnb, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","liquid dnb","Expansao v4: artista para descoberta dinamica em liquid dnb; BPM guia 172.","artist_expansion_v4"
"liquid_dnb","Nu:Tone","International","","Nu:Tone entra como seed adicional de expansao para liquid dnb, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","liquid dnb","Expansao v4: artista para descoberta dinamica em liquid dnb; BPM guia 172.","artist_expansion_v4"
"liquid_dnb","Makoto","International","","Makoto entra como seed adicional de expansao para liquid dnb, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","liquid dnb","Expansao v4: artista para descoberta dinamica em liquid dnb; BPM guia 172.","artist_expansion_v4"
"liquid_dnb","BCee","International","","BCee entra como seed adicional de expansao para liquid dnb, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","liquid dnb","Expansao v4: artista para descoberta dinamica em liquid dnb; BPM guia 172.","artist_expansion_v4"
"liquid_dnb","Hybrid Minds","International","","Hybrid Minds entra como seed adicional de expansao para liquid dnb, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","liquid dnb","Expansao v4: artista para descoberta dinamica em liquid dnb; BPM guia 172.","artist_expansion_v4"
"neurofunk","Audio","International","","Audio entra como seed adicional de expansao para neurofunk, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","neurofunk","Expansao v4: artista para descoberta dinamica em neurofunk; BPM guia 174.","artist_expansion_v4"
"neurofunk","Ed Rush","International","","Ed Rush entra como seed adicional de expansao para neurofunk, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","neurofunk","Expansao v4: artista para descoberta dinamica em neurofunk; BPM guia 174.","artist_expansion_v4"
"neurofunk","Optical","International","","Optical entra como seed adicional de expansao para neurofunk, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","neurofunk","Expansao v4: artista para descoberta dinamica em neurofunk; BPM guia 174.","artist_expansion_v4"
"neurofunk","Spor","International","","Spor entra como seed adicional de expansao para neurofunk, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","neurofunk","Expansao v4: artista para descoberta dinamica em neurofunk; BPM guia 174.","artist_expansion_v4"
"neurofunk","State Of Mind","International","","State Of Mind entra como seed adicional de expansao para neurofunk, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","neurofunk","Expansao v4: artista para descoberta dinamica em neurofunk; BPM guia 174.","artist_expansion_v4"
"jump_up","Sub Zero","International","","Sub Zero entra como seed adicional de expansao para jump up, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","jump up","Expansao v4: artista para descoberta dinamica em jump up; BPM guia 174.","artist_expansion_v4"
"jump_up","Taxman","International","","Taxman entra como seed adicional de expansao para jump up, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","jump up","Expansao v4: artista para descoberta dinamica em jump up; BPM guia 174.","artist_expansion_v4"
"jump_up","Majistrate","International","","Majistrate entra como seed adicional de expansao para jump up, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","jump up","Expansao v4: artista para descoberta dinamica em jump up; BPM guia 174.","artist_expansion_v4"
"jump_up","Hedex","International","","Hedex entra como seed adicional de expansao para jump up, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","jump up","Expansao v4: artista para descoberta dinamica em jump up; BPM guia 174.","artist_expansion_v4"
"jump_up","Turno","International","","Turno entra como seed adicional de expansao para jump up, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","jump up","Expansao v4: artista para descoberta dinamica em jump up; BPM guia 174.","artist_expansion_v4"
"jungle","Remarc","International","","Remarc entra como seed adicional de expansao para jungle, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","jungle","Expansao v4: artista para descoberta dinamica em jungle; BPM guia 170.","artist_expansion_v4"
"jungle","DJ Rap","International","","DJ Rap entra como seed adicional de expansao para jungle, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","jungle","Expansao v4: artista para descoberta dinamica em jungle; BPM guia 170.","artist_expansion_v4"
"jungle","Aphrodite","International","","Aphrodite entra como seed adicional de expansao para jungle, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","jungle","Expansao v4: artista para descoberta dinamica em jungle; BPM guia 170.","artist_expansion_v4"
"jungle","Ray Keith","International","","Ray Keith entra como seed adicional de expansao para jungle, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","jungle","Expansao v4: artista para descoberta dinamica em jungle; BPM guia 170.","artist_expansion_v4"
"jungle","4hero","International","","4hero entra como seed adicional de expansao para jungle, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","jungle","Expansao v4: artista para descoberta dinamica em jungle; BPM guia 170.","artist_expansion_v4"
"breakbeat","Rennie Pilgrem","International","","Rennie Pilgrem entra como seed adicional de expansao para breakbeat, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","breakbeat","Expansao v4: artista para descoberta dinamica em breakbeat; BPM guia 135.","artist_expansion_v4"
"breakbeat","Meat Katie","International","","Meat Katie entra como seed adicional de expansao para breakbeat, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","breakbeat","Expansao v4: artista para descoberta dinamica em breakbeat; BPM guia 135.","artist_expansion_v4"
"breakbeat","Adam Freeland","International","","Adam Freeland entra como seed adicional de expansao para breakbeat, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","breakbeat","Expansao v4: artista para descoberta dinamica em breakbeat; BPM guia 135.","artist_expansion_v4"
"breakbeat","Deekline","International","","Deekline entra como seed adicional de expansao para breakbeat, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","breakbeat","Expansao v4: artista para descoberta dinamica em breakbeat; BPM guia 135.","artist_expansion_v4"
"breakbeat","Aquasky","International","","Aquasky entra como seed adicional de expansao para breakbeat, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","breakbeat","Expansao v4: artista para descoberta dinamica em breakbeat; BPM guia 135.","artist_expansion_v4"
"uk_garage","Zed Bias","International","","Zed Bias entra como seed adicional de expansao para uk garage, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","uk garage","Expansao v4: artista para descoberta dinamica em uk garage; BPM guia 132.","artist_expansion_v4"
"uk_garage","El-B","International","","El-B entra como seed adicional de expansao para uk garage, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","uk garage","Expansao v4: artista para descoberta dinamica em uk garage; BPM guia 132.","artist_expansion_v4"
"uk_garage","Tuff Jam","International","","Tuff Jam entra como seed adicional de expansao para uk garage, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","uk garage","Expansao v4: artista para descoberta dinamica em uk garage; BPM guia 132.","artist_expansion_v4"
"uk_garage","Sunship","International","","Sunship entra como seed adicional de expansao para uk garage, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","uk garage","Expansao v4: artista para descoberta dinamica em uk garage; BPM guia 132.","artist_expansion_v4"
"uk_garage","Sticky","International","","Sticky entra como seed adicional de expansao para uk garage, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","uk garage","Expansao v4: artista para descoberta dinamica em uk garage; BPM guia 132.","artist_expansion_v4"
"future_garage","Sepalcure","International","","Sepalcure entra como seed adicional de expansao para future garage, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","future garage","Expansao v4: artista para descoberta dinamica em future garage; BPM guia 135.","artist_expansion_v4"
"future_garage","Sorrow","International","","Sorrow entra como seed adicional de expansao para future garage, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","future garage","Expansao v4: artista para descoberta dinamica em future garage; BPM guia 135.","artist_expansion_v4"
"future_garage","Volor Flex","International","","Volor Flex entra como seed adicional de expansao para future garage, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","future garage","Expansao v4: artista para descoberta dinamica em future garage; BPM guia 135.","artist_expansion_v4"
"future_garage","Vacant","International","","Vacant entra como seed adicional de expansao para future garage, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","future garage","Expansao v4: artista para descoberta dinamica em future garage; BPM guia 135.","artist_expansion_v4"
"future_garage","Phaeleh","International","","Phaeleh entra como seed adicional de expansao para future garage, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","future garage","Expansao v4: artista para descoberta dinamica em future garage; BPM guia 135.","artist_expansion_v4"
"dubstep","Loefah","International","","Loefah entra como seed adicional de expansao para dubstep, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","dubstep","Expansao v4: artista para descoberta dinamica em dubstep; BPM guia 140.","artist_expansion_v4"
"dubstep","Distance","International","","Distance entra como seed adicional de expansao para dubstep, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","dubstep","Expansao v4: artista para descoberta dinamica em dubstep; BPM guia 140.","artist_expansion_v4"
"dubstep","Pinch","International","","Pinch entra como seed adicional de expansao para dubstep, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","dubstep","Expansao v4: artista para descoberta dinamica em dubstep; BPM guia 140.","artist_expansion_v4"
"dubstep","Caspa","International","","Caspa entra como seed adicional de expansao para dubstep, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","dubstep","Expansao v4: artista para descoberta dinamica em dubstep; BPM guia 140.","artist_expansion_v4"
"dubstep","Rusko","International","","Rusko entra como seed adicional de expansao para dubstep, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","dubstep","Expansao v4: artista para descoberta dinamica em dubstep; BPM guia 140.","artist_expansion_v4"
"downtempo","Quantic","International","","Quantic entra como seed adicional de expansao para downtempo, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","downtempo","Expansao v4: artista para descoberta dinamica em downtempo; BPM guia 95.","artist_expansion_v4"
"downtempo","DJ Shadow","International","","DJ Shadow entra como seed adicional de expansao para downtempo, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","downtempo","Expansao v4: artista para descoberta dinamica em downtempo; BPM guia 95.","artist_expansion_v4"
"downtempo","Blockhead","International","","Blockhead entra como seed adicional de expansao para downtempo, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","downtempo","Expansao v4: artista para descoberta dinamica em downtempo; BPM guia 95.","artist_expansion_v4"
"downtempo","Wax Tailor","International","","Wax Tailor entra como seed adicional de expansao para downtempo, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","downtempo","Expansao v4: artista para descoberta dinamica em downtempo; BPM guia 95.","artist_expansion_v4"
"downtempo","Kid Koala","International","","Kid Koala entra como seed adicional de expansao para downtempo, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","downtempo","Expansao v4: artista para descoberta dinamica em downtempo; BPM guia 95.","artist_expansion_v4"
"ambient","Tim Hecker","International","","Tim Hecker entra como seed adicional de expansao para ambient, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","ambient","Expansao v4: artista para descoberta dinamica em ambient; BPM guia 80.","artist_expansion_v4"
"ambient","Fennesz","International","","Fennesz entra como seed adicional de expansao para ambient, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","ambient","Expansao v4: artista para descoberta dinamica em ambient; BPM guia 80.","artist_expansion_v4"
"ambient","Hiroshi Yoshimura","International","","Hiroshi Yoshimura entra como seed adicional de expansao para ambient, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","ambient","Expansao v4: artista para descoberta dinamica em ambient; BPM guia 80.","artist_expansion_v4"
"ambient","Laraaji","International","","Laraaji entra como seed adicional de expansao para ambient, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","ambient","Expansao v4: artista para descoberta dinamica em ambient; BPM guia 80.","artist_expansion_v4"
"ambient","Kaitlyn Aurelia Smith","International","","Kaitlyn Aurelia Smith entra como seed adicional de expansao para ambient, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","ambient","Expansao v4: artista para descoberta dinamica em ambient; BPM guia 80.","artist_expansion_v4"
"chillout","Cafe Del Mar","International","","Cafe Del Mar entra como seed adicional de expansao para chillout, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","chillout","Expansao v4: artista para descoberta dinamica em chillout; BPM guia 95.","artist_expansion_v4"
"chillout","Blue States","International","","Blue States entra como seed adicional de expansao para chillout, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","chillout","Expansao v4: artista para descoberta dinamica em chillout; BPM guia 95.","artist_expansion_v4"
"chillout","Kinobe","International","","Kinobe entra como seed adicional de expansao para chillout, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","chillout","Expansao v4: artista para descoberta dinamica em chillout; BPM guia 95.","artist_expansion_v4"
"chillout","Afterlife","International","","Afterlife entra como seed adicional de expansao para chillout, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","chillout","Expansao v4: artista para descoberta dinamica em chillout; BPM guia 95.","artist_expansion_v4"
"chillout","Delerium","International","","Delerium entra como seed adicional de expansao para chillout, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","chillout","Expansao v4: artista para descoberta dinamica em chillout; BPM guia 95.","artist_expansion_v4"
"slambient","Phyllorum","International","","Phyllorum entra como seed adicional de expansao para slambient, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","slambient","Expansao v4: artista para descoberta dinamica em slambient; BPM guia 180.","artist_expansion_v4"
"slambient","Agodark","International","","Agodark entra como seed adicional de expansao para slambient, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","slambient","Expansao v4: artista para descoberta dinamica em slambient; BPM guia 180.","artist_expansion_v4"
"slambient","Audionimus","International","","Audionimus entra como seed adicional de expansao para slambient, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","slambient","Expansao v4: artista para descoberta dinamica em slambient; BPM guia 180.","artist_expansion_v4"
"slambient","Akuma","International","","Akuma entra como seed adicional de expansao para slambient, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","slambient","Expansao v4: artista para descoberta dinamica em slambient; BPM guia 180.","artist_expansion_v4"
"slambient","Akephalos","International","","Akephalos entra como seed adicional de expansao para slambient, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","slambient","Expansao v4: artista para descoberta dinamica em slambient; BPM guia 180.","artist_expansion_v4"
"idm","Mouse on Mars","International","","Mouse on Mars entra como seed adicional de expansao para idm, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","idm","Expansao v4: artista para descoberta dinamica em idm; BPM guia 125.","artist_expansion_v4"
"idm","Telefon Tel Aviv","International","","Telefon Tel Aviv entra como seed adicional de expansao para idm, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","idm","Expansao v4: artista para descoberta dinamica em idm; BPM guia 125.","artist_expansion_v4"
"idm","μ-Ziq","International","","μ-Ziq entra como seed adicional de expansao para idm, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","idm","Expansao v4: artista para descoberta dinamica em idm; BPM guia 125.","artist_expansion_v4"
"idm","Lusine","International","","Lusine entra como seed adicional de expansao para idm, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","idm","Expansao v4: artista para descoberta dinamica em idm; BPM guia 125.","artist_expansion_v4"
"idm","Bogdan Raczynski","International","","Bogdan Raczynski entra como seed adicional de expansao para idm, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","idm","Expansao v4: artista para descoberta dinamica em idm; BPM guia 125.","artist_expansion_v4"
"electro","The Egyptian Lover","International","","The Egyptian Lover entra como seed adicional de expansao para electro, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","electro","Expansao v4: artista para descoberta dinamica em electro; BPM guia 126.","artist_expansion_v4"
"electro","Cybotron","International","","Cybotron entra como seed adicional de expansao para electro, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","electro","Expansao v4: artista para descoberta dinamica em electro; BPM guia 126.","artist_expansion_v4"
"electro","Model 500","International","","Model 500 entra como seed adicional de expansao para electro, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","electro","Expansao v4: artista para descoberta dinamica em electro; BPM guia 126.","artist_expansion_v4"
"electro","Legowelt","International","","Legowelt entra como seed adicional de expansao para electro, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","electro","Expansao v4: artista para descoberta dinamica em electro; BPM guia 126.","artist_expansion_v4"
"electro","DJ Stingray 313","International","","DJ Stingray 313 entra como seed adicional de expansao para electro, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","electro","Expansao v4: artista para descoberta dinamica em electro; BPM guia 126.","artist_expansion_v4"
"brazilian_funk","MC Bin Laden","International","","MC Bin Laden entra como seed adicional de expansao para brazilian funk, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","brazilian funk","Expansao v4: artista para descoberta dinamica em brazilian funk; BPM guia 130.","artist_expansion_v4"
"brazilian_funk","MC Kevinho","International","","MC Kevinho entra como seed adicional de expansao para brazilian funk, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","brazilian funk","Expansao v4: artista para descoberta dinamica em brazilian funk; BPM guia 130.","artist_expansion_v4"
"brazilian_funk","MC Fioti","International","","MC Fioti entra como seed adicional de expansao para brazilian funk, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","brazilian funk","Expansao v4: artista para descoberta dinamica em brazilian funk; BPM guia 130.","artist_expansion_v4"
"brazilian_funk","DJ Rennan da Penha","International","","DJ Rennan da Penha entra como seed adicional de expansao para brazilian funk, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","brazilian funk","Expansao v4: artista para descoberta dinamica em brazilian funk; BPM guia 130.","artist_expansion_v4"
